offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
76697058,68046929,3,5,18,M,1,,,,
76697057,68046929,2,5,20,F,1,,,,
76697056,68046929,1,5,18,F,1,,,,
76697059,68046930,0,,,,,,,,
76697060,68046931,0,,,,,,,,
76697061,68046932,1,5,53,M,1,,,,
76697062,68046933,0,,,,,,,,
76697063,68046934,0,,,,,,,,
76697064,68046935,0,,,,,,,,
76697065,68046936,0,,,,,,,,
76697066,68046937,0,,,,,,,,
76697068,68046939,0,,,,,,,,
76697069,68046940,1,5,29,M,1,,,,
76697070,68046941,1,5,34,F,1,,,,
76697105,68047597,0,,,,,,,,
76697098,68047590,0,,,,,,,,
76697099,68047591,1,5,22,M,1,,,,
76697100,68047592,1,5,25,M,1,,,,
76697101,68047593,1,5,33,F,1,,,,
76697102,68047594,1,5,34,M,1,,,,
76697103,68047595,1,5,33,M,1,,,,
76697104,68047596,1,5,23,M,1,,,,
76691557,68043065,0,,,,,,,,
76691558,68043066,0,,,,,,,,
76691559,68043067,0,,,,,,,,
76691560,68043068,1,5,28,F,1,,,,
76691561,68043068,2,5,34,M,1,,,,
76691562,68043069,0,,,,,,,,
76691563,68043070,1,5,15,M,1,,,,
76691564,68043071,1,5,35,M,1,,,,
76691565,68043072,0,,,,,,,,
76691566,68043073,0,,,,,,,,
76691567,68043074,1,5,28,F,1,,,,
76691568,68043075,0,,,,,,,,
76691569,68043076,1,5,28,F,1,,,,
76691570,68043077,0,,,,,,,,
76691571,68043078,0,,,,,,,,
76691572,68043079,0,,,,,,,,
76691573,68043080,0,,,,,,,,
76691574,68043081,0,,,,,,,,
76691575,68043082,0,,,,,,,,
76693263,68043987,1,5,32,F,4,,,,
76691576,68043083,0,,,,,,,,
76691577,68043084,0,,,,,,,,
76691578,68043085,1,5,42,F,1,,,,
76691632,68043126,1,5,38,F,1,,,,
76691642,68043131,1,5,33,M,1,,,,
76691643,68043131,2,5,39,M,1,,,,
76693266,68043990,0,,,,,,,,
76691579,68043086,1,5,25,M,1,,,,
76691580,68043087,0,,,,,,,,
76691581,68043088,0,,,,,,,,
76691582,68043089,1,5,32,F,1,,,,
76691587,68043090,5,5,17,M,1,,,,
76691586,68043090,4,5,17,F,1,,,,
76691585,68043090,3,5,24,M,1,,,,
76691584,68043090,2,5,20,M,1,,,,
76691583,68043090,1,5,19,M,1,,,,
76691588,68043091,1,5,26,M,1,,,,
76691589,68043092,0,,,,,,,,
76693258,68043983,5,5,28,M,1,,,,
76693257,68043983,4,5,27,F,1,,,,
76693256,68043983,3,5,24,M,1,,,,
76693255,68043983,2,5,23,F,1,,,,
76693254,68043983,1,5,58,F,1,,,,
76693261,68043985,2,5,12,M,1,,,,
76693260,68043985,1,5,32,M,1,,,,
76691592,68043093,3,5,15,M,1,,,,
76691591,68043093,2,5,15,M,1,,,,
76691590,68043093,1,5,16,M,1,,,,
76691593,68043093,4,5,18,M,2,,,,
76691595,68043094,2,5,29,M,1,,,,
76691594,68043094,1,5,33,M,1,,,,
76691596,68043095,1,5,44,M,1,,,,
76691597,68043096,0,,,,,,,,
76691598,68043097,1,5,52,M,2,,,,
76691599,68043098,0,,,,,,,,
76691600,68043099,1,5,40,M,1,,,,
76691601,68043100,1,5,36,F,1,,,,
76691604,68043102,2,5,16,M,1,,,,
76691603,68043102,1,5,17,M,1,,,,
76693264,68043988,1,5,37,F,1,,,,
76693265,68043989,0,,,,,,,,
76693239,68043972,2,5,26,M,1,,,,
76693238,68043972,1,5,28,M,1,,,,
76693253,68043982,1,5,65,M,1,,,,
76691602,68043101,1,5,37,M,2,,,,
76691605,68043103,0,,,,,,,,
76691606,68043104,1,5,58,U,0,,,,
76691607,68043105,0,,,,,,,,
76691608,68043106,1,5,31,M,1,,,,
76691609,68043107,0,,,,,,,,
76691611,68043109,1,5,26,F,1,,,,
76691612,68043110,1,5,57,F,2,,,,
76691614,68043111,2,5,24,F,1,,,,
76691613,68043111,1,5,18,M,1,,,,
76691625,68043119,1,5,22,F,1,,,,
76691627,68043121,1,5,57,F,1,,,,
76691631,68043125,1,5,44,M,1,,,,
76691610,68043108,1,5,36,M,1,,,,
76691615,68043112,0,,,,,,,,
76691616,68043113,1,5,48,M,1,,,,
76691617,68043114,0,,,,,,,,
76691618,68043115,0,,,,,,,,
76691620,68043116,2,5,22,F,2,,,,
76691619,68043116,1,5,26,M,2,,,,
76691623,68043117,3,5,34,M,1,,,,
76691622,68043117,2,5,29,M,1,,,,
76691621,68043117,1,5,30,F,1,,,,
76691624,68043118,1,5,48,M,1,,,,
76691626,68043120,0,,,,,,,,
76691629,68043123,1,5,28,M,1,,,,
76691630,68043124,1,5,30,M,1,,,,
76691628,68043122,1,5,19,M,1,,,,
76691635,68043127,3,5,58,M,0,,,,
76691634,68043127,2,5,58,M,0,,,,
76691633,68043127,1,5,58,M,0,,,,
76691637,68043128,2,5,50,M,1,,,,
76691636,68043128,1,5,36,F,1,,,,
76691639,68043129,2,5,30,F,1,,,,
76691638,68043129,1,5,30,M,1,,,,
76691641,68043130,2,5,19,M,1,,,,
76691640,68043130,1,5,18,M,1,,,,
76693183,68043132,0,,,,,,,,
76693184,68043133,1,5,43,M,1,,,,
76693185,68043134,1,5,31,M,1,,,,
76693186,68043135,1,5,48,F,1,,,,
76693187,68043136,0,,,,,,,,
76693188,68043137,1,5,19,F,1,,,,
76693189,68043138,1,5,25,M,1,,,,
76693206,68043153,1,5,49,M,1,,,,
76693217,68043163,1,5,34,M,0,,,,
76693223,68043168,1,5,27,M,1,,,,
76693224,68043169,1,5,39,F,1,,,,
76693250,68043980,1,5,46,M,2,,,,
76693251,68043980,2,5,54,F,1,,,,
76693252,68043981,1,5,33,M,1,,,,
76693262,68043986,0,,,,,,,,
76693190,68043139,0,,,,,,,,
76693191,68043140,0,,,,,,,,
76693192,68043141,1,5,17,M,1,,,,
76693193,68043142,1,5,22,F,1,,,,
76693194,68043143,1,5,52,M,1,,,,
76693195,68043144,0,,,,,,,,
76693196,68043145,0,,,,,,,,
76693198,68043146,2,5,21,M,1,,,,
76693197,68043146,1,5,22,M,1,,,,
76693199,68043147,1,5,52,M,1,,,,
76693201,68043149,0,,,,,,,,
76693204,68043151,1,5,52,M,1,,,,
76693209,68043155,2,5,21,M,1,,,,
76693208,68043155,1,5,20,F,1,,,,
76693218,68043164,0,,,,,,,,
76693220,68043165,2,5,20,F,1,,,,
76693219,68043165,1,5,23,M,1,,,,
76693221,68043166,1,5,27,M,1,,,,
76693222,68043167,1,5,33,F,1,,,,
76693225,68043170,1,5,41,M,1,,,,
76693226,68043960,0,,,,,,,,
76693227,68043961,0,,,,,,,,
76693228,68043962,0,,,,,,,,
76693229,68043963,0,,,,,,,,
76693230,68043964,1,5,41,F,1,,,,
76693231,68043965,0,,,,,,,,
76693232,68043966,1,5,21,M,2,,,,
76693233,68043967,0,,,,,,,,
76693234,68043968,1,5,18,F,1,,,,
76693235,68043969,0,,,,,,,,
76693236,68043970,0,,,,,,,,
76693237,68043971,0,,,,,,,,
76693240,68043973,1,5,23,M,1,,,,
76693244,68043974,4,5,47,M,1,,,,
76693243,68043974,3,5,42,M,1,,,,
76693241,68043974,1,5,24,F,1,,,,
76693242,68043974,2,5,25,M,2,,,,
76693245,68043975,1,5,23,M,1,,,,
76693246,68043976,0,,,,,,,,
76693247,68043977,1,5,42,F,1,,,,
76693248,68043978,1,5,41,F,2,,,,
76693249,68043979,0,,,,,,,,
76693259,68043984,1,5,50,M,1,,,,
76693200,68043148,0,,,,,,,,
76693203,68043150,2,5,22,M,1,,,,
76693202,68043150,1,5,52,M,1,,,,
76693205,68043152,1,5,31,M,1,,,,
76693207,68043154,1,5,32,M,1,,,,
76693210,68043156,0,,,,,,,,
76693211,68043157,0,,,,,,,,
76693212,68043158,0,,,,,,,,
76693213,68043159,0,,,,,,,,
76693214,68043160,1,5,18,M,1,,,,
76693215,68043161,1,5,28,M,1,,,,
76693216,68043162,0,,,,,,,,
76693267,68043991,1,5,37,M,1,,,,
76693268,68043992,1,5,25,M,2,,,,
76693269,68043993,1,5,53,M,1,,,,
76693270,68043994,0,,,,,,,,
76693271,68043995,0,,,,,,,,
76693273,68043996,2,5,22,M,2,,,,
76693272,68043996,1,5,21,M,2,,,,
76693274,68043997,0,,,,,,,,
76693275,68043998,0,,,,,,,,
76693277,68043999,2,5,21,M,1,,,,
76693276,68043999,1,5,21,M,1,,,,
76693278,68044000,1,5,20,M,1,,,,
76693279,68044001,1,5,25,M,1,,,,
76693280,68044002,1,6,,U,0,,,,
76693281,68044003,1,5,23,M,1,,,,
76693282,68044004,1,5,23,M,2,,,,
76693283,68044005,0,,,,,,,,
76693284,68044006,1,5,52,M,1,,,,
76693285,68044007,0,,,,,,,,
76693286,68044008,1,5,19,M,1,,,,
76693287,68044009,0,,,,,,,,
76693288,68044010,1,5,28,M,1,,,,
76693289,68044011,0,,,,,,,,
76693290,68044012,0,,,,,,,,
76693291,68044013,0,,,,,,,,
76693292,68044014,0,,,,,,,,
76693293,68044015,1,5,25,M,1,,,,
76693294,68044016,1,5,30,F,1,,,,
76693295,68044017,0,,,,,,,,
76693296,68044018,1,5,51,F,1,,,,
76693297,68044019,1,5,19,M,1,,,,
76693298,68044020,0,,,,,,,,
76693299,68044021,1,5,18,M,2,,,,
76693300,68044022,1,5,39,M,1,,,,
76693334,68044053,0,,,,,,,,
76693301,68044023,1,5,21,M,1,,,,
76693303,68044024,2,5,31,F,1,,,,
76693302,68044024,1,5,23,F,1,,,,
76693304,68044025,1,5,35,M,1,,,,
76693305,68044026,0,,,,,,,,
76693306,68044027,1,5,38,M,2,,,,
76693307,68044028,1,5,24,M,1,,,,
76693308,68044029,1,5,25,M,1,,,,
76693309,68044030,1,5,23,M,1,,,,
76693310,68044031,0,,,,,,,,
76693311,68044032,0,,,,,,,,
76693312,68044033,1,5,24,M,1,,,,
76693314,68044034,2,5,17,M,1,,,,
76693313,68044034,1,5,20,M,1,,,,
76693315,68044035,1,5,32,F,1,,,,
76693316,68044036,0,,,,,,,,
76693317,68044037,1,5,35,M,1,,,,
76693318,68044038,1,5,28,M,1,,,,
76693319,68044039,1,5,41,M,1,,,,
76693320,68044040,1,5,30,F,1,,,,
76693326,68044046,1,5,17,M,1,,,,
76693327,68044046,2,5,16,M,2,,,,
76693328,68044047,0,,,,,,,,
76693321,68044041,1,5,20,M,1,,,,
76693322,68044042,1,5,20,M,1,,,,
76693323,68044043,1,5,27,M,2,,,,
76693324,68044044,1,5,42,M,1,,,,
76693325,68044045,0,,,,,,,,
76693329,68044048,1,5,21,M,1,,,,
76693330,68044049,0,,,,,,,,
76693331,68044050,1,5,28,M,2,,,,
76693332,68044051,0,,,,,,,,
76693333,68044052,0,,,,,,,,
76693335,68044054,0,,,,,,,,
76693337,68044055,2,5,43,F,1,,,,
76693336,68044055,1,5,29,F,1,,,,
76693342,68044059,2,5,26,F,1,,,,
76693341,68044059,1,5,51,F,1,,,,
76693338,68044056,0,,,,,,,,
76693339,68044057,1,5,16,F,1,,,,
76693348,68044063,1,5,19,M,2,,,,
76693340,68044058,1,5,22,F,1,,,,
76693343,68044060,1,5,23,F,2,,,,
76693344,68044060,2,5,20,F,1,,,,
76693345,68044060,3,5,48,M,2,,,,
76693346,68044061,1,5,19,F,1,,,,
76693347,68044062,1,5,18,F,1,,,,
76693350,68044064,2,5,21,M,1,,,,
76693351,68044064,3,5,18,M,1,,,,
76693349,68044064,1,5,30,M,1,,,,
76693352,68044065,1,5,17,F,2,,,,
76693353,68044066,0,,,,,,,,
76693355,68044067,2,5,16,M,1,,,,
76693354,68044067,1,5,14,M,1,,,,
76693356,68044068,1,5,27,M,1,,,,
76693357,68044069,1,5,21,M,1,,,,
76693358,68044070,1,5,41,M,1,,,,
76693400,68044105,1,5,20,F,1,,,,
76693359,68044071,1,5,29,F,1,,,,
76693360,68044072,1,5,33,F,1,,,,
76693364,68044073,4,5,36,M,2,,,,
76693363,68044073,3,5,22,M,2,,,,
76693362,68044073,2,5,23,M,2,,,,
76693361,68044073,1,5,24,F,2,,,,
76693398,68044103,1,5,24,M,1,,,,
76693365,68044074,0,,,,,,,,
76693366,68044075,0,,,,,,,,
76693367,68044076,0,,,,,,,,
76693368,68044077,1,5,18,M,1,,,,
76693369,68044078,1,5,40,M,2,,,,
76693370,68044079,0,,,,,,,,
76693371,68044080,0,,,,,,,,
76693377,68044085,0,,,,,,,,
76693394,68044099,1,5,21,F,1,,,,
76693395,68044100,1,5,30,F,1,,,,
76693401,68044106,1,5,23,F,1,,,,
76693372,68044081,1,5,30,M,1,,,,
76693373,68044082,1,5,34,M,1,,,,
76693375,68044083,2,5,21,M,1,,,,
76693374,68044083,1,5,22,M,1,,,,
76693376,68044084,0,,,,,,,,
76693379,68044086,2,5,24,F,1,,,,
76693378,68044086,1,5,28,M,1,,,,
76693380,68044087,1,5,33,M,1,,,,
76693381,68044088,1,5,25,F,1,,,,
76693383,68044089,2,5,21,F,2,,,,
76693382,68044089,1,5,22,F,3,,,,
76693384,68044090,1,5,46,M,1,,,,
76693385,68044091,1,5,21,M,0,,,,
76693387,68044092,2,5,20,F,1,,,,
76693386,68044092,1,5,27,M,1,,,,
76693388,68044093,1,5,15,M,1,,,,
76693389,68044094,1,5,34,F,1,,,,
76693390,68044095,1,5,36,M,1,,,,
76693391,68044096,1,5,41,F,1,,,,
76693392,68044097,1,5,39,M,1,,,,
76693393,68044098,1,5,46,M,1,,,,
76693396,68044101,0,,,,,,,,
76693397,68044102,0,,,,,,,,
76693399,68044104,1,5,23,M,1,,,,
76693402,68044107,1,5,18,M,1,,,,
76693407,68044112,0,,,,,,,,
76693408,68044113,0,,,,,,,,
76693409,68044114,0,,,,,,,,
76693410,68044115,0,,,,,,,,
76693411,68044116,0,,,,,,,,
76693403,68044108,1,5,45,M,2,,,,
76693404,68044109,1,5,10,M,2,,,,
76693405,68044110,0,,,,,,,,
76693406,68044111,0,,,,,,,,
76693412,68044896,0,,,,,,,,
76693413,68044897,0,,,,,,,,
76693414,68044898,0,,,,,,,,
76693415,68044899,0,,,,,,,,
76693416,68044900,1,5,23,M,1,,,,
76693417,68044901,0,,,,,,,,
76693418,68044902,1,5,20,M,1,,,,
76693419,68044903,0,,,,,,,,
76693420,68044904,0,,,,,,,,
76693421,68044905,1,5,23,M,1,,,,
76693422,68044906,1,5,23,F,1,,,,
76693423,68044907,0,,,,,,,,
76693424,68044908,0,,,,,,,,
76693425,68044909,0,,,,,,,,
76693426,68044910,1,5,35,M,1,,,,
76693427,68044911,0,,,,,,,,
76693428,68044912,0,,,,,,,,
76693429,68044913,0,,,,,,,,
76693430,68044914,0,,,,,,,,
76693431,68044915,0,,,,,,,,
76693432,68044916,0,,,,,,,,
76693433,68044917,0,,,,,,,,
76693434,68044918,1,5,45,M,1,,,,
76698662,68047639,1,5,22,M,1,,,,
76698663,68047640,1,5,43,F,1,,,,
76698664,68047641,1,5,32,M,1,,,,
76697107,68047598,2,5,40,F,2,,,,
76697106,68047598,1,5,40,M,2,,,,
76697108,68047599,0,,,,,,,,
76697109,68047600,1,5,47,M,2,,,,
76697110,68047601,1,5,22,M,2,,,,
76697111,68047602,1,5,28,M,2,,,,
76697112,68047603,1,5,49,M,0,,,,
76697113,68047604,1,5,29,M,1,,,,
76697114,68047605,1,5,27,F,1,,,,
76697115,68047606,1,5,30,F,1,,,,
76697116,68047606,2,5,33,M,0,,,,
76697117,68047607,0,,,,,,,,
76697118,68047608,1,5,34,F,2,,,,
76697119,68047609,1,5,40,M,2,,,,
76697120,68047610,1,5,13,M,2,,,,
76697121,68047611,1,5,50,M,1,,,,
76697122,68047612,1,5,50,U,0,,,,
76697123,68047613,0,,,,,,,,
76697124,68047614,0,,,,,,,,
76697125,68047615,1,5,44,M,2,,,,
76697126,68047616,0,,,,,,,,
76698639,68047617,1,5,41,M,2,,,,
76698640,68047618,1,5,45,F,1,,,,
76698641,68047619,0,,,,,,,,
76698642,68047620,1,5,50,U,0,,,,
76698643,68047621,1,5,50,U,0,,,,
76698644,68047622,1,5,28,F,1,,,,
76698645,68047623,0,,,,,,,,
76698647,68047624,2,5,45,F,2,,,,
76698646,68047624,1,5,25,M,2,,,,
76698648,68047625,1,5,49,U,0,,,,
76698649,68047626,1,5,23,M,2,,,,
76698650,68047627,1,5,32,M,2,,,,
76698651,68047628,1,5,39,M,1,,,,
76698652,68047629,0,,,,,,,,
76698653,68047630,1,5,29,M,2,,,,
76698654,68047631,1,5,46,M,2,,,,
76698655,68047632,1,5,50,U,0,,,,
76698656,68047633,0,,,,,,,,
76698657,68047634,1,5,29,F,1,,,,
76698658,68047635,1,5,23,M,1,,,,
76698659,68047636,1,5,24,M,2,,,,
76698660,68047637,0,,,,,,,,
76698661,68047638,0,,,,,,,,
76693435,68044919,0,,,,,,,,
76693436,68044920,1,5,27,M,2,,,,
76693439,68044921,3,5,15,F,2,,,,
76693437,68044921,1,5,13,M,2,,,,
76693438,68044921,2,5,13,F,2,,,,
76693440,68044922,1,5,12,M,2,,,,
76693441,68044923,1,5,24,F,2,,,,
76693442,68044924,0,,,,,,,,
76693443,68044925,1,5,15,F,2,,,,
76693444,68044926,1,5,30,M,1,,,,
76693447,68044927,3,5,13,M,2,,,,
76693446,68044927,2,5,12,M,2,,,,
76693445,68044927,1,5,18,M,2,,,,
76693448,68044928,1,5,18,M,2,,,,
76693450,68044928,3,5,13,M,2,,,,
76693449,68044928,2,5,12,M,2,,,,
76693451,68044929,0,,,,,,,,
76693452,68044930,0,,,,,,,,
76693453,68044931,0,,,,,,,,
76693454,68044932,1,5,26,M,1,,,,
76693455,68044933,1,5,61,M,2,,,,
76693456,68044934,1,5,24,F,2,,,,
76693459,68044935,3,5,13,M,2,,,,
76693458,68044935,2,5,12,M,2,,,,
76693457,68044935,1,5,18,M,2,,,,
76693460,68044936,1,5,45,F,2,,,,
76693461,68044937,0,,,,,,,,
76693462,68044938,1,5,35,M,2,,,,
76693463,68044939,0,,,,,,,,
76693464,68044940,1,5,24,M,2,,,,
76693465,68044941,1,5,28,M,2,,,,
76693466,68044942,0,,,,,,,,
76693467,68044943,1,5,30,M,1,,,,
76691504,68043022,1,5,27,M,1,,,,
76691506,68043023,2,5,21,M,2,,,,
76691505,68043023,1,5,23,M,2,,,,
76691512,68043029,1,5,19,M,1,,,,
76691507,68043024,1,5,18,M,1,,,,
76691508,68043025,1,5,18,M,1,,,,
76691509,68043026,1,5,18,M,1,,,,
76691524,68043038,1,5,18,M,1,,,,
76691510,68043027,0,,,,,,,,
76691511,68043028,1,5,19,M,1,,,,
76691513,68043030,0,,,,,,,,
76691514,68043031,1,5,18,M,1,,,,
76691515,68043032,1,5,58,M,1,,,,
76691516,68043033,1,5,18,F,2,,,,
76691518,68043034,2,5,18,M,1,,,,
76691517,68043034,1,5,18,M,1,,,,
76691519,68043035,1,5,51,M,2,,,,
76691521,68043036,2,5,18,M,1,,,,
76691520,68043036,1,5,20,M,1,,,,
76691522,68043036,3,5,21,M,2,,,,
76691523,68043037,0,,,,,,,,
76691526,68043039,2,5,21,M,2,,,,
76691527,68043039,3,5,18,M,1,,,,
76691525,68043039,1,5,20,M,1,,,,
76691528,68043040,1,5,53,M,1,,,,
76691532,68043041,4,5,20,M,1,,,,
76691529,68043041,1,5,18,M,1,,,,
76691531,68043041,3,5,22,M,2,,,,
76691530,68043041,2,5,21,M,2,,,,
76691533,68043041,5,5,18,M,1,,,,
76691534,68043042,0,,,,,,,,
76691535,68043043,1,5,34,M,1,,,,
76691536,68043044,1,5,50,M,1,,,,
76691537,68043045,1,5,22,M,1,,,,
76691539,68043047,0,,,,,,,,
76691540,68043048,0,,,,,,,,
76691541,68043049,0,,,,,,,,
76691538,68043046,1,5,22,M,1,,,,
76691542,68043050,1,5,48,M,1,,,,
76691543,68043051,1,5,25,M,1,,,,
76691544,68043052,0,,,,,,,,
76691545,68043053,1,5,22,M,1,,,,
76691546,68043054,0,,,,,,,,
76691547,68043055,1,5,22,M,1,,,,
76691548,68043056,0,,,,,,,,
76691549,68043057,0,,,,,,,,
76691550,68043058,0,,,,,,,,
76691551,68043059,1,5,44,M,1,,,,
76691552,68043060,1,5,32,M,1,,,,
76691553,68043061,1,5,22,M,1,,,,
76691554,68043062,1,5,33,M,1,,,,
76691555,68043063,0,,,,,,,,
76691556,68043064,1,5,48,F,1,,,,
