victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
73992489,68046803,5,4,,,,5,47,M,1,2,R,,,,
73992490,68046803,6,4,,,,5,35,F,1,2,R,,,,
73992491,68046803,7,4,,,,5,66,F,1,2,R,,,,
73992492,68046803,8,4,,,,5,90,F,1,2,R,,,,
73992493,68046803,9,4,,,,5,52,M,1,2,R,,,,
73993407,68046804,1,1,,,,,,,,,,,,,
73993408,68046805,1,4,,,,5,36,M,1,2,R,,,,
73993409,68046806,1,4,,,,5,24,M,1,2,R,,,,
73993410,68046807,1,4,,,,5,57,M,1,2,R,,,,
73993418,68046812,1,4,,,,5,41,M,1,2,R,,,,
73993411,68046808,1,1,,,,,,,,,,,,,
73993412,68046809,1,1,,,,,,,,,,,,,
73993413,68046810,1,4,,,,5,67,M,1,2,R,,,,
73993414,68046811,1,4,,,,5,20,M,1,2,R,,,,
73993415,68046811,2,4,,,,5,50,M,1,2,R,,,,
73993416,68046811,3,4,,,,5,19,M,1,2,R,,,,
73993417,68046811,4,4,,,,5,43,M,1,2,R,,,,
73993419,68046813,1,4,,,,5,54,F,1,2,N,,,,
73993420,68046814,1,4,,,,5,29,M,1,2,R,,,,
73993421,68046814,2,4,,,,5,27,F,1,2,R,,,,
73993422,68046815,1,4,,,,5,26,F,1,2,R,,,,
73993423,68046816,1,1,,,,,,,,,,,,,
73993424,68046817,1,4,,,,5,26,F,1,2,R,,,,
73993425,68046817,2,4,,,,5,40,M,1,2,R,,,,
73993427,68046818,2,1,,,,,,,,,,,,,
73993426,68046818,1,4,,,,5,44,F,1,2,R,,,,
73993428,68046819,1,4,,,,5,25,M,1,2,R,,,,
73993429,68046820,1,4,,,,4,,U,0,3,U,,,,
73993430,68046821,1,4,,,,5,59,F,1,2,R,,,,
73993431,68046821,2,4,,,,5,70,M,1,2,R,,,,
73993432,68046822,1,4,,,,5,33,F,1,2,R,,,,
73993433,68046822,2,4,,,,5,36,M,1,2,R,,,,
73993434,68046823,1,1,,,,,,,,,,,,,
73993436,68046824,2,1,,,,,,,,,,,,,
73993435,68046824,1,8,,,,,,,,,,,,,
73993437,68046825,1,4,,,,5,53,F,1,2,R,,,,
73993438,68046825,2,4,,,,5,25,F,1,2,R,,,,
73993439,68046825,3,4,,,,5,20,M,1,2,R,,,,
73993440,68046826,1,1,,,,,,,,,,,,,
73993441,68046827,1,4,,,,5,46,M,1,2,R,,,,
73993442,68046827,2,4,,,,5,17,M,1,2,R,,,,
73993443,68046828,1,4,,,,5,15,M,1,2,R,,,,
73993444,68046828,2,4,,,,5,20,F,1,2,R,,,,
73993445,68046829,1,8,,,,,,,,,,,,,
73993446,68046830,1,4,,,,5,36,F,1,2,R,,,,
73993448,68046831,2,4,,,,5,30,F,1,2,R,,,,
73993447,68046831,1,4,,,,5,27,M,1,1,R,,,,
73993449,68046832,1,8,,,,,,,,,,,,,
73993450,68046833,1,4,,,,5,63,F,1,2,R,,,,
73993451,68046834,1,8,,,,,,,,,,,,,
73993452,68046835,1,4,,,,5,38,M,1,2,R,,,,
73993453,68046835,2,4,,,,5,26,F,1,2,R,,,,
73993454,68046836,1,4,,,,5,31,F,1,2,R,,,,
73993455,68046837,1,4,,,,5,31,F,1,2,R,,,,
73993456,68046838,1,4,,,,5,63,F,2,2,R,,,,
73994487,68047568,1,4,,,,5,95,M,1,2,R,,,,
73993466,68046848,1,8,,,,,,,,,,,,,
73993467,68046849,1,1,,,,,,,,,,,,,
73993468,68046850,1,4,,,,5,27,F,1,2,R,,,,
73993469,68046851,1,4,,,,5,28,M,1,2,R,,,,
73993470,68046852,1,1,,,,,,,,,,,,,
73993471,68046853,1,4,,,,5,35,M,1,2,R,,,,
73993472,68046853,2,4,,,,5,37,M,1,2,N,,,,
73993473,68046854,1,1,,,,,,,,,,,,,
73993492,68046869,1,4,,,,5,58,F,1,2,R,,,,
73993493,68046870,1,1,,,,,,,,,,,,,
73993543,68046907,1,4,,,,5,37,M,1,2,R,,,,
73993457,68046839,1,4,,,,5,24,F,1,2,R,,,,
73993458,68046840,1,1,,,,,,,,,,,,,
73993459,68046841,1,4,,,,5,84,F,1,2,R,,,,
73993460,68046842,1,4,,,,5,37,M,1,2,R,,,,
73993461,68046843,1,4,,,,5,37,M,1,2,R,,,,
73993462,68046844,1,8,,,,,,,,,,,,,
73993463,68046845,1,4,,,,5,66,F,1,2,N,,,,
73993464,68046846,1,4,,,,5,34,M,1,2,R,,,,
73993465,68046847,1,1,,,,,,,,,,,,,
73994486,68046944,1,1,,,,,,,,,,,,,
73993474,68046855,1,8,,,,,,,,,,,,,
73993475,68046856,1,4,,,,5,39,M,1,2,N,,,,
73993476,68046856,2,4,,,,5,38,F,1,2,R,,,,
73993477,68046857,1,1,,,,,,,,,,,,,
73993478,68046858,1,1,,,,,,,,,,,,,
73993479,68046859,1,4,,,,5,59,M,1,2,R,,,,
73993481,68046860,2,4,,,,5,59,M,1,2,R,,,,
73993482,68046860,3,4,,,,5,62,F,1,2,R,,,,
73993480,68046860,1,3,,,,,,,,,,,,,
73993483,68046861,1,8,,,,,,,,,,,,,
73993484,68046862,1,8,,,,,,,,,,,,,
73993485,68046863,1,4,,,,5,31,M,1,2,R,,,,
73993486,68046864,1,1,,,,,,,,,,,,,
73993487,68046865,1,1,,,,,,,,,,,,,
73993488,68046866,1,4,,,,5,21,M,1,2,R,,,,
73993489,68046866,2,4,,,,5,21,F,1,2,R,,,,
73993490,68046867,1,4,,,,5,61,M,1,2,R,,,,
73993491,68046868,1,1,,,,,,,,,,,,,
73993494,68046871,1,1,,,,,,,,,,,,,
73993495,68046872,1,4,,,,5,63,M,1,2,R,,,,
73993496,68046873,1,1,,,,,,,,,,,,,
73993497,68046874,1,1,,,,,,,,,,,,,
73993498,68046875,1,4,,,,5,22,M,1,2,R,,,,
73993499,68046876,1,4,,,,5,39,F,1,2,R,,,,
73993501,68046878,1,4,,,,5,37,M,1,2,R,,,,
73993502,68046878,2,4,,,,5,79,M,1,2,R,,,,
73993526,68046895,1,4,,,,5,40,F,1,2,N,,,,
73993527,68046895,2,4,,,,5,42,M,1,2,N,,,,
73994480,68046938,1,4,,,,5,24,F,1,2,R,,,,
73994485,68046943,1,4,,,,5,27,F,1,2,R,,,,
73994489,68047570,1,4,,,,5,68,M,1,2,R,,,,
73993500,68046877,1,4,,,,5,62,M,1,2,R,,,,
73993503,68046879,1,1,,,,,,,,,,,,,
73993504,68046880,1,4,,,,5,47,M,1,3,R,,,,
73993505,68046880,2,4,,,,5,45,F,1,2,R,,,,
73993506,68046881,1,4,,,,5,37,M,1,2,R,,,,
73993507,68046881,2,4,,,,5,37,M,1,2,R,,,,
73993508,68046882,1,8,,,,,,,,,,,,,
73993509,68046883,1,1,,,,,,,,,,,,,
73993510,68046884,1,4,,,,5,34,M,1,2,R,,,,
73993511,68046884,2,4,,,,5,37,F,1,2,R,,,,
73993512,68046885,1,4,,,,5,58,F,1,2,N,,,,
73993514,68046885,3,4,,,,5,44,M,1,2,N,,,,
73993513,68046885,2,1,,,,,,,,,,,,,
73993515,68046886,1,4,,,,5,35,F,1,2,R,,,,
73993516,68046887,1,4,,,,5,67,F,1,2,R,,,,
73993517,68046888,1,4,,,,5,59,M,1,2,R,,,,
73993518,68046888,2,4,,,,5,55,M,1,2,R,,,,
73993519,68046889,1,1,,,,,,,,,,,,,
73993520,68046890,1,4,,,,5,76,M,1,2,R,,,,
73993521,68046891,1,4,,,,5,39,M,1,2,R,,,,
73993522,68046892,1,4,,,,5,58,M,1,2,R,,,,
73993523,68046893,1,4,,,,5,56,F,1,2,R,,,,
73993524,68046894,1,4,,,,5,54,M,1,2,R,,,,
73993525,68046894,2,4,,,,5,54,F,1,2,R,,,,
73993528,68046896,1,8,,,,,,,,,,,,,
73993529,68046897,1,4,,,,5,44,M,1,2,N,,,,
73993530,68046897,2,4,,,,5,40,F,1,2,R,,,,
73993531,68046897,3,1,,,,,,,,,,,,,
73993532,68046898,1,4,,,,5,52,M,1,2,R,,,,
73993533,68046899,1,4,,,,5,13,M,1,2,R,,,,
73993534,68046900,1,1,,,,,,,,,,,,,
73993535,68046901,1,4,,,,5,93,F,1,3,R,,,,
73993537,68046902,2,4,,,,5,45,M,1,2,R,,,,
73993536,68046902,1,4,,,,4,,F,1,2,R,,,,
73993538,68046903,1,4,,,,5,31,F,1,2,R,,,,
73993539,68046904,1,4,,,,5,27,F,1,2,R,,,,
73993540,68046905,1,1,,,,,,,,,,,,,
73993541,68046906,1,4,,,,5,19,F,1,2,R,,,,
73993542,68046906,2,4,,,,5,39,F,1,2,R,,,,
73993544,68046908,1,1,,,,,,,,,,,,,
73993545,68046909,1,1,,,,,,,,,,,,,
73993546,68046910,1,4,,,,5,22,M,1,2,R,,,,
73993547,68046911,1,8,,,,,,,,,,,,,
73993548,68046912,1,4,,,,5,61,F,1,2,N,,,,
73993550,68046913,2,8,,,,,,,,,,,,,
73993549,68046913,1,1,,,,,,,,,,,,,
73993551,68046914,1,4,,,,5,32,M,1,2,R,,,,
73993552,68046915,1,1,,,,,,,,,,,,,
73993553,68046916,1,4,,,,5,35,F,1,2,R,,,,
73993555,68046917,2,4,,,,5,56,F,1,2,R,,,,
73993554,68046917,1,4,,,,5,35,F,0,2,R,,,,
73993556,68046918,1,4,,,,5,29,F,1,2,R,,,,
73993557,68046919,1,4,,,,5,59,M,1,2,R,,,,
73993558,68046920,1,4,,,,5,32,M,1,2,R,,,,
73993559,68046920,2,4,,,,5,30,F,1,2,R,,,,
73993560,68046921,1,4,,,,5,15,M,1,2,R,,,,
73993561,68046922,1,4,,,,5,31,F,1,2,R,,,,
73993562,68046923,1,1,,,,,,,,,,,,,
73993563,68046924,1,4,,,,5,49,F,1,2,R,,,,
73993564,68046925,1,4,,,,4,,F,1,2,R,,,,
73993565,68046926,1,8,,,,,,,,,,,,,
73993566,68046927,1,1,,,,,,,,,,,,,
73994469,68046928,1,1,,,,,,,,,,,,,
73994470,68046929,1,8,,,,,,,,,,,,,
73994471,68046930,1,4,,,,5,49,F,1,2,R,,,,
73994472,68046931,1,4,,,,5,60,F,1,2,R,,,,
73994473,68046932,1,1,,,,,,,,,,,,,
73994474,68046933,1,4,,,,5,61,M,1,2,R,,,,
73994475,68046934,1,4,,,,5,19,F,1,2,R,,,,
73994476,68046934,2,4,,,,5,53,F,1,2,R,,,,
73994477,68046935,1,4,,,,5,63,M,1,2,R,,,,
73994478,68046936,1,4,,,,5,17,F,1,2,R,,,,
73994479,68046937,1,4,,,,5,28,F,1,2,R,,,,
73994481,68046939,1,4,,,,5,71,M,1,2,R,,,,
73994482,68046940,1,1,,,,,,,,,,,,,
73994483,68046941,1,4,,,,5,40,M,1,2,R,,,,
73994518,68047597,1,7,,,,,,,,,,,,,
73994511,68047590,1,4,,,,5,35,F,1,2,R,,,,
73994512,68047591,1,4,,,,4,,F,1,1,R,,,,
73994513,68047592,1,4,,,,5,24,M,1,2,R,,,,
73994514,68047593,1,4,,,,5,34,M,1,2,R,,,,
73994515,68047594,1,4,,,,5,33,F,1,2,R,,,,
73994516,68047595,1,1,,,,,,,,,,,,,
73994517,68047596,1,8,,,,,,,,,,,,,
73989100,68043065,1,4,,,,5,28,M,1,2,R,,,,
73989101,68043066,1,4,,,,5,46,M,1,2,R,,,,
73989102,68043067,1,4,,,,5,42,M,1,2,R,,,,
73989103,68043068,1,4,,,,5,60,M,1,2,R,,,,
73989104,68043069,1,4,,,,5,12,M,1,2,N,,,,
73989105,68043070,1,8,,,,,,,,,,,,,
73989106,68043071,1,4,,,,5,60,M,1,2,R,,,,
73989107,68043072,1,4,,,,5,56,F,1,2,R,,,,
73989108,68043073,1,4,,,,5,23,M,1,2,R,,,,
73989109,68043074,1,4,,,,5,36,M,1,2,R,,,,
73989110,68043075,1,4,,,,5,47,F,1,2,R,,,,
73989111,68043076,1,4,,,,5,51,F,1,2,R,,,,
73989112,68043077,1,4,,,,5,37,F,1,2,R,,,,
73989113,68043078,1,4,,,,5,49,M,1,2,R,,,,
73989114,68043079,1,4,,,,5,74,F,1,2,R,,,,
73989115,68043080,1,4,,,,5,50,M,1,2,R,,,,
73989116,68043081,1,4,,,,5,43,F,1,2,R,,,,
73989117,68043082,1,4,,,,5,50,M,1,2,R,,,,
73989244,68043987,1,4,,,,5,48,F,4,2,N,,,,
73989118,68043083,1,4,,,,5,33,M,1,2,R,,,,
73989119,68043084,1,4,,,,5,76,F,1,2,R,,,,
73989120,68043085,1,4,,,,5,45,M,1,2,R,,,,
73989165,68043126,1,4,,,,5,72,F,1,2,N,,,,
73989166,68043126,2,4,,,,5,87,M,1,2,R,,,,
73989167,68043126,3,4,,,,5,82,F,1,2,R,,,,
73989168,68043126,4,4,,,,5,59,F,1,2,R,,,,
73989173,68043131,1,1,,,,,,,,,,,,,
73989248,68043990,1,4,,,,5,48,F,1,2,R,,,,
73989121,68043086,1,8,,,,,,,,,,,,,
73989122,68043087,1,4,,,,5,27,M,0,3,N,,,,
73989123,68043088,1,4,,,,5,55,F,1,2,R,,,,
73989124,68043089,1,1,,,,,,,,,,,,,
73989125,68043090,1,1,,,,,,,,,,,,,
73989126,68043091,1,8,,,,,,,,,,,,,
73989127,68043092,1,4,,,,5,32,F,1,2,R,,,,
73989239,68043983,1,4,,,,5,81,F,1,2,R,,,,
73989240,68043983,2,4,,,,5,87,F,1,2,R,,,,
73989242,68043985,1,4,,,,5,14,M,1,1,R,,,,
73989128,68043093,1,4,,,,5,45,F,1,2,R,,,,
73989129,68043094,1,4,,,,5,82,M,1,2,R,,,,
73989130,68043095,1,4,,,,5,50,M,1,2,R,,,,
73989131,68043096,1,4,,,,5,55,F,1,2,R,,,,
73989132,68043097,1,1,,,,,,,,,,,,,
73989133,68043098,1,4,,,,5,52,M,1,2,R,,,,
73989134,68043099,1,4,,,,5,42,M,1,2,R,,,,
73989135,68043100,1,4,,,,5,87,M,1,2,R,,,,
73989137,68043102,1,8,,,,,,,,,,,,,
73989245,68043988,1,4,,,,5,37,M,1,2,R,,,,
73989246,68043989,1,4,,,,5,91,F,1,2,R,,,,
73989247,68043989,2,4,,,,5,90,M,1,2,R,,,,
73989228,68043972,1,1,,,,,,,,,,,,,
73989238,68043982,1,8,,,,,,,,,,,,,
73989136,68043101,1,4,,,,5,61,M,1,2,R,,,,
73989138,68043103,1,4,,,,5,68,F,1,2,R,,,,
73989139,68043104,1,4,,,,5,2,M,1,2,R,,,,
73989140,68043105,1,1,,,,,,,,,,,,,
73989141,68043106,1,1,,,,,,,,,,,,,
73989142,68043107,1,4,,,,5,63,F,4,2,R,,,,
73989144,68043109,1,1,,,,,,,,,,,,,
73989145,68043110,1,1,,,,,,,,,,,,,
73989146,68043111,1,4,,,,5,66,M,1,2,N,,,,
73989158,68043119,1,1,,,,,,,,,,,,,
73989160,68043121,1,2,,,,,,,,,,,,,
73989164,68043125,1,1,,,,,,,,,,,,,
73989143,68043108,1,1,,,,,,,,,,,,,
73989147,68043112,1,4,,,,5,29,M,1,2,N,,,,
73989148,68043113,1,4,,,,5,78,M,1,2,N,,,,
73989149,68043114,1,4,,,,5,31,M,2,2,R,,,,
73989150,68043115,1,4,,,,5,62,F,1,2,R,,,,
73989151,68043115,2,4,,,,5,66,M,1,2,R,,,,
73989152,68043115,3,4,,,,5,35,F,1,2,N,,,,
73989153,68043116,1,8,,,,,,,,,,,,,
73989154,68043117,1,1,,,,,,,,,,,,,
73989155,68043118,1,4,,,,5,32,M,1,2,R,,,,
73989156,68043118,2,4,,,,5,19,M,1,2,R,,,,
73989157,68043118,3,4,,,,5,57,F,1,2,R,,,,
73989159,68043120,1,4,,,,5,43,M,1,2,N,,,,
73989162,68043123,1,1,,,,,,,,,,,,,
73989163,68043124,1,1,,,,,,,,,,,,,
73989161,68043122,1,8,,,,,,,,,,,,,
73989169,68043127,1,1,,,,,,,,,,,,,
73989170,68043128,1,1,,,,,,,,,,,,,
73989171,68043129,1,4,,,,5,4,M,1,2,N,,,,
73989172,68043130,1,8,,,,,,,,,,,,,
73989174,68043132,1,1,,,,,,,,,,,,,
73989175,68043133,1,4,,,,5,41,M,1,2,N,,,,
73989176,68043134,1,4,,,,5,35,F,1,1,N,,,,
73989177,68043135,1,4,,,,5,59,M,1,2,N,,,,
73989178,68043136,1,1,,,,,,,,,,,,,
73989179,68043137,1,4,,,,5,50,M,1,2,N,,,,
73989180,68043138,1,4,,,,5,54,M,1,2,R,,,,
73989197,68043153,1,1,,,,,,,,,,,,,
73989208,68043163,1,1,,,,,,,,,,,,,
73989213,68043168,1,4,,,,5,26,F,1,2,R,,,,
73989214,68043169,1,2,,,,,,,,,,,,,
73989236,68043980,1,1,,,,,,,,,,,,,
73989237,68043981,1,4,,,,5,61,M,1,2,R,,,,
73989243,68043986,1,1,,,,,,,,,,,,,
73989181,68043139,1,4,,,,5,43,M,0,3,N,,,,
73989182,68043140,1,4,,,,5,30,M,1,2,N,,,,
73989183,68043141,1,4,,,,5,4,M,1,2,N,,,,
73989184,68043142,1,4,,,,5,23,M,1,2,R,,,,
73989185,68043143,1,4,,,,5,65,F,1,2,R,,,,
73989186,68043144,1,4,,,,5,43,F,1,2,R,,,,
73989187,68043144,2,4,,,,5,42,M,1,2,R,,,,
73989188,68043145,1,1,,,,,,,,,,,,,
73989189,68043146,1,8,,,,,,,,,,,,,
73989190,68043147,1,4,,,,5,32,F,1,2,R,,,,
73989192,68043149,1,4,,,,5,37,M,1,2,R,,,,
73989194,68043151,1,4,,,,5,65,M,1,2,R,,,,
73989195,68043151,2,4,,,,5,63,F,1,2,R,,,,
73989199,68043155,1,4,,,,5,22,M,1,2,R,,,,
73989200,68043155,2,4,,,,5,19,F,1,2,R,,,,
73989209,68043164,1,2,,,,,,,,,,,,,
73989210,68043165,1,4,,,,5,20,F,1,2,R,,,,
73989211,68043166,1,8,,,,,,,,,,,,,
73989212,68043167,1,4,,,,5,64,F,1,2,R,,,,
73989215,68043170,1,8,,,,,,,,,,,,,
73989216,68043960,1,1,,,,,,,,,,,,,
73989217,68043961,1,1,,,,,,,,,,,,,
73989218,68043962,1,1,,,,,,,,,,,,,
73989219,68043963,1,4,,,,5,46,M,1,2,R,,,,
73989220,68043964,1,1,,,,,,,,,,,,,
73989221,68043965,1,1,,,,,,,,,,,,,
73989222,68043966,1,8,,,,,,,,,,,,,
73989223,68043967,1,4,,,,5,23,M,1,2,R,,,,
73989224,68043968,1,1,,,,,,,,,,,,,
73989225,68043969,1,4,,,,5,31,M,1,2,R,,,,
73989226,68043970,1,4,,,,5,16,F,1,2,R,,,,
73989227,68043971,1,4,,,,5,44,M,4,2,R,,,,
73989229,68043973,1,4,,,,5,24,M,1,2,N,,,,
73989230,68043974,1,8,,,,,,,,,,,,,
73989231,68043975,1,1,,,,,,,,,,,,,
73989232,68043976,1,4,,,,5,91,M,1,2,R,,,,
73989233,68043977,1,1,,,,,,,,,,,,,
73989234,68043978,1,2,,,,,,,,,,,,,
73989235,68043979,1,4,,,,5,51,F,1,2,R,,,,
73989241,68043984,1,1,,,,,,,,,,,,,
73989191,68043148,1,4,,,,5,59,M,1,2,R,,,,
73989193,68043150,1,4,,,,5,50,F,1,2,R,,,,
73989196,68043152,1,4,,,,5,66,M,1,2,N,,,,
73989198,68043154,1,4,,,,5,33,F,1,2,N,,,,
73989201,68043156,1,4,,,,5,60,F,1,2,R,,,,
73989202,68043157,1,4,,,,5,46,F,1,2,R,,,,
73989203,68043158,1,4,,,,5,27,M,1,2,R,,,,
73989204,68043159,1,4,,,,5,44,F,1,2,R,,,,
73989205,68043160,1,8,,,,,,,,,,,,,
73989206,68043161,1,1,,,,,,,,,,,,,
73989207,68043162,1,1,,,,,,,,,,,,,
73989249,68043991,1,4,,,,5,20,F,1,2,R,,,,
73989250,68043992,1,4,,,,5,36,F,2,2,N,,,,
73989251,68043993,1,4,,,,5,42,M,1,2,R,,,,
73989252,68043994,1,4,,,,5,69,F,1,2,R,,,,
73989253,68043995,1,4,,,,5,19,M,1,2,N,,,,
73989254,68043996,1,4,,,,5,19,F,2,2,R,,,,
73990162,68043997,1,4,,,,5,42,F,1,2,R,,,,
73990163,68043998,1,1,,,,,,,,,,,,,
73990164,68043999,1,8,,,,,,,,,,,,,
73990165,68043999,2,3,,,,,,,,,,,,,
73990166,68044000,1,1,,,,,,,,,,,,,
73990167,68044001,1,8,,,,,,,,,,,,,
73990168,68044002,1,8,,,,,,,,,,,,,
73990169,68044003,1,1,,,,,,,,,,,,,
73990170,68044004,1,2,,,,,,,,,,,,,
73990171,68044005,1,1,,,,,,,,,,,,,
73990172,68044006,1,4,,,,5,44,F,1,2,R,,,,
73990173,68044007,1,4,,,,5,60,M,1,2,R,,,,
73990174,68044008,1,8,,,,,,,,,,,,,
73990175,68044009,1,4,,,,5,28,M,1,2,R,,,,
73990176,68044010,1,4,,,,5,33,F,1,2,R,,,,
73990177,68044011,1,4,,,,5,41,F,1,2,R,,,,
73990178,68044011,2,4,,,,5,43,M,1,2,R,,,,
73990179,68044012,1,4,,,,5,17,M,2,2,R,,,,
73990180,68044013,1,1,,,,,,,,,,,,,
73990181,68044014,1,4,,,,5,41,M,1,2,R,,,,
73990182,68044015,1,4,,,,5,21,F,1,2,R,,,,
73990183,68044016,1,4,,,,5,29,M,1,2,R,,,,
73990184,68044017,1,4,,,,5,18,F,1,2,R,,,,
73990185,68044018,1,4,,,,5,24,F,1,2,R,,,,
73990186,68044019,1,4,,,,5,32,F,1,2,R,,,,
73990187,68044020,1,4,,,,5,19,M,1,2,N,,,,
73990188,68044021,1,4,,,,5,16,M,2,2,R,,,,
73990189,68044022,1,8,,,,,,,,,,,,,
73990190,68044022,2,3,,,,,,,,,,,,,
73990223,68044053,1,1,,,,,,,,,,,,,
73990191,68044023,1,8,,,,,,,,,,,,,
73990192,68044024,1,4,,,,5,23,F,1,2,R,,,,
73990193,68044025,1,4,,,,5,30,F,1,2,R,,,,
73990194,68044026,1,4,,,,5,25,F,1,2,R,,,,
73990195,68044027,1,4,,,,5,26,F,2,2,R,,,,
73990196,68044028,1,8,,,,,,,,,,,,,
73990197,68044029,1,4,,,,5,54,M,1,2,R,,,,
73990198,68044030,1,1,,,,,,,,,,,,,
73990199,68044031,1,4,,,,5,57,M,1,2,R,,,,
73990200,68044032,1,1,,,,,,,,,,,,,
73990201,68044033,1,4,,,,5,34,F,1,2,N,,,,
73990202,68044034,1,8,,,,,,,,,,,,,
73990203,68044035,1,4,,,,5,54,F,1,2,N,,,,
73990204,68044036,1,4,,,,5,29,F,1,2,R,,,,
73990205,68044037,1,4,,,,5,44,M,1,2,R,,,,
73990206,68044038,1,4,,,,5,33,F,1,2,R,,,,
73990208,68044039,2,4,,,,5,20,M,1,1,R,,,,
73990207,68044039,1,4,,,,5,42,U,0,2,R,,,,
73990209,68044040,1,1,,,,,,,,,,,,,
73990215,68044046,1,8,,,,,,,,,,,,,
73990216,68044047,1,4,,,,5,14,M,1,2,R,,,,
73990217,68044047,2,4,,,,5,47,F,1,2,R,,,,
73990210,68044041,1,1,,,,,,,,,,,,,
73990211,68044042,1,8,,,,,,,,,,,,,
73990212,68044043,1,1,,,,,,,,,,,,,
73990213,68044044,1,4,,,,5,24,F,1,2,R,,,,
73990214,68044045,1,4,,,,5,25,F,1,2,R,,,,
73990218,68044048,1,1,,,,,,,,,,,,,
73990219,68044049,1,4,,,,5,87,M,1,2,R,,,,
73990220,68044050,1,4,,,,5,54,M,1,2,R,,,,
73990221,68044051,1,7,,,,,,,,,,,,,
73990222,68044052,1,4,,,,5,21,M,1,2,R,,,,
73990224,68044054,1,4,,,,5,23,F,1,2,R,,,,
73990225,68044055,1,4,,,,5,50,F,1,3,N,,,,
73990230,68044059,1,1,,,,,,,,,,,,,
73990226,68044056,1,1,,,,,,,,,,,,,
73990227,68044057,1,1,,,,,,,,,,,,,
73990234,68044063,1,1,,,,,,,,,,,,,
73990229,68044058,2,8,,,,,,,,,,,,,
73990228,68044058,1,1,,,,,,,,,,,,,
73990231,68044060,1,1,,,,,,,,,,,,,
73990232,68044061,1,1,,,,,,,,,,,,,
73990233,68044062,1,1,,,,,,,,,,,,,
73990235,68044064,1,4,,,,5,35,M,1,2,R,,,,
73990236,68044065,1,1,,,,,,,,,,,,,
73990237,68044066,1,4,,,,5,63,M,1,2,N,,,,
73990238,68044067,1,1,,,,,,,,,,,,,
73990239,68044068,1,4,,,,5,33,F,1,2,R,,,,
73990240,68044069,1,1,,,,,,,,,,,,,
73990241,68044070,1,1,,,,,,,,,,,,,
73990278,68044105,1,4,,,,5,78,F,1,2,N,,,,
73990242,68044071,1,1,,,,,,,,,,,,,
73990243,68044072,1,1,,,,,,,,,,,,,
73990244,68044073,1,1,,,,,,,,,,,,,
73990276,68044103,1,1,,,,,,,,,,,,,
73990245,68044074,1,4,,,,5,20,M,1,2,R,,,,
73990246,68044075,1,4,,,,5,43,F,1,3,R,,,,
73990247,68044076,1,4,,,,5,68,M,1,2,R,,,,
73990248,68044077,1,1,,,,,,,,,,,,,
73990249,68044078,1,1,,,,,,,,,,,,,
73990250,68044079,1,4,,,,5,31,M,1,2,R,,,,
73990251,68044080,1,4,,,,5,56,F,1,2,N,,,,
73990257,68044085,1,4,,,,5,32,M,1,3,R,,,,
73990272,68044099,1,1,,,,,,,,,,,,,
73990273,68044100,1,1,,,,,,,,,,,,,
73990279,68044106,1,1,,,,,,,,,,,,,
73990252,68044081,1,1,,,,,,,,,,,,,
73990253,68044082,1,4,,,,5,4,F,1,2,R,,,,
73990254,68044082,2,4,,,,5,3,M,1,2,R,,,,
73990255,68044083,1,8,,,,,,,,,,,,,
73990256,68044084,1,4,,,,5,47,M,1,2,R,,,,
73990258,68044086,1,1,,,,,,,,,,,,,
73990259,68044087,1,4,,,,5,53,M,1,2,R,,,,
73990260,68044088,1,1,,,,,,,,,,,,,
73990261,68044089,1,9,,,,,,,,,,,,,
73990262,68044090,1,1,,,,,,,,,,,,,
73990263,68044091,1,1,,,,,,,,,,,,,
73990264,68044092,1,1,,,,,,,,,,,,,
73990265,68044093,1,4,,,,5,15,M,1,2,N,,,,
73990267,68044094,2,8,,,,,,,,,,,,,
73990266,68044094,1,1,,,,,,,,,,,,,
73990268,68044095,1,1,,,,,,,,,,,,,
73990269,68044096,1,1,,,,,,,,,,,,,
73990270,68044097,1,1,,,,,,,,,,,,,
73990271,68044098,1,1,,,,,,,,,,,,,
73990274,68044101,1,4,,,,5,46,M,1,3,R,,,,
73990275,68044102,1,1,,,,,,,,,,,,,
73990277,68044104,1,4,,,,5,62,M,1,3,R,,,,
73990280,68044107,1,4,,,,5,6,F,1,2,N,,,,
73990281,68044107,2,4,,,,5,16,F,1,2,N,,,,
73990286,68044112,1,4,,,,5,31,M,1,2,N,,,,
73990287,68044113,1,4,,,,5,46,M,2,2,R,,,,
73990288,68044114,1,4,,,,5,25,F,1,2,R,,,,
73990290,68044115,2,4,,,,5,29,M,1,2,N,,,,
73990289,68044115,1,4,,,,5,26,F,2,2,R,,,,
73990291,68044116,1,4,,,,5,34,M,1,2,R,,,,
73990282,68044108,1,4,,,,5,58,M,1,2,R,,,,
73990283,68044109,1,4,,,,5,12,F,1,2,R,,,,
73990284,68044110,1,1,,,,,,,,,,,,,
73990285,68044111,1,4,,,,5,85,F,1,2,R,,,,
73990292,68044896,1,4,,,,5,20,M,2,2,R,,,,
73990293,68044897,1,8,,,,,,,,,,,,,
73990294,68044898,1,4,,,,5,34,F,1,1,R,,,,
73990295,68044899,1,4,,,,5,26,M,1,2,R,,,,
73990296,68044900,1,4,,,,5,20,F,1,2,R,,,,
