property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
82168818,7,245,,82093124
82168819,20,79,,82093125
82168820,58,100,,82093126
82167253,68,,,82106214
82167254,15,5796,2013-08-30 00:00:00,82106215
82167255,15,5796,,82106216
82171401,7,600,,82191694
82171402,8,150,,82191695
82171403,13,400,,82191696
82171404,17,500,,82191697
82171405,20,340,,82191698
82171406,26,900,,82191699
82171407,27,1300,,82191700
82173111,7,101,2014-02-18 00:00:00,82200138
82173112,7,800,,82200139
82173113,16,400,,82200140
82174071,17,1100,,82195501
82174072,60,3000,,82195502
82167256,10,0,,82106217
82167257,7,999,,82106218
82167258,17,15789,,82106219
82167259,25,600,,82106220
82174785,63,450,,82207366
82161838,16,50,,82096312
82174786,10,0,,82207367
82156951,8,5,,82094819
82156952,36,1705,,82094820
82156953,20,20,,82094821
82156954,36,600,,82094822
82161839,20,3,,82096313
82161840,43,50,,82096314
82161841,66,50,,82096315
82174073,20,20,,82195503
82174074,63,10,,82195504
82172371,20,4,,82207203
82161842,63,450,,82096316
82174075,20,350,,82195505
82172372,8,150,,82207204
82172373,20,15,,82207205
82172374,36,175,,82207206
82172375,62,150,,82207207
82172376,20,3,,82207208
82174787,20,25,,82207368
82171408,20,2,,82191701
82171409,63,130,,82191702
82173970,20,90,,82194278
82171410,16,185,,82191703
82156955,10,0,,82095948
82156956,63,1,,82095949
82172377,61,100,,82207209
82171411,10,0,,82191704
82161843,54,432,,82096317
82168822,10,0,,82093128
