bias_id,offense_id
21,92050709
21,92050512
21,92051428
21,92050522
21,92050544
21,92050598
21,92050704
21,92050523
21,92050562
21,92050670
21,92051503
21,92050623
21,92050656
21,92050686
21,92051460
21,92050615
21,92050614
21,92050657
21,92050507
21,92051514
21,92050681
21,92050561
21,92050559
21,92050560
21,92051469
21,92050655
21,92051474
21,92508075
21,92050505
21,92050654
21,92050511
21,92051454
21,92050678
21,92051509
21,92050499
21,92050713
21,92050572
21,92051489
21,92051490
21,92050690
21,92050593
21,93031305
21,94086463
21,93613172
21,95178151
21,95178150
21,92510161
21,92509501
21,92509570
21,92510229
21,92509489
21,92509522
21,92510197
21,92509549
21,92509579
21,92510156
21,92509576
21,92510216
21,92509575
21,92509523
21,92509534
21,92509535
21,92509561
21,92510155
21,92510228
21,92510184
21,92509589
21,92509593
21,92509484
21,92509500
21,92509499
21,92510145
21,92510120
21,93031326
21,92510124
21,92510191
21,92509526
21,92510198
21,93613195
21,92510126
21,92510154
21,92510202
21,92510201
21,92510123
21,92509545
21,92509580
21,92510235
21,92510215
21,92510185
21,92510147
21,92509584
21,92510203
21,94086472
21,93031316
21,94087403
21,94086477
21,94576399
21,93613186
21,93613193
21,94576409
21,93613178
21,93613185
21,93613184
21,94087387
21,94086468
21,94087405
21,94576402
21,94575767
21,95177265
21,95177266
21,94087413
21,94087415
21,94087496
21,94087497
21,94087446
21,94087476
21,94087475
21,94086488
21,94087421
21,94087460
21,94087481
21,94086502
21,94087453
21,94086562
21,94086558
21,94086493
21,94086510
21,94086511
21,94086529
21,94086530
21,94086542
21,94087493
21,94087500
21,94086498
21,94087425
21,94086507
21,94086518
21,94087452
21,94086543
21,94087416
21,94086549
21,94087442
21,94086545
21,94086563
21,94087417
21,94087448
21,94087426
21,94086561
21,94086513
21,94086556
21,94086568
21,94086500
21,94087441
21,94087440
21,94086503
21,94087445
21,94087455
21,94086544
21,94087498
21,94086487
21,94087444
21,94087424
21,94087457
21,95177268
21,100429946
21,100429947
21,100429948
21,94087530
21,94087538
21,94087541
21,94087546
21,94086598
21,94087554
21,94087553
21,94087559
21,94087572
21,94086574
21,94087536
21,94086592
21,94086595
21,94087556
21,94087571
21,94086580
21,94086583
21,94086587
21,94086589
21,94087539
21,94086593
21,94087544
21,94086597
21,94086596
21,94086604
21,94086605
21,94086608
21,94086611
21,94086613
21,94086618
21,94086619
21,94086624
21,94087523
21,94086584
21,94086588
21,94086600
21,94086603
21,94086615
21,94086626
21,94086582
21,94086591
21,94086609
21,94086617
21,94086590
21,94087542
21,94086594
21,94087547
21,94086606
21,94086622
21,94087528
21,94087537
21,94087543
21,94087549
21,94087555
21,94087560
21,94087565
21,94576400
21,94575766
21,94086575
21,95177269
21,94576408
21,95178152
21,94575761
21,94575760
21,95177259
21,94575833
21,94575838
21,94576437
21,94575796
21,94575803
21,94575804
21,94576457
21,94575816
21,94575817
21,94575821
21,94576458
21,94576460
21,94576462
21,94087575
21,94575797
21,94576454
21,94575835
21,94576425
21,94575779
21,94575844
21,94575772
21,94575785
21,94575823
21,94576441
21,94576479
21,94576471
21,94576432
21,94575790
21,94575791
21,94575800
21,94575819
21,94576469
21,95177301
21,94576435
21,94575805
21,94575825
21,94575773
21,94576452
21,94576466
21,94576470
21,94575780
21,94575788
21,94576438
21,94576439
21,94575799
21,95177294
21,94575845
21,95177291
21,94575810
21,94575814
21,97745901
21,100940756
21,95658265
21,95658262
21,94575864
21,94576498
21,94576503
21,94575883
21,94576509
21,94575910
21,94575918
21,94575924
21,94575956
21,95658266
21,95658268
21,94576497
21,94575875
21,94575880
21,94575885
21,94575897
21,94575904
21,94575912
21,94575939
21,94575943
21,94575951
21,94575963
21,94575859
21,94575858
21,94575857
21,95177314
21,95177315
21,95178165
21,94575866
21,94575874
21,94575878
21,94575889
21,94575909
21,94575921
21,94575950
21,94576493
21,94575869
21,94576502
21,94576504
21,94575888
21,94575891
21,94576512
21,94576514
21,94575920
21,94575930
21,94575942
21,94576523
21,94576494
21,94575872
21,94576505
21,94576508
21,94576516
21,94576517
21,94575941
21,94575959
21,94576490
21,94576495
21,94576496
21,94575882
21,94576510
21,94576513
21,94576520
21,94575954
21,95177298
21,94576492
21,94575868
21,94576506
21,94576507
21,94576515
21,94576519
21,94576521
21,94576525
21,95177293
21,95177292
21,94575861
21,94575867
21,94576499
21,94576501
21,94575886
21,94575895
21,94576511
21,94575905
21,94576518
21,94575932
21,94576524
21,95658267
21,95658274
21,95177296
21,95177297
21,95658272
21,95177316
21,95177318
21,95177320
21,96970311
21,97746610
21,99772494
21,99330720
21,99330721
21,97746620
21,97746621
21,95178181
21,95177367
21,95178194
21,95177392
21,95178208
21,95177414
21,95177428
21,95178224
21,95177438
21,95178228
21,95177352
21,95177377
21,95178195
21,95177417
21,95177433
21,95177434
21,95178183
21,95177351
21,95177378
21,95177349
21,95177375
21,95177402
21,95177425
21,95177430
21,95178225
21,95177365
21,95178192
21,95177388
21,95177405
21,95177416
21,95177437
21,95177429
21,95177366
21,95177376
21,95178193
21,95178201
21,95178218
21,95177440
21,95177400
21,95177415
21,95177354
21,95177387
21,95177406
21,98578794
21,98579114
21,95177350
21,95177368
21,95177373
21,95178199
21,95658310
21,95178188
21,95178196
21,95177422
21,97745903
21,97745904
21,95177353
21,95178186
21,95178207
21,97746626
21,95658298
21,96970315
21,96970317
21,97745907
21,99772492
21,99331743
21,100101546
21,100430907
21,95658395
21,95657762
21,95658330
21,95658340
21,98579108
21,98578792
21,95657799
21,95657817
21,95658380
21,95658367
21,95658321
21,95657761
21,95658361
21,97746639
21,97745976
21,95658323
21,95658342
21,95657804
21,95657770
21,95657784
21,95658371
21,97745974
21,97745959
21,97745975
21,98579113
21,98579112
21,97745943
21,97745944
21,95657824
21,95658381
21,95658331
21,95658351
21,95658385
21,95657819
21,95657797
21,95657796
21,95657795
21,95657823
21,95657807
21,97746647
21,97745935
21,95657760
21,95658362
21,95658368
21,95658388
21,95658393
21,97745957
21,97745951
21,96969644
21,97746646
21,97745941
21,97746658
21,97745936
21,99773619
21,99773618
21,99772508
21,100430900
21,100429943
21,99331742
21,98579117
21,98578798
21,97746703
21,97746712
21,97746025
21,97746713
21,97746059
21,97746732
21,98578797
21,97746090
21,97746746
21,97746685
21,97746690
21,97746032
21,97746030
21,97746045
21,97746715
21,97746717
21,97746737
21,97746743
21,97746037
21,97746066
21,97746752
21,96970316
21,97746727
21,99331739
21,97746684
21,97746003
21,97746043
21,97746739
21,97746751
21,97746738
21,97746098
21,97746096
21,97746024
21,97746067
21,99772498
21,99772496
21,97746065
21,99330717
21,99330719
21,100429936
21,100429949
21,100430912
21,100430909
21,100430904
21,90678169
21,90678170
21,90677608
21,90678172
21,91124947
21,91618070
21,91618071
21,91618958
21,91618959
21,91618960
21,91618961
21,92050418
21,92051349
21,92050422
21,92051354
21,92507976
21,92507973
21,92507977
21,93030081
21,93030085
21,93031277
21,93031273
21,93031272
21,93612345
21,93612346
21,93612093
21,94086425
21,94086420
21,94086421
21,94087324
21,94086419
21,94087334
21,94575740
21,94575727
21,94576389
21,94576385
21,94576392
21,94575724
21,95177212
21,95177190
21,95177191
21,95177197
21,95178117
21,95177202
21,95178112
21,95178119
21,96969637
21,96970301
21,96969639
21,96970308
21,96969648
21,96969636
21,96970293
21,96969647
21,96969626
21,96969641
21,96970310
21,96970296
21,96970294
21,96969638
21,96970295
21,96969653
21,96969652
21,96969656
21,96969649
21,96969655
21,92050515
21,91619027
21,91619028
21,90678218
21,90678230
21,90678236
21,91125040
21,91125276
21,90678220
21,90678226
21,90678233
21,90677669
21,90678234
1,91125052
21,90678228
21,90678229
21,90677668
21,90677672
21,90677674
21,90678235
21,90678239
21,90677664
21,90678219
21,90678221
21,90678227
21,90677671
21,90678240
21,90678225
21,92509473
21,92510115
21,90677676
21,90677665
21,90677667
21,90677670
21,96970379
21,96969707
21,92509495
21,92509480
21,91125289
21,91125083
21,91126141
21,91125481
21,92510153
21,92510152
21,91125081
21,91125477
21,91125283
21,91125340
21,91125424
21,91125381
21,91125363
21,91619059
21,91125293
21,91125100
21,91125420
21,91125078
21,91125077
21,91126170
21,91126171
21,91125297
21,91125291
21,91126131
21,92051445
21,92509490
21,91125101
21,91125287
21,91126144
21,91125422
21,91125339
21,91126149
21,91125075
21,91126138
21,91125461
21,91125460
21,95658345
21,91125321
21,91125102
21,93032136
21,95178144
21,96969714
21,98579132
21,92509519
21,92509518
21,92510169
21,92050587
21,92050588
21,91620134
21,91620141
21,93032139
21,93032138
21,91619067
21,91619150
21,91619151
21,91619095
21,91619167
21,91619166
21,91619173
21,91620135
21,91620136
21,91620140
21,91619162
21,91620138
21,91620137
21,91619103
21,91620143
21,91619102
21,92510174
21,91619146
21,93031366
21,92510175
21,95658347
21,91619144
21,91619175
21,92051461
21,91619147
21,91620133
21,91619071
21,91619096
21,91619159
21,92051464
21,92509514
21,91619091
21,91619090
21,92510178
21,92510180
21,92509494
21,91620131
21,94087391
21,93612381
21,93612380
21,95177252
21,95657763
21,95658344
21,95658346
21,97745995
21,96970380
21,96969713
21,92509567
21,92509552
21,92510195
21,92509551
21,92509541
21,92509543
21,92510199
21,92051511
21,92050714
21,92051479
21,92050666
21,92051497
21,92050691
21,92050736
21,92050636
21,92050637
21,92050699
21,92050716
21,92050683
21,92050644
21,92050720
21,92050743
21,92050688
21,92050689
21,92051520
21,92051528
21,92051488
21,93032135
21,92050668
21,92051518
21,92510206
21,92510207
21,92509537
21,92509558
21,92051510
21,92051476
21,92051478
21,92510205
21,92510210
21,92050628
21,92050671
21,92051507
21,92051504
21,92050717
21,92050726
21,92050630
21,92050703
21,92050735
21,93031358
21,93612383
21,93612384
21,96969710
21,97745991
21,92510242
21,92509586
21,92509617
21,92509583
21,92510245
21,92509621
21,92509620
21,92510266
21,92509633
21,92509646
21,92509618
21,92510264
21,92509632
21,92510224
21,92509603
21,92509590
21,92509591
21,92510256
21,92510257
21,92509626
21,92509601
21,92510247
21,92509606
21,92509611
21,92510243
21,92510253
21,92509625
21,92510270
21,92510279
21,92510278
21,93031384
21,93031383
21,93031385
21,93032145
21,92510248
21,92509613
21,92509623
21,92509630
21,92510233
21,93032147
21,93031391
21,93032140
21,92510231
21,92509605
21,92509619
21,92510261
21,92509638
21,93613142
21,93612387
21,95658354
21,94086473
21,94087392
21,93613134
21,98579133
21,96970378
21,96970376
21,93031450
21,93032168
21,93031462
21,93032188
21,93032158
21,93032162
21,93031419
21,93032167
21,93032172
21,93032177
21,93031482
21,93031425
21,93031430
21,93031471
21,93031456
21,93031475
21,93031483
21,95657805
21,95658379
21,93031422
21,93031437
21,93031446
21,93031460
21,93031447
21,93031474
21,93031459
21,93032173
21,93031481
21,93031433
21,93031464
21,93032179
21,93032178
21,93031445
21,93031448
21,93032184
21,94086479
21,94087404
21,94087400
21,93613156
21,93613159
21,93613154
21,94576412
21,95657803
21,95657808
21,95657810
21,96970393
21,97746675
21,99772519
21,99772522
21,95657832
21,93613187
21,93613207
21,93613213
21,93612413
21,93613225
21,93613235
21,93613242
21,93612399
21,94087406
21,93612400
21,93612406
21,93612409
21,93612414
21,93612417
21,93612416
21,93612424
21,94576410
21,93612405
21,93613217
21,93612418
21,94086491
21,94086497
21,93612403
21,93613210
21,93613221
21,93613229
21,93613190
21,93612410
21,93612412
21,93612411
21,93613191
21,93613216
21,93613227
21,93612421
21,93613194
21,93613206
21,93612408
21,93613212
21,93613218
21,93613230
21,93613233
21,93613245
21,94087407
21,95177260
21,94576406
21,96969741
21,96969752
21,96969753
21,96969733
21,96969757
21,97745988
21,95657834
21,95657812
21,95658401
21,95658396
21,97746672
21,97745996
21,97745997
21,95658378
21,96970395
21,96969732
21,96970390
21,97745998
21,96969734
21,96969751
21,96969731
21,97746662
21,99772520
21,99331734
21,95658407
21,94087437
21,94087468
21,94087434
21,94086536
21,94087525
21,94576407
21,94575777
21,94087466
21,94087467
21,94087522
21,94086516
21,94087478
21,94086505
21,94576415
21,94086537
21,94086531
21,94086560
21,94086570
21,94086506
21,94086526
21,94087464
21,94087505
21,94087504
21,94087428
21,94087447
21,94087482
21,94086554
21,94086578
21,94086581
21,94087502
21,94087450
21,94086539
21,94576411
21,94087535
21,94087506
21,94087521
21,94087532
21,95177283
21,95178156
21,94086508
21,94575776
21,95178153
21,95178154
21,97746017
21,94576414
21,95657847
21,95658410
21,94575774
21,95177289
21,95657846
21,95658403
21,95657858
21,95177285
21,95177277
21,95177261
21,97746026
21,97746027
21,95657837
21,95658409
21,95658408
21,95657841
21,95658402
21,97746692
21,97746693
21,96969758
21,96969759
21,96969767
21,96969760
21,95657864
21,95177311
21,95657849
21,95658429
21,94575837
21,94575853
21,94576491
21,94576440
21,94576451
21,94575820
21,94576436
21,94576480
21,94576489
21,94575862
21,98578816
21,98578815
21,94576444
21,94575812
21,94576459
21,94576487
21,94576448
21,94575854
21,94575863
21,94576446
21,94576468
21,94576475
21,94575843
21,94575865
21,94575792
21,94576445
21,94576456
21,94576442
21,94575818
21,94576476
21,94575848
21,94575806
21,94576478
21,95178172
21,95658435
21,94576465
21,95177310
21,95178161
21,95177308
21,95177307
21,95657861
21,95658419
21,94575807
21,95657866
21,95178160
21,95178170
21,96969779
21,95658433
21,95177305
21,95177304
21,95658411
21,95658415
21,97746018
21,97746019
21,96970420
21,96970419
21,96970428
21,96969777
21,96969784
21,97746029
21,97746031
21,97746033
21,98578813
21,95658451
21,95177346
21,95178182
21,95178187
21,95177374
21,95178214
21,95177334
21,95177344
21,95177369
21,95177383
21,95177382
21,95177343
21,95178213
21,95658445
21,95658464
21,95178191
21,95178190
21,95177384
21,95178203
21,95177347
21,95177381
21,95177380
21,95178215
21,95177357
21,95177370
21,95177408
21,95177325
21,95177327
21,95177363
21,95177329
21,95658444
21,95658443
21,95657905
21,95657904
21,95658469
21,95657887
21,95658477
21,95658478
21,95658441
21,95178189
21,95177395
21,95178180
21,95177361
21,95177362
21,95177379
21,95178206
21,95177356
21,95177385
21,95177372
21,95177418
21,95658446
21,95657908
21,95657913
21,95657914
21,95178173
21,95178211
21,95658434
21,95658456
21,95658457
21,95658463
21,95658465
21,95658481
21,95177355
21,95658436
21,95177386
21,95177397
21,95178216
21,97746708
21,97746039
21,96970429
21,96970432
21,96969792
21,96969786
21,96970449
21,96969799
21,96969793
21,95658521
21,95657992
21,95658491
21,95657953
21,95658537
21,95658503
21,95658520
21,95657933
21,95657934
21,95657952
21,95657974
21,95657996
21,95658510
21,95658525
21,95657997
21,98579136
21,98578812
21,98578814
21,98579143
21,95657957
21,95657959
21,95658539
21,95658562
21,95657937
21,95657961
21,95658529
21,95658493
21,95658501
21,95658518
21,95657984
21,95658556
21,97746721
21,96970460
21,96970437
21,96969795
21,96970454
21,96970455
21,96969804
21,96970440
21,99331733
21,96970465
21,96969843
21,96969844
21,96969874
21,96969875
21,96969828
21,96969827
21,96969856
21,96970510
21,96969881
21,97746068
21,97746745
21,97746729
21,97746748
21,97746095
21,96969846
21,96969863
21,96970478
21,96969825
21,96969850
21,96970522
21,96970529
21,96969834
21,96970489
21,96969847
21,96969861
21,96970476
21,96970484
21,96970491
21,96970490
21,96970488
21,96969859
21,96970521
21,96970468
21,96970501
21,96970513
21,97746749
21,99331729
21,99331727
21,96970485
21,96970486
21,96969815
21,96969840
21,96969855
21,96969853
21,96970507
21,97746723
21,97746063
21,97746756
21,97746744
21,97746079
21,97746078
21,97746750
21,98578835
21,98578836
21,98578832
21,98579154
21,98578838
21,99772514
21,100101572
21,90677499
21,91618841
21,91124793
21,91124792
21,91124799
21,91124042
21,91124760
21,90676076
21,90677482
21,90677505
21,90676090
21,90677524
21,90676095
21,95657073
21,95657072
21,95657071
21,91124023
21,91124020
21,91124781
21,91124008
21,91124784
21,91124053
21,91124013
21,91124800
21,92051216
21,90676071
21,90677488
21,91124017
21,92051225
21,92507902
21,90677492
21,90677491
21,91124039
21,91124040
21,91124038
21,90676091
21,91124773
21,90677480
21,90677478
21,90677490
21,90676079
21,91124754
21,90676072
21,91124785
21,90677521
21,94087185
21,94087187
21,94087186
21,94087204
21,94087202
21,95175967
21,95175968
21,92509321
21,91124858
21,95175979
21,91124072
21,91124098
21,91124089
21,91124823
21,91124839
21,91124058
21,91618838
21,92507901
21,91124817
21,92509299
21,91124081
21,91124093
21,91125117
21,91124854
21,91124080
21,91124845
21,93030002
21,93031215
21,94576305
21,95177000
21,100100736
21,92507912
21,92509300
21,91618861
21,91618003
21,93031214
21,93030007
21,91617997
21,92051215
21,91618842
21,91617996
21,91618845
21,91618008
21,91618839
21,92050285
21,92050286
21,91618873
21,92051218
21,92051221
21,92507917
21,92507916
21,91618847
21,91618016
21,91618846
21,91618844
21,91618843
21,92050288
21,94576304
21,93612234
21,93611985
21,94575583
21,93612205
21,94576306
21,94576311
21,92509315
21,92507921
21,92509330
21,92051233
21,92051236
21,93030006
21,95657598
21,92051235
21,92050298
21,92050296
21,92050312
21,92050313
21,92050303
21,93030011
21,92050310
21,92051224
21,92050300
21,92050309
21,92050314
21,94575580
21,94576329
21,94575629
21,92509364
21,92509360
21,92509361
21,92509348
21,92507947
21,92507949
21,92507941
21,92509363
21,92507970
21,93030025
21,93031230
21,92507962
21,92507946
21,92507964
21,93031213
21,93030004
21,93030003
21,93612211
21,92507974
21,92507942
21,92509366
21,93031218
21,93031239
21,93031240
21,93030040
21,93031237
21,93031238
21,94575593
21,93612009
21,93612007
21,93612197
21,95176997
21,95175966
21,99331465
21,99331464
21,93031236
21,93031248
21,93031252
21,93030037
21,93030023
21,93031253
21,93031234
21,93031244
21,93030050
21,93031260
21,93030032
21,93030059
21,93031257
21,93030060
21,93031249
21,93612249
21,93030065
21,94576315
21,93611997
21,93612319
21,93611974
21,95177041
21,94575618
21,95175970
21,95175971
21,95175972
21,95177040
21,99331423
21,96969290
21,96969289
21,100100936
21,100430695
21,95177051
21,95177070
21,95657062
21,93612021
21,94575660
21,94087216
21,93612339
21,94086308
21,93612088
21,95176010
21,94086295
21,93612024
21,93612041
21,93612057
21,93612059
21,93612058
21,93612075
21,93612318
21,93612084
21,94575639
21,93612308
21,93612273
21,93612285
21,93612094
21,93612349
21,93612348
21,93612337
21,93612292
21,93612313
21,93612322
21,93612100
21,93612099
21,93612332
21,99331430
21,99331431
21,95177059
21,95176020
21,95176022
21,95176002
21,97745537
21,99330532
21,99331433
21,95657078
21,95657076
21,95657068
21,95176046
21,95176047
21,94086343
21,94087309
21,94086320
21,94087249
21,94575631
21,94086376
21,94086375
21,94087285
21,94087304
21,94086416
21,94086374
21,94086372
21,94086394
21,94086402
21,94086318
21,94087228
21,94086351
21,94086319
21,94575647
21,94087229
21,94086323
21,94087290
21,95176073
21,95176075
21,94086397
21,94087265
21,94086346
21,94086345
21,94576348
21,94575648
21,94575658
21,94575657
21,94575624
21,95176064
21,94576336
21,94575669
21,95177109
21,95177091
21,100430692
21,100430691
21,100429820
21,100430690
21,99331442
21,95177097
21,95177095
21,95177099
21,94575679
21,94575730
21,94575731
21,94575729
21,94576395
21,94576354
21,94575720
21,94575734
21,94576372
21,94575694
21,94576366
21,94575692
21,94575764
21,94575750
21,94575745
21,94576374
21,94575719
21,95657075
21,95657077
21,95657079
21,94575741
21,94575686
21,94575706
21,94575707
21,94576350
21,94575751
21,94575759
21,94575709
21,94576380
21,94575757
21,97745543
21,95176095
21,97746270
21,95176076
21,95176074
21,97746280
21,96968971
21,96968970
21,96969298
21,97746268
21,95177170
21,95657080
21,95178140
21,95657613
21,95177137
21,95177227
21,95177255
21,96969317
21,95177248
21,95177160
21,95177232
21,95657612
21,95178121
21,95177215
21,95177241
21,95178138
21,95177184
21,95177240
21,95177243
21,95177242
21,95177247
21,95177164
21,95177171
21,95177205
21,95657090
21,95177198
21,95177195
21,95177159
21,95176102
21,95177231
21,95178136
21,95178139
21,95177193
21,95178128
21,96968974
21,95176098
21,97746273
21,96968993
21,97745570
21,97745568
21,97745567
21,95177229
21,95177178
21,95177173
21,95177175
21,95177145
21,95176099
21,99330521
21,99331449
21,99330545
21,97746276
21,100100729
21,100430698
21,99772363
21,99331424
21,95658113
21,95657103
21,95658108
21,95657639
21,95657615
21,95657631
21,95657101
21,95657622
21,98575885
21,95658109
21,95658115
21,99330540
21,97745574
21,99331444
21,97745573
21,97745572
21,97745561
21,99331466
21,97746286
21,100101300
21,100101302
21,99330542
21,99331467
21,100100740
21,98578613
21,98578614
21,96969300
21,97746291
21,97746300
21,96969009
21,97745604
21,97746292
21,97746293
21,99330555
21,96969353
21,96969047
21,96969022
21,96969333
21,96969342
21,96969325
21,96969346
21,99330562
21,96969343
21,96969359
21,96969339
21,96968991
21,97746302
21,96969310
21,96969323
21,96969032
21,97746294
21,100101280
21,100100737
21,100101281
21,100940573
21,91618816
21,91618791
21,91618813
21,91617978
21,91618805
21,91618810
21,91618814
21,91617983
21,91618802
21,91618811
21,91618800
21,91617976
21,91617980
21,91618812
21,91618815
21,91617981
21,97745541
21,92050279
21,92050281
21,92051207
21,92051209
21,92051206
21,92051208
21,92050282
21,92051204
21,92051234
21,92051219
21,92050297
21,92051210
21,92050302
21,92051223
21,92050301
21,92050294
21,92050287
21,92050284
21,92051226
21,92050283
21,92051211
21,92051232
21,92050293
21,92051214
21,92050304
21,92050292
21,92051220
21,92051254
21,92051238
21,92050323
21,92051237
21,92051245
21,92050316
21,92050318
21,92051248
21,92050325
21,92051239
21,92050305
21,94087129
21,94087135
21,94086254
21,94086256
21,94087142
21,94087144
21,94086250
21,94086253
21,94087127
21,94087123
21,94087143
21,94087149
21,94087167
21,94087168
21,94086265
21,94087157
21,94086264
21,94086267
21,94086261
21,94087170
21,94086263
21,94087146
21,94087163
21,96969030
21,96968975
