victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
95555339,87430933,1,4,,,,5,46,M,1,2,R,,,46,0
95556137,87430934,1,4,,,,5,49,M,1,2,N,,,49,0
97646559,89284595,1,1,,,,,,,,,,,,,
96875196,88605719,1,4,,,,5,50,M,1,2,R,,,50,0
96875199,88605719,3,4,,,,5,32,M,1,2,R,,,32,0
96875197,88605719,2,4,,,,5,51,F,1,2,R,,,51,0
96875198,88605718,1,4,,,,5,21,F,1,2,R,,,21,0
96875209,88605725,1,4,,,,5,54,M,1,2,R,,,54,0
96875201,88605720,1,4,,,,5,63,M,1,2,R,,,63,0
95556151,87430399,1,4,,,,5,23,M,1,2,R,,,23,0
95073602,87005538,1,1,,,,,,,,,,,,,
95556141,87430389,1,4,,,,5,31,M,1,2,R,,,31,0
95556162,87430409,1,4,,,,5,63,M,1,2,R,,,63,0
94470390,86471177,1,1,,,,,,,,,,,,,
94470403,86471189,1,1,,,,,,,,,,,,,
94470412,86471197,1,4,,,,5,57,F,1,2,N,,,57,0
94470337,86470482,1,4,,,,5,30,F,1,2,N,,,30,0
94470354,86471137,1,4,,,,5,24,F,1,2,N,,,24,0
94470370,86471154,1,8,,,,,,,,,,,,,
94470952,86470480,1,1,,,,,,,,,,,,,
94470987,86470510,1,1,,,,,,,,,,,,,
94470999,86471519,1,1,,,,,,,,,,,,,
94471003,86471524,1,1,,,,,,,,,,,,,
98481129,90016563,1,4,,,,5,20,M,1,2,N,,,20,0
98481130,90016563,2,4,,,,5,52,F,1,2,R,,,52,0
94470955,86470484,1,3,,,,,,,,,,,,,
94470362,86471146,1,4,,,,5,37,M,1,2,R,,,37,0
94470972,86470500,1,1,,,,,,,,,,,,,
94470998,86471518,3,4,,,,5,40,M,1,2,R,,,40,0
94470997,86471518,2,4,,,,5,30,M,1,2,R,,,30,0
94470996,86471518,1,4,,,,4,,M,1,2,R,,,,
94470959,86470488,1,4,,,,5,57,M,1,2,R,,,57,0
94470405,86471191,1,4,,,,5,49,F,1,2,R,,,49,0
94470416,86471200,1,1,,,,,,,,,,,,,
94470343,86471128,1,1,,,,,,,,,,,,,
94470980,86471164,1,4,,,,5,35,F,1,2,R,,,35,0
94470984,86471172,1,4,,,,5,68,F,1,2,R,,,68,0
94470989,86470512,1,1,,,,,,,,,,,,,
94470417,86471201,1,4,,,,5,50,M,1,2,R,,,50,0
94470340,86471124,2,4,,,,5,73,F,1,2,R,,,73,0
94470339,86471124,1,4,,,,5,61,M,1,2,R,,,61,0
94470956,86471127,1,1,,,,,,,,,,,,,
94470360,86471144,1,4,,,,5,48,M,1,2,N,,,48,0
94470953,86470483,1,4,,,,5,64,F,1,2,R,,,64,0
94470971,86470499,1,4,,,,5,69,M,1,2,R,,,69,0
94470985,86470507,1,4,,,,5,56,M,1,2,R,,,56,0
94470992,86470515,1,4,,,,5,46,F,1,2,R,,,46,0
94470356,86471139,1,1,,,,,,,,,,,,,
94470388,86471175,1,4,,,,5,44,M,1,2,R,,,44,0
95073608,87005545,1,1,,,,,,,,,,,,,
95556163,87430410,1,1,,,,,,,,,,,,,
94470977,86471157,1,4,,,,5,43,M,1,2,R,,,43,0
95074393,87004605,2,8,,,,,,,,,,,,,
95074392,87004605,1,4,,,,5,26,M,0,2,R,,,26,0
95555349,87430944,1,4,,,,5,24,F,0,2,R,,,24,0
95556156,87430405,1,4,,,,5,21,F,1,1,R,,,21,0
94470967,86471140,1,4,,,,5,31,M,1,2,N,,,31,0
95556154,87430402,1,1,,,,,,,,,,,,,
95074389,87004601,1,4,,,,5,29,F,1,2,N,,,29,0
95073605,87004617,1,4,,,,5,20,F,2,2,N,,,20,0
96875224,88605736,1,1,,,,,,,,,,,,,
95555362,87430954,1,1,,,,,,,,,,,,,
95074388,87004599,1,4,,,,5,28,F,1,2,R,,,28,0
95555346,87430941,1,1,,,,,,,,,,,,,
95555352,87430947,1,4,,,,5,50,F,1,2,R,,,50,0
97646562,89284597,1,4,,,,5,52,F,1,2,R,,,52,0
96875923,88604946,1,1,,,,,,,,,,,,,
96875930,88604952,1,4,,,,5,57,M,1,2,R,,,57,0
96875222,88605734,1,1,,,,,,,,,,,,,
96875231,88605741,1,4,,,,5,36,F,1,2,R,,,36,0
97646571,89284604,1,8,,,,,,,,,,,,,
97646576,89283685,1,4,,,,5,52,M,1,2,R,,,52,0
98479967,90015800,1,1,,,,,,,,,,,,,
95556183,87430429,1,4,,,,5,78,M,1,2,R,,,78,0
95073617,87005553,1,4,,,,5,61,M,1,2,R,,,61,0
95073619,87005556,1,4,,,,5,56,M,1,2,R,,,56,0
95074463,87004657,1,1,,,,,,,,,,,,,
95073624,87005561,1,1,,,,,,,,,,,,,
95074503,87005577,1,4,,,,5,66,F,1,2,R,,,66,0
95073613,87005549,1,4,,,,5,71,M,1,2,R,,,71,0
95074432,87004635,1,1,,,,,,,,,,,,,
95074465,87004659,1,4,,,,5,43,M,1,2,R,,,43,0
95074476,87004672,1,8,,,,,,,,,,,,,
95074431,87004634,1,1,,,,,,,,,,,,,
95074502,87004696,1,4,,,,5,28,F,1,2,R,,,28,0
95555378,87430426,1,1,,,,,,,,,,,,,
95556193,87430440,1,1,,,,,,,,,,,,,
95074466,87004660,1,4,,,,5,63,M,1,2,R,,,63,0
95074477,87004673,1,4,,,,5,75,F,1,2,R,,,75,0
95073636,87004681,1,4,,,,5,52,F,1,2,R,,,52,0
95073616,87004638,1,4,,,,5,44,M,1,2,R,,,44,0
95074435,87004638,2,4,,,,5,55,M,1,2,R,,,55,0
95074475,87004671,1,4,,,,5,27,F,1,2,N,,,27,0
95074504,87004698,1,1,,,,,,,,,,,,,
95074445,87004647,1,4,,,,5,54,M,1,2,R,,,54,0
95074447,87004647,3,4,,,,5,55,F,1,2,R,,,55,0
95074448,87004647,4,4,,,,5,28,F,1,2,R,,,28,0
95074446,87004647,2,4,,,,5,57,F,1,2,R,,,57,0
95074467,87004661,1,1,,,,,,,,,,,,,
95074505,87004699,1,1,,,,,,,,,,,,,
95074412,87004616,1,8,,,,,,,,,,,,,
95073612,87004619,1,4,,,,5,64,M,1,2,R,,,64,0
95074458,87004652,2,4,,,,5,18,M,1,2,R,,,18,0
95074456,87004652,1,4,,,,5,47,F,1,2,R,,,47,0
95074416,87004621,1,4,,,,5,24,M,1,1,N,,,24,0
95555375,87430967,1,8,,,,,,,,,,,,,
95555389,87430979,3,4,,,,5,63,M,1,2,R,,,63,0
95555390,87430979,4,4,,,,5,54,F,1,2,R,,,54,0
95555391,87430979,5,1,,,,,,,,,,,,,
95555386,87430979,1,4,,,,5,69,M,1,2,R,,,69,0
95555388,87430979,2,4,,,,5,69,F,1,2,R,,,69,0
95555397,87430982,1,4,,,,5,19,M,1,2,N,,,19,0
95556173,87430420,1,1,,,,,,,,,,,,,
95555404,87430989,1,1,,,,,,,,,,,,,
95555373,87430965,1,1,,,,,,,,,,,,,
95074464,87004658,1,1,,,,,,,,,,,,,
95074489,87004685,1,1,,,,,,,,,,,,,
95074434,87004637,1,4,,,,5,66,M,1,2,R,,,66,0
95074450,87004649,1,1,,,,,,,,,,,,,
95074474,87004670,1,4,,,,5,56,F,1,2,R,,,56,0
95074494,87004687,1,1,,,,,,,,,,,,,
95074444,87004646,1,4,,,,5,45,F,1,2,R,,,45,0
95074478,87004674,1,1,,,,,,,,,,,,,
95074469,87004663,1,8,,,,,,,,,,,,,
95074512,87004706,1,4,,,,5,25,M,2,2,R,,,25,0
95074514,87004706,2,4,,,,5,23,M,2,2,R,,,23,0
95555377,87430969,1,4,,,,5,31,M,1,2,R,,,31,0
95556192,87430439,1,1,,,,,,,,,,,,,
95555402,87430988,1,1,,,,,,,,,,,,,
95555403,87430988,2,8,,,,,,,,,,,,,
95073610,87005547,1,1,,,,,,,,,,,,,
95073643,87005575,1,1,,,,,,,,,,,,,
95555363,87430955,2,4,,,,5,87,M,1,2,R,,,87,0
95555360,87430955,1,4,,,,5,64,M,1,2,R,,,64,0
95555384,87430976,1,1,,,,,,,,,,,,,
95555394,87430980,2,4,,,,4,,M,0,3,N,,,,
95555393,87430980,1,1,,,,,,,,,,,,,
95555405,87430990,1,4,,,,5,55,M,1,2,R,,,55,0
95074443,87005555,1,1,,,,,,,,,,,,,
95555365,87430957,1,4,,,,5,47,F,1,2,R,,,47,0
95074479,87005567,1,1,,,,,,,,,,,,,
95073638,87005571,1,4,,,,5,52,F,1,2,N,,,52,0
95073647,87005579,1,1,,,,,,,,,,,,,
97647247,89283682,2,1,,,,,,,,,,,,,
97647246,89283682,1,4,,,,5,29,F,1,2,R,,,29,0
96875931,88604953,1,4,,,,5,57,M,1,2,N,,,57,0
96875934,88604957,2,4,,,,5,57,F,1,2,R,,,57,0
96875933,88604957,1,4,,,,5,54,M,1,2,R,,,54,0
96875940,88604964,1,1,,,,,,,,,,,,,
96875234,88604956,1,4,,,,5,13,F,1,2,R,,,13,0
96875952,88604972,1,1,,,,,,,,,,,,,
96875242,88605747,1,1,,,,,,,,,,,,,
95556257,87430493,1,1,,,,,,,,,,,,,
95556270,87430508,1,4,,,,5,73,F,1,2,R,,,73,0
95555413,87430999,1,1,,,,,,,,,,,,,
95556237,87430479,1,4,,,,5,43,M,1,2,R,,,43,0
95555452,87431036,1,4,,,,5,77,M,1,2,R,,,77,0
95555421,87431004,1,1,,,,,,,,,,,,,
95555435,87431023,1,4,,,,5,68,F,1,2,N,,,68,0
95556217,87430461,1,8,,,,,,,,,,,,,
95556233,87430477,1,4,,,,5,59,M,1,2,R,,,59,0
95556235,87430477,2,4,,,,5,56,F,1,2,R,,,56,0
95556259,87430495,1,4,,,,5,47,F,1,2,N,,,47,0
95556275,87430513,1,1,,,,,,,,,,,,,
95556243,87430484,1,1,,,,,,,,,,,,,
95555439,87431027,1,8,,,,,,,,,,,,,
95556274,87430512,1,4,,,,5,23,F,1,2,R,,,23,0
98479961,90015796,1,1,,,,,,,,,,,,,
98479964,90015797,1,8,,,,,,,,,,,,,
98479968,90015801,1,4,,,,5,73,F,1,2,R,,,73,0
98481131,90015802,1,1,,,,,,,,,,,,,
95556242,87430483,2,1,,,,,,,,,,,,,
95556241,87430483,1,8,,,,,,,,,,,,,
95555455,87431039,1,1,,,,,,,,,,,,,
95555473,87431054,1,1,,,,,,,,,,,,,
95556220,87430464,1,4,,,,5,33,F,1,2,N,,,33,0
95555427,87431011,1,4,,,,5,56,M,1,2,N,,,56,0
95556264,87430500,1,1,,,,,,,,,,,,,
95555412,87430998,1,4,,,,5,14,M,1,2,N,,,14,0
95555419,87431003,2,4,,,,5,70,M,1,2,R,,,70,0
95555418,87431003,1,4,,,,5,55,M,1,2,R,,,55,0
95556255,87430491,1,4,,,,5,49,F,1,2,R,,,49,0
95556267,87431031,1,1,,,,,,,,,,,,,
95555468,87431051,1,4,,,,5,52,M,1,2,R,,,52,0
97646590,89284620,1,4,,,,5,44,M,1,2,R,,,44,0
96875966,88604983,1,4,,,,5,55,F,1,2,R,,,55,0
96875937,88604962,1,4,,,,5,48,M,1,2,R,,,48,0
96875944,88604968,1,1,,,,,,,,,,,,,
96875958,88604977,1,4,,,,5,62,M,1,2,R,,,62,0
96875964,88604980,2,4,,,,5,38,F,1,2,R,,,38,0
96875962,88604980,1,4,,,,5,39,M,1,2,R,,,39,0
96875244,88605749,1,1,,,,,,,,,,,,,
99229375,90675421,1,8,,,,,,,,,,,,,
96875971,88604988,1,1,,,,,,,,,,,,,
96875290,88605793,1,4,,,,5,35,F,1,2,R,,,35,0
96875315,88605818,1,8,,,,,,,,,,,,,
96875277,88605780,1,8,,,,,,,,,,,,,
96875302,88605804,1,1,,,,,,,,,,,,,
96876019,88605027,1,1,,,,,,,,,,,,,
96875323,88605826,1,4,,,,5,70,M,1,2,R,,,70,0
97647275,89283705,1,1,,,,,,,,,,,,,
97646621,89283723,1,1,,,,,,,,,,,,,
97647278,89283709,1,4,,,,5,66,M,1,2,R,,,66,0
97646626,89283728,1,4,,,,5,20,M,1,1,N,,,20,0
97646623,89284649,1,4,,,,5,48,F,1,3,R,,,48,0
96875293,88605796,1,1,,,,,,,,,,,,,
96875306,88605810,1,1,,,,,,,,,,,,,
96875271,88605001,1,1,,,,,,,,,,,,,
96875987,88605003,1,1,,,,,,,,,,,,,
96876009,88605018,1,4,,,,5,61,F,1,2,R,,,61,0
96876039,88605042,1,1,,,,,,,,,,,,,
96876044,88605047,1,1,,,,,,,,,,,,,
96875993,88605008,1,8,,,,,,,,,,,,,
96875295,88605015,1,4,,,,5,21,F,1,2,R,,,21,0
96876026,88605032,2,4,,,,5,57,M,1,2,R,,,57,0
96876028,88605032,3,4,,,,5,21,F,1,2,R,,,21,0
96876022,88605032,1,4,,,,5,57,M,1,2,R,,,57,0
96875981,88604996,1,1,,,,,,,,,,,,,
96875988,88605004,1,1,,,,,,,,,,,,,
96875998,88605011,2,4,,,,5,57,M,1,2,R,,,57,0
96875997,88605011,1,4,,,,5,33,F,1,2,R,,,33,0
96875999,88605011,3,8,,,,,,,,,,,,,
96876018,88605026,1,1,,,,,,,,,,,,,
96876038,88605041,1,4,,,,5,39,M,1,2,R,,,39,0
96875975,88604992,2,4,,,,5,19,F,1,2,R,,,19,0
96875973,88604992,1,4,,,,5,22,M,1,2,R,,,22,0
96876008,88605017,1,8,,,,,,,,,,,,,
96876023,88605029,1,4,,,,5,44,F,1,2,R,,,44,0
97646627,89284651,1,4,,,,5,62,M,1,2,R,,,62,0
99228545,90675420,1,1,,,,,,,,,,,,,
99229370,90675420,2,8,,,,,,,,,,,,,
96875282,88605787,1,1,,,,,,,,,,,,,
96875284,88605787,2,8,,,,,,,,,,,,,
96875264,88605767,2,4,,,,5,23,M,1,2,R,,,23,0
96875261,88605767,1,4,,,,5,21,F,1,2,R,,,21,0
96875287,88605790,1,1,,,,,,,,,,,,,
96875301,88605803,1,1,,,,,,,,,,,,,
96876017,88605025,1,1,,,,,,,,,,,,,
97647268,89284623,1,4,,,,5,28,F,1,2,R,,,28,0
97646593,89284623,2,4,,,,5,44,F,1,2,R,,,44,0
97646596,89284627,1,1,,,,,,,,,,,,,
97646635,89284656,1,4,,,,5,54,M,1,2,R,,,54,0
97646620,89284647,1,4,,,,5,56,M,1,2,R,,,56,0
97647280,89284633,1,4,,,,5,45,M,1,2,R,,,45,0
97647297,89283732,1,4,,,,5,64,F,1,2,R,,,64,0
98479997,90015817,1,1,,,,,,,,,,,,,
98481139,90016576,1,1,,,,,,,,,,,,,
98479990,90015813,1,1,,,,,,,,,,,,,
98479991,90015815,1,1,,,,,,,,,,,,,
98480005,90015820,2,4,,,,5,65,M,1,2,R,,,65,0
98481141,90015820,1,4,,,,5,36,M,1,2,N,,,36,0
99665365,91056074,1,8,,,,,,,,,,,,,
99982547,91337107,1,1,,,,,,,,,,,,,
90591880,83068471,1,8,,,,,,,,,,,,,
91527786,83886464,1,1,,,,,,,,,,,,,
91037849,83457323,5,4,,,,5,60,M,1,2,R,,,60,0
91037145,83457323,1,4,,,,5,69,M,1,2,R,,,69,0
91037848,83457323,4,4,,,,5,58,M,1,2,R,,,58,0
91037847,83457323,3,4,,,,5,59,M,1,2,R,,,59,0
91037845,83457323,2,4,,,,5,45,M,1,2,R,,,45,0
91037854,83457328,1,4,,,,5,22,F,1,3,R,,,22,0
91037101,83457293,1,4,,,,5,52,F,1,2,N,,,52,0
90592810,83067162,1,4,,,,5,53,M,1,3,N,,,53,0
90591872,83067156,1,4,,,,5,20,M,2,1,R,,,20,0
90592823,83068477,1,4,,,,5,37,F,1,2,R,,,37,0
90592829,83068484,1,4,,,,5,48,F,1,2,R,,,48,0
90591898,83067179,1,4,,,,5,19,M,4,2,R,,,19,0
90592856,83067185,1,1,,,,,,,,,,,,,
95555891,87430187,1,4,,,,5,42,F,1,2,R,,,42,0
91037134,83457873,1,5,2,9,,5,31,M,1,2,R,,,31,0
91037129,83457871,1,4,,,,5,25,F,1,2,R,,,25,0
91037837,83457871,2,4,,,,5,29,M,1,2,R,,,29,0
91037115,83457305,1,4,,,,5,52,F,1,2,R,,,52,0
91037116,83457305,2,4,,,,5,20,M,1,2,R,,,20,0
91037828,83457305,3,4,,,,5,54,M,1,2,R,,,54,0
91037838,83457315,1,5,2,1,,5,32,M,1,2,N,,,25,40
91037172,83457910,1,4,,,,5,51,M,1,2,R,,,51,0
91037830,83457864,1,4,,,,5,48,M,1,2,R,,,48,0
91037857,83457329,1,8,,,,,,,,,,,,,
91956947,84263594,1,1,,,,,,,,,,,,,
90591871,83067155,1,4,,,,5,45,F,1,3,R,,,45,0
90591874,83067158,1,8,,,,,,,,,,,,,
91037835,83457312,1,4,,,,5,14,M,1,2,R,,,14,0
91037127,83457312,2,4,,,,5,18,M,1,2,R,,,18,0
91953642,84263603,1,4,,,,5,13,F,1,2,R,,,13,0
92410484,84661255,1,4,,,,5,32,F,1,2,R,,,32,0
90591878,83067161,1,4,,,,5,30,F,1,2,R,,,30,0
91037853,83457889,1,1,,,,,,,,,,,,,
91037855,83457889,2,1,,,,,,,,,,,,,
91037856,83457889,3,4,,,,5,44,F,1,2,R,,,44,0
90592830,83068483,1,4,,,,5,32,M,4,2,R,,,32,0
91037829,83457306,1,4,,,,5,9,M,1,1,N,,,9,0
90592800,83068458,1,8,,,,,,,,,,,,,
90591877,83068466,2,4,,,,5,27,M,1,2,R,,,27,0
90592809,83068466,1,4,,,,5,30,M,0,2,R,,,30,0
90592818,83068473,1,4,,,,5,45,F,1,2,R,,,45,0
91037805,83457287,1,4,,,,5,37,M,1,2,R,,,37,0
90591873,83068461,1,4,,,,5,69,M,1,2,N,,,69,0
91037137,83457876,1,4,,,,5,18,F,2,2,R,,,18,0
90592832,83068485,1,4,,,,5,37,F,1,2,R,,,37,0
93980617,86038453,1,4,,,,5,46,M,1,1,R,,,46,0
93979561,86038844,1,8,,,,,,,,,,,,,
93980626,86038465,1,4,,,,5,84,F,1,2,R,,,84,0
95073429,87003384,1,8,,,,,,,,,,,,,
92412103,84662790,1,8,,,,,,,,,,,,,
91037914,83457373,2,5,7,9,,4,,M,1,2,N,,,,
91037913,83457373,1,4,,,,5,58,M,1,2,R,,,58,0
95074097,87004345,1,4,,,,5,28,U,1,2,R,,,28,0
91037183,83457924,1,4,,,,5,75,F,1,3,R,,,75,0
91037917,83457948,1,4,,,,5,54,F,1,2,R,,,54,0
91037198,83457938,1,4,,,,5,36,M,1,2,N,,,36,0
91037878,83457918,1,4,,,,5,39,F,2,3,R,,,39,0
91037896,83457355,1,4,,,,5,38,F,1,2,R,,,38,0
91037875,83457912,1,4,,,,5,48,F,1,2,R,,,48,0
91526830,83886608,1,4,,,,5,12,F,1,3,R,,,12,0
92412080,84662771,1,8,,,,,,,,,,,,,
91037170,83457908,1,4,,,,5,59,M,1,2,R,,,59,0
92412079,84662770,1,4,,,,5,57,M,1,2,R,,,57,0
91037193,83457365,1,1,,,,,,,,,,,,,
91037912,83457372,1,4,,,,5,46,F,1,2,R,,,46,0
91037226,83457959,1,4,,,,5,51,F,2,2,N,,,51,0
91037197,83457937,1,4,,,,5,11,F,1,2,R,,,11,0
91037905,83457364,1,4,,,,5,30,F,1,2,R,,,30,0
91037902,83457361,1,4,,,,5,54,F,1,2,R,,,54,0
92932388,85116114,1,4,,,,5,41,F,1,2,R,,,41,0
94470142,86470948,1,1,,,,,,,,,,,,,
95074094,87003389,1,1,,,,,,,,,,,,,
99981525,91336104,2,4,,,,5,45,M,1,2,R,,,45,0
99981524,91336104,1,4,,,,5,50,M,1,2,R,,,50,0
92410495,84661263,1,4,,,,5,56,F,1,3,R,,,56,0
92410487,84661256,3,4,,,,5,47,M,1,3,R,,,47,0
92410486,84661256,2,4,,,,5,19,M,1,2,R,,,19,0
92410485,84661256,1,4,,,,5,34,F,1,2,R,,,34,0
91527799,83886478,1,4,,,,5,51,F,1,2,R,,,51,0
92931371,85116516,1,4,,,,5,70,M,1,2,R,,,70,0
92932394,85116118,1,4,,,,5,41,F,1,2,R,,,41,0
91527791,83886469,1,4,,,,5,41,F,1,3,N,,,41,0
91953635,84260378,1,4,,,,5,50,F,1,2,R,,,50,0
91527787,83886465,1,4,,,,5,12,F,1,2,R,,,12,0
91526831,83886467,1,8,,,,,,,,,,,,,
91527804,83886615,1,4,,,,5,44,M,1,2,R,,,44,0
91527783,83886462,1,4,,,,5,32,M,1,2,N,,,32,0
91953633,84260376,2,4,,,,5,74,F,1,3,R,,,74,0
91956945,84260376,1,4,,,,5,80,M,1,3,R,,,80,0
91526840,83886617,1,5,2,11,,4,,M,1,2,R,,,,
91956951,84263597,2,4,,,,5,89,F,1,2,R,,,89,0
91956950,84263597,1,4,,,,5,56,F,0,3,R,,,56,0
91956955,84260382,1,4,,,,5,33,M,1,2,R,,,33,0
92410497,84661266,1,8,,,,,,,,,,,,,
91527790,83886468,1,4,,,,5,38,F,1,2,R,,,38,0
91527822,83886627,1,4,,,,5,15,M,1,2,R,,,15,0
91527789,83886609,1,4,,,,5,64,M,1,2,R,,,64,0
91527788,83886466,1,4,,,,5,54,F,1,2,R,,,54,0
91953634,84260377,1,4,,,,5,44,M,2,3,R,,,44,0
94470831,86470370,1,8,,,,,,,,,,,,,
93506250,85620946,1,8,,,,,,,,,,,,,
94470150,86470956,1,4,,,,5,73,M,2,2,R,,,73,0
93499652,85614462,1,4,,,,5,51,F,1,2,R,,,51,0
94470832,86470371,1,4,,,,5,63,M,1,2,R,,,63,0
94470152,86470373,1,8,,,,,,,,,,,,,
92412100,84661264,2,5,2,1,,4,,M,1,2,R,,,,
92410496,84661264,1,5,2,1,,4,,M,1,2,R,,,,
92412108,84661272,1,1,,,,,,,,,,,,,
92412112,84662797,1,4,,,,5,50,M,1,2,R,,,50,0
91953649,84260395,1,4,,,,5,13,M,2,2,R,,,13,0
91956967,84260403,1,4,,,,5,65,F,1,2,R,,,65,0
92931375,85116521,1,4,,,,5,28,M,1,2,R,,,28,0
92931377,85116521,3,4,,,,5,49,F,1,2,R,,,49,0
92931376,85116521,2,4,,,,5,40,M,1,3,R,,,20,60
95554997,87430642,1,4,,,,5,45,M,1,2,R,,,45,0
91953654,84263608,1,4,,,,5,38,M,1,2,R,,,38,0
91953644,84260388,1,4,,,,5,49,F,1,2,R,,,49,0
91956958,84260386,1,4,,,,5,71,F,1,2,R,,,71,0
91957661,84260405,1,8,,,,,,,,,,,,,
91953652,84263607,1,4,,,,5,34,M,1,2,R,,,34,0
92931382,85116122,1,4,,,,5,64,M,1,2,R,,,64,0
91956968,84263609,1,4,,,,5,4,M,1,2,R,,,4,0
91953641,84260384,1,4,,,,5,22,M,1,2,R,,,22,0
91956961,84260392,1,4,,,,5,42,M,1,3,R,,,42,0
91957658,84260402,1,4,,,,5,22,F,1,3,R,,,22,0
91956971,84263613,2,4,,,,5,28,M,4,3,R,,,28,0
91957660,84263613,1,4,,,,5,42,F,1,2,N,,,42,0
94470147,86470953,1,4,,,,5,36,F,1,2,R,,,36,0
94470192,86470989,1,1,,,,,,,,,,,,,
92412148,84662825,1,4,,,,5,24,M,1,2,R,,,24,0
92412146,84662823,1,4,,,,5,26,F,1,2,R,,,26,0
92410531,84661296,1,5,2,4,,4,,M,1,2,N,,,,
92412131,84662811,1,4,,,,5,70,F,1,2,N,,,70,0
92412133,84662813,1,4,,,,5,11,M,1,2,R,,,11,0
92410526,84661290,1,4,,,,5,53,M,4,2,R,,,53,0
92410552,84662822,1,4,,,,5,24,F,1,2,R,,,24,0
92931389,85116534,1,8,,,,,,,,,,,,,
92410545,84661307,1,4,,,,5,48,M,1,2,R,,,48,0
92410529,84661293,1,4,,,,5,61,M,1,2,R,,,61,0
92410546,84661308,1,1,,,,,,,,,,,,,
92932387,85116113,1,4,,,,5,26,M,2,2,R,,,26,0
92932389,85116115,1,8,,,,,,,,,,,,,
93506659,85614468,1,1,,,,,,,,,,,,,
92412153,84661319,1,1,,,,,,,,,,,,,
92410527,84661291,1,4,,,,5,30,M,1,2,R,,,30,0
92412149,84662826,1,4,,,,5,35,F,1,3,R,,,35,0
92931373,85116519,1,8,,,,,,,,,,,,,
92931396,85116143,1,4,,,,5,87,F,1,2,R,,,87,0
94470161,86470962,1,4,,,,5,23,F,1,3,R,,,23,0
93506708,85614506,1,4,,,,5,14,F,1,2,R,,,14,0
93499647,85620912,1,8,,,,,,,,,,,,,
95073434,87003388,1,4,,,,5,56,M,1,2,R,,,56,0
95074084,87004333,1,8,,,,,,,,,,,,,
99229116,90675207,2,1,,,,,,,,,,,,,
99228395,90675207,1,4,,,,5,46,U,1,3,R,,,46,0
92931394,85116538,1,4,,,,5,88,F,1,2,R,,,88,0
92931403,85116547,1,4,,,,5,53,F,2,3,R,,,53,0
92932430,85116557,1,4,,,,5,33,M,1,2,R,,,33,0
92932418,85116138,1,4,,,,5,69,F,1,3,R,,,69,0
92932404,85116129,1,4,,,,5,40,F,1,2,R,,,40,0
92932431,85116150,1,1,,,,,,,,,,,,,
92932416,85116137,3,4,,,,5,79,F,1,3,R,,,79,0
92931392,85116137,1,4,,,,5,57,M,1,3,R,,,57,0
92932413,85116137,2,4,,,,5,71,U,1,3,R,,,71,0
92931393,85116137,4,4,,,,4,,M,1,3,R,,,,
92931397,85116541,1,4,,,,5,35,F,1,1,R,,,35,0
92931405,85116548,1,4,,,,5,18,M,1,2,R,,,18,0
92932435,85116153,1,4,,,,5,27,F,2,3,R,,,27,0
92931390,85116535,1,4,,,,5,49,M,1,2,R,,,49,0
92931414,85116151,1,4,,,,5,39,F,4,2,R,,,39,0
92931415,85116151,2,4,,,,4,,M,4,2,R,,,,
92932434,85116561,1,8,,,,,,,,,,,,,
92932429,85116149,1,1,,,,,,,,,,,,,
93506690,85614490,1,3,,,,,,,,,,,,,
92932441,85116160,1,4,,,,5,26,F,2,2,R,,,26,0
94470162,86470377,1,1,,,,,,,,,,,,,
93506257,85620955,1,4,,,,5,22,M,1,1,R,,,22,0
93506744,85621540,1,4,,,,5,43,F,1,2,R,,,43,0
93506235,85620930,1,4,,,,5,15,M,1,2,R,,,15,0
95074136,87004377,1,4,,,,5,56,M,1,2,R,,,56,0
94470186,86470983,1,4,,,,5,77,F,1,2,R,,,77,0
95073432,87004337,1,4,,,,5,32,F,1,2,R,,,32,0
95074135,87004376,1,4,,,,5,27,F,1,2,R,,,27,0
99229086,90675181,1,4,,,,5,42,F,1,2,R,,,42,0
96874768,88604320,1,8,,,,,,,,,,,,,
99982558,91337117,1,4,,,,5,52,F,1,3,R,,,52,0
100307925,91618040,1,8,,,,,,,,,,,,,
95074143,87004387,1,4,,,,5,48,F,1,2,R,,,48,0
95073486,87004410,1,4,,,,5,47,M,0,3,R,,,47,0
95555886,87430180,1,5,2,4,,4,,M,1,2,N,,,,
93506273,85614515,1,1,,,,,,,,,,,,,
94470861,86471017,1,4,,,,5,64,M,1,2,R,,,64,0
93980637,86038476,2,4,,,,5,78,M,1,2,R,,,78,0
93980636,86038476,1,4,,,,5,76,F,1,2,R,,,76,0
93506760,85621023,1,4,,,,5,49,M,1,2,R,,,49,0
93506334,85621023,5,4,,,,5,49,F,1,2,R,,,49,0
93506763,85621023,3,4,,,,5,42,F,1,2,R,,,42,0
93506335,85621023,6,4,,,,5,49,F,1,2,R,,,49,0
93506333,85621023,4,4,,,,5,25,F,1,2,R,,,25,0
93506762,85621023,2,4,,,,5,44,F,1,2,R,,,44,0
93506336,85621023,7,4,,,,5,57,F,1,3,R,,,57,0
93980641,86038480,1,4,,,,5,45,F,1,2,R,,,45,0
93506761,85621022,1,4,,,,5,42,F,4,2,R,,,42,0
95073465,87004372,1,1,,,,,,,,,,,,,
