offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
95992454,85116257,0,,,,,,,,
95992459,85116261,0,,,,,,,,
95991678,85116638,1,5,28,F,1,,,28,0
95467146,84663539,0,,,,,,,,
95468112,84663025,1,5,18,M,1,,,18,0
95468124,84663039,1,5,48,M,1,,,48,0
95467176,84663041,1,5,28,M,1,,,28,0
95468143,84663055,0,,,,,,,,
96576838,85621590,1,5,32,M,1,,,32,0
98655295,87430883,1,5,61,F,1,,,61,0
97057324,86038998,0,,,,,,,,
97056494,86039001,1,5,26,M,1,,,26,0
96578210,85621068,1,5,48,M,1,,,48,0
101630339,90016559,1,5,31,M,2,,,31,0
100005938,88604904,1,5,20,M,1,,,20,0
100005936,88605679,0,,,,,,,,
95991756,85116662,1,5,18,F,2,,,18,0
95991758,85116662,2,5,18,F,1,,,18,0
95991766,85116665,1,5,36,F,1,,,36,0
95992479,85116666,0,,,,,,,,
95992492,85116679,0,,,,,,,,
95991717,85116653,1,5,23,F,1,,,23,0
95991720,85116656,1,5,22,F,1,,,22,0
95991722,85116284,1,5,61,M,1,,,61,0
95991724,85116284,2,5,36,F,1,,,36,0
95992473,85116313,1,5,26,F,1,,,26,0
95992477,85116317,1,5,24,M,1,,,24,0
95992484,85116327,1,5,28,F,1,,,28,0
95991790,85116339,1,5,35,M,1,,,35,0
95991732,85116288,1,5,60,M,1,,,60,0
95991736,85116292,1,5,24,F,1,,,24,0
95991778,85116328,1,5,16,F,1,,,16,0
95991763,85116312,0,,,,,,,,
95991783,85116330,1,5,25,F,1,,,25,0
95991791,85116340,0,,,,,,,,
98655319,87430903,1,5,22,M,1,,,22,0
98655325,87430906,1,5,53,M,1,,,53,0
95991728,85116285,1,5,28,F,1,,,28,0
95991744,85116299,1,5,24,M,1,,,24,0
95991749,85116305,1,5,39,M,1,,,39,0
95991751,85116305,2,5,57,M,1,,,57,0
95991769,85116318,1,5,34,M,1,,,34,0
95991752,85116304,2,5,31,M,1,,,31,0
95991750,85116304,1,5,22,F,1,,,22,0
95991782,85116674,1,5,17,F,1,,,17,0
95991768,85116319,1,5,26,F,1,,,26,0
95991771,85116321,1,5,26,M,1,,,26,0
95991789,85116338,1,5,27,M,1,,,27,0
95991739,85116294,1,5,29,F,1,,,29,0
95991772,85116323,0,,,,,,,,
95991780,85116329,1,5,16,F,1,,,16,0
95991755,85116661,2,5,27,M,1,,,27,0
95991753,85116661,1,5,19,M,1,,,19,0
95992488,85116677,1,5,20,M,1,,,20,0
97057330,86039006,0,,,,,,,,
97056504,86039011,1,5,34,M,1,,,34,0
97056502,86039635,1,5,53,M,1,,,53,0
96578228,85621598,1,5,48,M,1,,,48,0
96578231,85621082,1,5,25,M,1,,,25,0
96578225,85621596,1,5,22,F,1,,,22,0
96578226,85621596,2,5,18,M,1,,,18,0
97552527,86470464,1,5,20,M,1,,,20,0
98654405,87430354,1,5,37,F,1,,,37,0
98655323,87430907,2,5,22,M,2,,,22,0
98655322,87430907,1,5,18,M,1,,,18,0
100005960,88604920,2,5,27,F,1,,,27,0
100005959,88604920,1,5,32,M,2,,,32,0
100782911,89284578,1,5,37,M,1,,,37,0
102833684,91056787,1,5,27,M,2,,,27,0
102833688,91056789,2,5,28,F,1,,,28,0
102833687,91056789,1,5,30,M,1,,,30,0
98655350,87430375,1,5,51,M,1,,,51,0
96578257,85621102,1,5,40,F,1,,,40,0
96578278,85621121,0,,,,,,,,
96578284,85621127,1,5,45,M,1,,,45,0
96576878,85621132,1,5,46,M,1,,,46,0
96578299,85621137,0,,,,,,,,
96578310,85621150,1,5,33,M,1,,,33,0
96578319,85621157,0,,,,,,,,
96576861,85621098,0,,,,,,,,
97056506,86039638,1,5,22,M,1,,,22,23
96578251,85621612,2,5,23,M,1,,,23,0
96578250,85621612,1,5,21,F,1,,,21,0
96576868,85621616,1,5,23,F,1,,,23,0
96576874,85621620,1,5,23,F,1,,,23,0
96576879,85621622,0,,,,,,,,
96576880,85621148,0,,,,,,,,
96576887,85621629,1,5,46,F,1,,,46,0
97552523,86471098,0,,,,,,,,
96576867,85621112,2,5,20,F,2,,,20,0
96576866,85621112,1,5,27,F,2,,,27,0
96578288,85621131,0,,,,,,,,
96576882,85621149,0,,,,,,,,
97057346,86039017,1,5,14,M,1,,,14,0
97057348,86039017,2,5,14,M,1,,,14,0
97057355,86039650,2,5,28,F,1,,,28,0
97057354,86039650,1,5,30,M,1,,,30,0
96576864,85621106,0,,,,,,,,
96578281,85621123,0,,,,,,,,
96578297,85621139,1,5,37,F,1,,,37,0
96578304,85621142,1,5,26,M,1,,,26,0
96578261,85621105,2,5,30,F,1,,,30,0
96578260,85621105,1,5,34,M,1,,,34,0
96578285,85621129,1,5,37,M,1,,,35,40
96578262,85621614,0,,,,,,,,
96578287,85621621,0,,,,,,,,
96578302,85621140,0,,,,,,,,
96576884,85621626,1,5,21,F,1,,,21,0
96578266,85621109,1,5,26,M,1,,,26,0
96578277,85621120,0,,,,,,,,
96576873,85621124,1,5,46,F,1,,,46,0
96578283,85621126,1,5,23,F,1,,,23,0
96578289,85621133,1,5,32,M,1,,,32,0
96578290,85621133,2,5,29,F,1,,,29,0
96578306,85621145,1,5,22,F,1,,,22,0
96578308,85621146,1,5,29,M,2,,,29,0
96578321,85621160,1,5,25,M,1,,,25,0
97056507,86039639,1,5,26,M,1,,,26,0
98162520,87005522,1,5,32,F,1,,,32,0
97552521,86470461,0,,,,,,,,
100006936,88605706,0,,,,,,,,
100006945,88605715,1,5,30,M,1,,,30,0
100006929,88605699,0,,,,,,,,
100006947,88605716,1,5,53,F,1,,,53,0
100783795,89284577,1,5,36,M,1,,,36,0
98655352,87430928,2,5,35,F,1,,,35,0
98655351,87430928,1,5,25,M,1,,,25,0
98654410,87430911,1,5,23,M,1,,,23,0
98655353,87430930,1,5,37,M,1,,,37,0
98655344,87430924,0,,,,,,,,
100783790,89283639,1,5,50,M,1,,,45,55
100783802,89283647,1,5,33,M,1,,,33,0
98655321,87430356,1,5,21,F,1,,,21,0
100005964,88604921,1,5,78,M,1,,,78,0
100006928,88605696,0,,,,,,,,
100005953,88604918,0,,,,,,,,
100783803,89284582,1,5,30,M,1,,,30,0
100783804,89284582,2,5,24,M,1,,,24,0
100006930,88605698,0,,,,,,,,
100006944,88605714,1,5,14,M,1,,,14,0
100005949,88605695,0,,,,,,,,
100783783,89283630,1,5,52,M,1,,,52,0
102833686,91056078,0,,,,,,,,
102391376,90675422,1,5,40,M,2,,,30,50
98655364,87430388,2,5,27,F,1,,,27,0
98655363,87430388,1,5,31,F,1,,,31,0
97057373,86039667,1,5,26,M,1,,,26,0
97056564,86039685,1,5,29,M,2,,,29,0
97056529,86039664,0,,,,,,,,
97057392,86039682,1,5,59,M,2,,,59,0
97056618,86039732,0,,,,,,,,
97552522,86471096,1,5,33,M,1,,,33,0
97552547,86471115,0,,,,,,,,
97056563,86039687,0,,,,,,,,
97056616,86039729,1,5,17,M,1,,,17,0
97057375,86039040,1,5,35,M,1,,,35,0
97056570,86039690,1,5,21,M,0,,,18,25
97057363,86039027,1,5,54,M,1,,,54,0
97552529,86470466,1,5,30,F,0,,,30,0
97057393,86039061,1,5,33,M,1,,,33,0
97057388,86039054,2,5,24,M,1,,,24,0
97057386,86039054,1,5,51,F,1,,,51,0
97057415,86039088,1,5,28,M,1,,,28,0
97057424,86039094,1,5,27,F,1,,,27,0
97057364,86039028,1,5,27,M,1,,,27,0
97056545,86039048,1,5,18,M,1,,,18,0
97056561,86039065,0,,,,,,,,
97056598,86039090,1,5,32,M,0,,,32,0
97056524,86039029,2,5,20,M,1,,,20,0
97056523,86039029,1,5,14,M,1,,,14,0
97056543,86039049,1,5,28,M,1,,,28,0
97056544,86039049,2,5,48,M,1,,,48,0
97056577,86039076,0,,,,,,,,
97056586,86039083,1,5,30,F,2,,,30,0
97057433,86039739,1,5,22,M,1,,,22,0
97057438,86039105,0,,,,,,,,
97057414,86039711,1,5,23,M,1,,,23,0
97056549,86039675,2,5,51,M,1,,,51,0
97056547,86039675,1,5,43,F,1,,,43,0
97057395,86039064,1,5,21,F,1,,,21,0
97057396,86039064,2,5,30,M,1,,,30,0
97552524,86471099,1,5,21,M,1,,,21,0
97057437,86039742,0,,,,,,,,
97056600,86039714,1,4,,M,1,,,,
97056615,86039728,0,,,,,,,,
97057434,86039740,1,5,28,F,1,,,28,0
97056625,86039740,2,5,20,F,1,,,20,0
98162537,87005530,1,5,19,M,1,,,19,0
98163397,87005535,1,5,62,F,1,,,62,0
97057365,86039662,0,,,,,,,,
97552542,86470468,1,5,25,F,1,,,25,0
97552543,86470468,2,5,26,F,1,,,26,0
98163394,87004585,1,5,36,M,1,,,36,0
100783823,89284596,0,,,,,,,,
97552528,86470465,3,5,25,F,1,,,25,0
97553365,86470465,2,5,25,F,1,,,25,0
97553364,86470465,1,5,24,M,1,,,24,0
98654443,87430936,1,5,13,M,2,,,13,0
98655368,87430940,3,5,13,F,0,,,13,0
98655366,87430940,1,5,13,F,1,,,13,0
98655367,87430940,2,5,13,F,0,,,13,0
97552541,86470469,3,5,18,M,1,,,18,0
97552538,86470469,1,5,25,M,1,,,25,0
97552539,86470469,2,5,27,F,1,,,27,0
98162540,87004589,1,5,19,F,2,,,19,0
98162542,87004589,2,5,21,F,2,,,21,0
98654442,87430386,1,5,52,M,1,,,52,0
98654453,87430395,1,5,26,M,1,,,26,0
98163395,87004586,0,,,,,,,,
98162532,87004580,1,5,28,F,1,,,28,0
98162521,87004569,1,5,39,M,2,,,39,0
100783834,89283672,2,5,46,M,2,,,46,0
100782931,89283672,1,5,34,F,2,,,34,0
98654435,87430380,2,5,21,F,1,,,21,0
98654434,87430380,1,5,30,M,1,,,30,0
98655365,87430939,1,5,51,M,1,,,51,0
98654438,87430933,1,5,27,M,1,,,27,0
98655357,87430934,2,5,27,M,1,,,27,0
98655356,87430934,1,5,24,F,1,,,24,0
100782926,89284595,1,5,27,M,1,,,27,0
100006948,88605719,1,5,33,M,1,,,33,0
100006949,88605719,2,5,35,M,1,,,35,0
100006950,88605718,0,,,,,,,,
100005988,88605725,1,5,10,F,1,,,10,0
100005982,88605720,0,,,,,,,,
98654459,87430399,0,,,,,,,,
98163402,87005538,1,5,42,M,1,,,42,0
98654445,87430389,0,,,,,,,,
98655389,87430409,0,,,,,,,,
97553434,86471177,1,5,28,M,1,,,28,0
97553449,86471189,1,5,28,F,1,,,28,0
97552609,86471197,2,5,18,M,1,,,18,0
97552608,86471197,1,5,16,M,1,,,16,0
97552557,86470482,0,,,,,,,,
97552565,86471137,1,5,25,F,2,,,25,0
97553419,86471154,1,5,33,M,1,,,33,0
97552556,86470480,1,5,22,M,1,,,22,0
97553436,86470510,1,5,22,M,1,,,22,0
97552605,86471519,1,5,30,F,1,,,30,0
97553456,86471524,1,5,33,M,1,,,33,0
101629830,90016563,2,5,18,M,2,,,18,0
101630353,90016563,3,5,18,M,1,,,18,0
101629829,90016563,1,5,17,M,1,,,17,0
101630354,90016563,4,5,20,U,0,,,15,25
97552561,86470484,0,,,,,,,,
97553410,86471146,0,,,,,,,,
97552577,86470500,1,5,24,M,1,,,24,0
97552603,86471518,0,,,,,,,,
97552563,86470488,0,,,,,,,,
97553448,86471191,1,5,54,M,1,,,54,0
97553458,86471200,1,5,53,M,1,,,53,0
97553388,86471128,1,5,16,F,1,,,16,0
97553390,86471128,2,5,18,F,1,,,18,0
97552585,86471164,0,,,,,,,,
97553429,86471172,0,,,,,,,,
97552597,86470512,1,5,26,F,1,,,26,0
97553460,86471201,0,,,,,,,,
97553386,86471124,0,,,,,,,,
97553389,86471127,1,5,34,M,1,,,34,0
97553407,86471144,0,,,,,,,,
97552559,86470483,0,,,,,,,,
97553415,86470499,0,,,,,,,,
97553432,86470507,0,,,,,,,,
97553443,86470515,0,,,,,,,,
97552569,86471139,0,,,,,,,,
97552592,86471175,0,,,,,,,,
98163415,87005545,1,5,23,M,1,,,23,0
98654469,87430410,1,5,39,F,1,,,39,0
97553421,86471157,1,5,20,M,1,,,20,0
98162560,87004605,2,5,18,M,1,,,18,0
98162559,87004605,1,5,18,M,2,,,18,0
98655374,87430944,1,5,27,M,1,,,27,0
98655380,87430405,1,5,57,M,1,,,57,0
97553406,86471140,1,5,57,M,1,,,57,0
98654460,87430402,0,,,,,,,,
98163401,87004601,1,5,28,M,1,,,28,0
98163413,87004617,1,5,22,M,2,,,22,0
100006969,88605736,1,5,31,M,2,,,31,0
98654468,87430954,1,5,20,F,1,,,20,0
98162557,87004599,0,,,,,,,,
98655369,87430941,0,,,,,,,,
98654457,87430947,1,5,50,M,1,,,50,0
100783824,89284597,1,5,20,F,1,,,20,0
100005995,88604946,0,,,,,,,,
100006002,88604952,1,5,27,M,1,,,27,0
100006966,88605734,0,,,,,,,,
100006977,88605741,1,5,18,M,1,,,18,0
100783838,89284604,2,5,23,F,1,,,23,0
100783837,89284604,1,5,18,F,1,,,18,0
100783839,89283685,2,5,40,M,1,,,40,0
100783836,89283685,1,5,19,M,1,,,19,0
101629827,90015800,0,,,,,,,,
98655408,87430429,0,,,,,,,,
98162599,87005553,0,,,,,,,,
98163423,87005556,0,,,,,,,,
98163428,87004657,1,5,22,F,2,,,22,0
98162624,87005561,1,5,23,M,1,,,23,0
98162664,87005577,0,,,,,,,,
98162583,87005549,0,,,,,,,,
98162596,87004635,1,5,33,M,1,,,33,0
98162620,87004659,0,,,,,,,,
98162634,87004672,1,5,19,M,1,,,19,0
98162592,87004634,1,5,20,F,2,,,20,0
98162595,87004634,2,5,21,F,2,,,21,0
98163454,87004696,1,5,26,M,1,,,26,0
98655401,87430426,1,5,53,M,1,,,53,0
98655419,87430440,0,,,,,,,,
98162619,87004660,0,,,,,,,,
98162636,87004673,0,,,,,,,,
98163441,87004681,1,5,54,F,1,,,54,0
98163442,87004681,2,5,25,F,1,,,25,0
98162600,87004638,0,,,,,,,,
98162632,87004671,1,5,42,M,1,,,40,45
98162665,87004698,0,,,,,,,,
98162609,87004647,0,,,,,,,,
98162621,87004661,0,,,,,,,,
98162662,87004699,1,5,49,M,1,,,49,0
98163412,87004616,1,5,31,F,1,,,31,0
98162574,87004616,2,5,25,M,1,,,25,0
98162576,87004619,0,,,,,,,,
98162613,87004652,0,,,,,,,,
98162579,87004621,1,5,62,M,1,,,62,0
98655398,87430967,2,5,17,F,1,,,17,0
98655397,87430967,1,5,20,M,1,,,20,0
98654501,87430979,0,,,,,,,,
98655421,87430982,1,5,30,F,1,,,30,0
98654483,87430420,1,5,26,F,1,,,26,0
98655430,87430989,1,5,33,M,2,,,33,0
98655396,87430965,1,5,37,F,1,,,37,0
98163430,87004658,0,,,,,,,,
98162650,87004685,2,5,24,M,1,,,24,0
98162649,87004685,1,5,37,F,2,,,37,0
98163420,87004637,0,,,,,,,,
98162612,87004649,0,,,,,,,,
98162631,87004670,0,,,,,,,,
98163446,87004687,1,5,31,F,2,,,31,0
98162608,87004646,0,,,,,,,,
98162635,87004674,1,5,40,M,2,,,40,0
98162637,87004674,2,5,18,F,2,,,18,0
98162622,87004663,1,5,26,M,1,,,26,0
98162674,87004706,1,5,25,M,2,,,25,0
98162676,87004706,2,5,23,M,2,,,23,0
98655402,87430969,1,5,33,F,1,,,33,0
98654503,87430439,0,,,,,,,,
98654508,87430988,2,5,18,F,1,,,18,0
98654507,87430988,1,5,21,F,1,,,21,0
98163416,87005547,1,5,24,M,1,,,24,0
98162661,87005575,1,5,61,M,1,,,61,0
98655390,87430955,0,,,,,,,,
98655413,87430976,2,5,51,F,1,,,51,0
98655411,87430976,1,5,24,M,1,,,24,0
98655418,87430980,2,5,27,F,1,,,27,0
98655417,87430980,1,5,36,M,1,,,36,0
98655432,87430990,0,,,,,,,,
98163422,87005555,1,5,28,F,1,,,28,0
98655391,87430957,0,,,,,,,,
98162638,87005567,1,5,35,F,1,,,35,0
98162652,87005571,1,5,36,M,1,,,36,0
98163456,87005579,0,,,,,,,,
100782939,89283682,0,,,,,,,,
100006003,88604953,0,,,,,,,,
100006006,88604957,1,5,23,M,1,,,23,0
100006985,88604964,1,5,23,M,1,,,23,0
100006979,88604956,0,,,,,,,,
100006028,88604972,0,,,,,,,,
100006987,88605747,2,5,32,F,1,,,32,0
100006988,88605747,3,5,32,M,2,,,32,0
100006986,88605747,1,5,23,M,1,,,23,0
98655468,87430493,2,5,35,M,1,,,35,0
98655466,87430493,1,5,32,F,1,,,32,0
98654578,87430508,0,,,,,,,,
98655441,87430999,1,5,36,M,1,,,36,0
98655442,87430999,2,5,33,F,1,,,33,0
98654547,87430479,0,,,,,,,,
98655484,87431036,0,,,,,,,,
98655451,87431004,0,,,,,,,,
98655467,87431023,1,5,65,M,1,,,65,0
98655445,87430461,1,5,25,M,1,,,25,0
98654545,87430477,1,5,27,M,1,,,27,0
98654563,87430495,1,5,31,M,1,,,31,0
98654581,87430513,1,5,20,F,1,,,20,0
98655456,87430484,1,5,50,M,2,,,50,0
98655473,87431027,1,5,18,M,1,,,18,0
98654582,87430512,1,5,23,F,1,,,23,0
101630341,90015796,1,5,22,M,1,,,22,0
101630348,90015797,1,5,52,M,1,,,52,0
101630349,90015797,2,5,28,M,1,,,28,0
101629828,90015801,0,,,,,,,,
101630356,90015802,1,5,36,M,1,,,36,0
98654551,87430483,1,5,34,M,2,,,34,0
98655486,87431039,1,5,61,F,1,,,61,0
98655505,87431054,1,5,40,F,1,,,40,0
98654528,87430464,0,,,,,,,,
98655455,87431011,0,,,,,,,,
98655477,87430500,1,5,25,M,1,,,25,0
98655444,87430998,1,5,23,M,1,,,23,0
98654540,87431003,0,,,,,,,,
98655463,87430491,0,,,,,,,,
98654571,87431031,2,5,24,F,1,,,24,0
98654569,87431031,1,5,19,M,1,,,19,0
98655499,87431051,0,,,,,,,,
100782955,89284620,1,5,27,M,0,,,20,35
100006039,88604983,1,5,52,M,1,,,52,0
100006011,88604962,0,,,,,,,,
100006990,88604968,0,,,,,,,,
100006036,88604977,0,,,,,,,,
100006995,88604980,0,,,,,,,,
100006015,88605749,1,5,23,M,1,,,23,0
102389824,90675421,1,5,35,M,1,,,35,0
100007049,88604988,1,5,20,F,2,,,20,0
100007051,88604988,2,5,20,M,2,,,20,0
100007037,88605793,1,5,30,M,1,,,30,0
100008072,88605818,1,5,22,F,1,,,22,0
100007021,88605780,1,5,19,M,1,,,19,0
100008051,88605804,3,5,19,M,1,,,19,0
100008048,88605804,1,5,19,M,1,,,19,0
100008050,88605804,2,5,21,M,1,,,21,0
100007090,88605027,1,5,18,F,1,,,18,0
100007091,88605027,2,5,17,F,1,,,17,0
100008078,88605826,1,5,23,F,1,,,23,0
100783873,89283705,1,5,20,F,2,,,20,0
100783874,89283705,2,5,23,F,1,,,23,0
100782983,89283723,1,5,36,F,1,,,36,0
100783876,89283709,1,5,29,M,2,,,29,0
100783878,89283709,2,5,28,M,2,,,28,0
100782967,89283709,3,5,19,M,2,,,19,0
100782987,89283728,1,5,23,F,1,,,23,0
100783901,89284649,0,,,,,,,,
100007040,88605796,1,5,28,F,1,,,28,0
100008063,88605810,1,5,19,M,1,,,19,0
100007065,88605001,2,5,20,F,1,,,20,0
100007064,88605001,1,5,19,F,1,,,19,0
100007019,88605003,1,5,40,F,1,,,40,0
100007020,88605003,2,5,30,F,1,,,30,0
100007044,88605018,1,5,64,M,1,,,64,0
100007103,88605042,1,5,53,F,1,,,53,0
100007111,88605047,1,5,36,F,1,,,36,0
100007027,88605008,1,5,33,F,1,,,33,0
100007041,88605015,1,5,23,M,1,,,23,0
100008058,88605032,2,5,59,F,1,,,59,0
100008059,88605032,3,5,57,M,1,,,57,0
100008056,88605032,1,5,57,M,1,,,57,0
100007062,88604996,1,5,38,F,1,,,38,0
100007070,88605004,1,5,33,F,1,,,33,0
100007028,88605011,1,5,15,M,1,,,15,0
100008054,88605026,1,5,36,F,1,,,36,0
100008055,88605026,2,5,35,F,2,,,35,0
100007102,88605041,0,,,,,,,,
100007054,88604992,0,,,,,,,,
100007081,88605017,1,5,38,F,2,,,38,0
100007093,88605029,0,,,,,,,,
100782988,89284651,1,5,51,F,1,,,51,0
102391371,90675420,1,5,36,F,1,,,36,0
100007072,88605787,1,5,32,F,1,,,32,0
100007006,88605767,2,5,23,M,1,,,23,0
100007005,88605767,1,5,21,F,1,,,21,0
100007034,88605790,1,5,35,F,1,,,35,0
100008049,88605803,1,5,33,M,2,,,33,0
100007088,88605025,1,5,25,M,1,,,25,0
100782958,89284623,1,5,28,F,1,,,28,0
100782957,89284627,4,5,54,F,2,,,54,0
100782956,89284627,3,5,26,M,2,,,26,0
100782953,89284627,1,5,27,F,2,,,27,0
100782959,89284627,5,5,44,F,2,,,44,0
100782954,89284627,2,5,19,F,2,,,19,0
100782992,89284656,0,,,,,,,,
100782982,89284647,1,5,22,M,1,,,22,0
100782971,89284633,1,5,37,M,1,,,37,0
100783908,89283732,0,,,,,,,,
101630370,90015817,1,5,22,F,2,,,22,0
101630371,90015817,2,5,23,M,2,,,23,0
101630372,90016576,0,,,,,,,,
101629847,90015813,1,5,28,F,1,,,28,0
101629844,90015815,2,5,23,M,2,,,23,0
101629843,90015815,1,5,22,F,2,,,22,0
101629850,90015820,1,5,45,M,1,,,45,0
101629851,90015820,2,5,36,F,1,,,36,0
102833681,91056074,1,5,50,M,1,,,50,0
103150962,91337107,1,5,28,F,2,,,28,0
93617721,83068471,1,5,16,F,1,,,16,0
94570421,83886464,0,,,,,,,,
94072168,83457323,2,5,16,M,1,,,16,0
94072169,83457323,3,5,16,M,1,,,16,0
94072167,83457323,1,5,17,M,2,,,17,0
94072177,83457328,0,,,,,,,,
94070887,83457293,0,,,,,,,,
93616669,83067162,1,5,16,U,0,,,14,18
93617707,83067156,1,5,49,M,1,,,49,0
93616682,83068477,0,,,,,,,,
93616687,83068484,1,5,19,F,1,,,19,0
93616688,83068484,2,5,19,F,1,,,19,0
93617742,83067179,0,,,,,,,,
93616700,83067185,1,5,21,F,1,,,21,0
98654184,87430187,1,5,16,F,1,,,16,0
94070910,83457873,1,5,55,M,2,,,55,0
94070905,83457871,0,,,,,,,,
94072143,83457305,0,,,,,,,,
94070911,83457315,1,5,16,F,2,,,16,0
94070913,83457315,2,5,13,M,2,,,13,0
94070945,83457910,0,,,,,,,,
94072148,83457864,1,5,36,F,1,,,36,0
94072178,83457329,1,5,16,M,1,,,16,0
95005759,84263594,2,5,63,M,1,,,63,0
95005758,84263594,1,5,32,F,1,,,32,0
93616664,83067155,1,5,54,M,2,,,54,0
93616666,83067158,1,5,15,M,1,,,15,0
94072155,83457312,2,5,17,M,2,,,17,0
94070902,83457312,4,5,16,M,1,,,16,0
94070901,83457312,3,5,16,M,1,,,16,0
94072154,83457312,1,5,17,M,2,,,17,0
95006065,84263603,1,5,18,M,1,,,18,0
95465790,84661255,2,5,30,M,1,,,30,0
95465789,84661255,1,5,28,F,0,,,28,0
93617716,83067161,0,,,,,,,,
94072175,83457889,1,5,21,M,1,,,21,0
93616689,83068483,0,,,,,,,,
94072144,83457306,1,5,27,M,1,,,27,0
93617706,83068458,1,5,26,M,1,,,26,0
93617715,83068466,0,,,,,,,,
93616675,83068473,0,,,,,,,,
94070879,83457287,1,4,,M,0,,,,
94072131,83457287,2,5,32,M,1,,,32,0
93616665,83068461,0,,,,,,,,
94070915,83457876,1,5,30,M,0,,,20,40
94072158,83457876,2,5,43,M,2,,,43,0
94072159,83457876,3,5,22,M,1,,,22,0
93616692,83068485,1,5,35,M,1,,,35,0
97056277,86038453,0,,,,,,,,
97056278,86038844,1,5,36,M,2,,,36,0
97056279,86038844,2,5,18,M,1,,,18,0
97056293,86038465,1,5,30,M,1,,,30,0
98163214,87003384,1,5,27,F,1,,,27,0
95466797,84662790,2,5,20,M,2,,,20,0
95466802,84662790,5,5,19,M,2,,,19,0
95465806,84662790,1,5,23,M,2,,,23,0
95466798,84662790,3,5,19,M,2,,,19,0
95466801,84662790,4,5,24,M,2,,,24,0
94072249,83457373,1,5,33,M,1,,,33,0
98162273,87004345,1,5,41,M,1,,,41,0
94072218,83457924,0,,,,,,,,
94070983,83457948,2,5,34,M,1,,,34,0
94070980,83457948,1,5,17,M,1,,,17,0
94070970,83457938,1,5,14,M,2,,,14,0
94072204,83457918,1,5,21,M,2,,,21,0
94072207,83457918,2,5,18,M,2,,,18,0
94072227,83457355,1,5,24,M,1,,,24,0
94072200,83457912,1,5,19,M,1,,,19,0
94570418,83886608,1,5,15,M,0,,,15,0
95465788,84662771,1,5,20,M,2,,,20,0
94072194,83457908,0,,,,,,,,
95466777,84662770,0,,,,,,,,
94072241,83457365,1,5,46,M,2,,,46,0
94072248,83457372,1,5,48,M,1,,,48,0
94072268,83457959,0,,,,,,,,
94072244,83457937,1,5,11,M,1,,,11,0
94070963,83457364,1,5,49,U,0,,,1,98
94072233,83457361,0,,,,,,,,
95992303,85116114,1,5,18,M,1,,,18,0
97553172,86470948,1,5,37,F,0,,,37,0
98162271,87003389,2,5,24,M,1,,,24,0
98162270,87003389,1,5,25,M,1,,,25,0
103150678,91336104,1,5,17,M,2,,,17,0
103149556,91336104,3,5,13,M,1,,,13,0
103149555,91336104,2,5,16,M,1,,,16,0
95465801,84661263,0,,,,,,,,
95466778,84661256,1,5,18,F,1,,,18,0
95466779,84661256,2,5,24,M,1,,,24,0
94571199,83886478,0,,,,,,,,
95992302,85116516,0,,,,,,,,
95992314,85116118,1,5,18,M,1,,,18,0
94570425,83886469,0,,,,,,,,
95006058,84260378,0,,,,,,,,
94571193,83886465,1,5,11,M,1,,,11,0
94571195,83886467,1,5,23,M,1,,,23,0
94570436,83886615,1,5,18,F,1,,,18,0
94570419,83886462,0,,,,,,,,
95006055,84260376,1,5,52,M,1,,,52,0
94570440,83886617,1,5,24,M,2,,,24,0
95005763,84263597,1,5,34,F,1,,,34,0
95005765,84260382,0,,,,,,,,
95465804,84661266,1,5,23,M,1,,,23,0
94570423,83886468,0,,,,,,,,
94570453,83886627,1,5,17,M,2,,,17,0
94570422,83886609,1,5,27,M,1,,,27,0
94571194,83886466,0,,,,,,,,
95006057,84260377,0,,,,,,,,
97552430,86470370,2,5,15,M,1,,,15,0
97552431,86470370,3,5,16,M,1,,,16,0
97552429,86470370,1,5,14,F,1,,,14,0
96576720,85620946,2,5,23,F,1,,,23,0
96578074,85620946,1,5,23,M,1,,,23,0
97553179,86470956,0,,,,,,,,
96576690,85614462,2,5,25,M,1,,,25,0
96578041,85614462,1,5,21,M,1,,,21,0
97553175,86470371,0,,,,,,,,
97553182,86470373,1,5,24,M,1,,,24,0
95465802,84661264,1,5,37,M,1,,,37,0
95465814,84661272,1,5,47,F,1,,,47,0
95466811,84662797,1,5,45,M,1,,,45,0
95006072,84260395,0,,,,,,,,
95006079,84260403,0,,,,,,,,
95992313,85116521,2,5,27,M,2,,,27,0
95992312,85116521,1,5,25,F,1,,,25,0
98654175,87430642,0,,,,,,,,
95005778,84263608,0,,,,,,,,
95006069,84260388,2,5,17,M,1,,,17,0
95006068,84260388,1,5,22,M,1,,,22,0
95006066,84260386,0,,,,,,,,
95005784,84260405,1,5,23,M,1,,,23,0
95006075,84263607,1,5,19,M,2,,,19,0
95991531,85116122,1,5,28,M,1,,,28,0
95006080,84263609,1,5,36,M,1,,,36,0
95006064,84260384,0,,,,,,,,
95005774,84260392,1,5,15,M,1,,,15,0
95005780,84260402,0,,,,,,,,
95005785,84263613,0,,,,,,,,
97553178,86470953,1,5,51,M,1,,,51,0
97552446,86470989,5,5,19,M,1,,,19,0
97553189,86470989,1,5,18,M,1,,,18,0
97552443,86470989,2,5,23,M,1,,,23,0
97553224,86470989,6,5,19,M,1,,,19,0
97553225,86470989,7,5,19,M,1,,,19,0
