victim_id,offender_id,relationship_id,nibrs_victim_offender_id
99665335,102833045,18,30146881
95555104,98655133,24,28891586
95074226,98162398,24,28743374
95074119,98163239,18,28744036
95073484,98162336,11,28743352
95074161,98162336,1,28743351
95555922,98654228,1,28891575
95074189,98163300,1,28743362
95073548,98162440,1,28743389
95074221,98163327,3,28744063
95074165,98163279,17,28743353
95073531,98162395,24,28743373
95073488,98163280,1,28744045
95555167,98655182,24,28890389
95555213,98654331,24,28891609
95556097,98654399,1,28890408
95556052,98655243,24,28891615
95555202,98655217,3,28891607
95555242,98655252,3,28891618
95555997,98654275,14,28890383
95555160,98654279,24,28890385
95555981,98654265,1,28890381
95556015,98655192,16,28891603
95556027,98655210,21,28890391
96874866,100006582,5,29299629
95556045,98655231,1,28890398
95556053,98655246,1,28891616
95555291,98654396,14,28891635
100816221,103989893,7,30498584
96874544,100006559,1,29299204
97646816,100783391,1,29526885
97646262,100782634,1,29525933
96875746,100006770,1,29299656
96874969,100006688,3,29299649
96874616,100006632,19,29299641
96874894,100005649,24,29299632
92410538,95466835,4,27912545
92410551,95465867,24,27912552
90592948,93616762,9,27350763
90592947,93616762,9,27349628
91037184,94072217,1,27496058
92932421,95991546,1,28073520
91527861,94570501,21,27648061
91527875,94570508,21,27648065
91526871,94570499,21,27648059
91527835,94570468,3,27648844
91957000,95006124,3,27779139
91957720,95005845,3,27779143
91957718,95005845,16,27779451
91957023,95006139,17,27779449
99665289,102833605,16,30146872
92412196,95466913,5,27913445
92410573,95466869,3,27912556
92931457,95992418,21,28073222
92931436,95991579,3,28073217
92931443,95992404,1,28073218
92932479,95991613,21,28073225
99665293,102833011,24,30146873
95555051,98655093,3,28891571
93506749,96578132,21,28252910
93980643,97057189,24,28399798
93979625,97057230,21,28399813
93979559,97057154,1,28399794
93979560,97057154,1,28399795
93980697,97056362,1,28399812
93980678,97057210,24,28399268
94470893,97553306,5,28553589
95073506,98162363,3,28744055
95074202,98163318,3,28744058
95074227,98162397,24,28743375
95073507,98162365,16,28744057
95073507,98162364,16,28744056
99665285,102833000,24,30146871
99665285,102832999,24,30146870
99664417,102833616,16,30146876
95555913,98655089,16,28890372
95555914,98654214,12,28891570
97646884,100783465,16,29525936
97646316,100783499,1,29525938
96874624,100005686,5,29299218
97646905,100783487,3,29526903
99981554,103150712,24,30237848
99665299,102833018,1,30146011
90592864,93617754,1,27350746
90592864,93617757,1,27350748
90592864,93617755,1,27350747
90592862,93617753,16,27350744
90592855,93617748,21,27349619
100816275,103989939,5,30498596
100816844,103989939,5,30498598
91037951,94071015,21,27496069
91957665,95006086,5,27779443
91037232,94071001,3,27496066
91037959,94072297,16,27496070
91037938,94071007,16,27496805
91037231,94072271,21,27496804
91037958,94071020,16,27496806
91037916,94072251,16,27496803
91037915,94072251,16,27496802
91957007,95006110,16,27779136
91956982,95005797,17,27779134
91957676,95005796,16,27779445
91527784,94571192,16,27648835
91527785,94571192,16,27648046
91956988,95006103,1,27779135
91957680,95006103,1,27779446
92412116,95466818,16,27912415
92412118,95466818,1,27912416
92412091,95465799,24,27912401
91957055,95005873,1,27779147
92412107,95466807,16,27912410
91957030,95006146,16,27779452
91957746,95005872,1,27779146
91957747,95006176,16,27779460
91957726,95006153,1,27779455
92412168,95466871,16,27913427
92412171,95466882,3,27913433
92410625,95465945,26,27912567
92412154,95466858,16,27912423
92412152,95466858,16,27912554
92410599,95466900,16,27912560
92410618,95465940,16,27912565
92931402,95991550,16,28073522
92931402,95992357,16,28073208
93506233,96576701,19,28248941
93506676,96576717,14,28248943
93506271,96578103,5,28252903
93506728,96576768,16,28248957
93506678,96576719,16,28248944
93506243,96578071,3,28252899
93506252,96576731,5,28252901
93979602,97057200,3,28399806
93506739,96578120,14,28248959
93506326,96578146,16,28252912
93980706,97057234,16,28399814
93980756,97056426,5,28399301
94470871,97552465,16,28553084
94470851,97553231,1,28553571
94470873,97552466,5,28553086
94470872,97552466,5,28553085
94470875,97553280,5,28553581
94470875,97553281,19,28553087
94470862,97552458,1,28553580
95073454,98163244,16,28744034
94470193,97553232,17,28553570
94470214,97552453,1,28553578
94470886,97553300,16,28553586
95073463,98162304,16,28744040
95555941,98655127,16,28891583
95555079,98655112,1,28891580
95074210,98162377,16,28743368
95073519,98162377,16,28743369
95074249,98163336,16,28743379
95073537,98163336,16,28743378
95074260,98163341,1,28743380
95074180,98162352,16,28743357
95555917,98654221,5,28891574
95073478,98162327,1,28744043
95074223,98163328,16,28743371
95074218,98162387,16,28743370
95074219,98162387,16,28744062
95555098,98654229,16,28891577
95555069,98654229,16,28891576
97646818,100782623,1,29526886
95555943,98655130,16,28891584
95555112,98655139,16,28891589
95555087,98654244,16,28891581
95555935,98654242,16,28890377
95555100,98655131,1,28891585
95555113,98655140,16,28890380
96875692,100006718,21,29299227
96875674,100005744,17,29299648
96875686,100005755,16,29299650
96874991,100005755,16,29299651
96874964,100005745,3,29299647
96875069,100005842,1,29299234
96875070,100005842,16,29299665
96875036,100005808,21,29299658
96875036,100006777,17,29299657
96875774,100005829,21,29299232
91526876,94571236,1,27648846
91526876,94571237,1,27648847
90592903,93616738,3,27349622
90592863,93617756,3,27350745
91037341,94073102,21,27496084
91037328,94073091,3,27496082
91038012,94073079,12,27496812
91038025,94073099,1,27496816
91037320,94072355,19,27496813
93980684,97056349,1,28399273
93980684,97056348,1,28399272
93980680,97056348,1,28399270
93980680,97056349,1,28399271
91527910,94571264,1,27648071
91527922,94570558,3,27648074
91526887,94571248,3,27648066
91526913,94571272,1,27648854
91526908,94570545,3,27648853
91526896,94570521,3,27648849
91957713,95005841,1,27779450
91957037,95006156,3,27779144
91957038,95005859,1,27779145
92932432,95991560,18,28073213
92932432,95992366,18,28073214
92932432,95991559,1,28073212
92931423,95992380,1,28073531
92931423,95992378,24,28073530
92412114,95465819,20,27912414
92412117,95466815,1,27912541
92412119,95466815,1,27912417
92412090,95465798,21,27912533
92410511,95466813,1,27912539
92410514,95466813,1,27912540
92410490,95465794,21,27912400
92412109,95466808,3,27912411
92410501,95465811,1,27912536
93506254,96576728,24,28248950
93506254,96576727,24,28248949
93506685,96576728,24,28248948
93506685,96576727,24,28248947
93506723,96576760,3,28248956
92932488,95991621,16,28073536
92932471,95991596,3,28073220
92932478,95991610,15,28073224
92932481,95991610,3,28073226
92931448,95991594,24,28073534
93506294,96578115,3,28252908
93506729,96578113,3,28252905
93506293,96576772,24,28252906
93506293,96576774,24,28252907
93506297,96576781,3,28248958
93979637,97057243,18,28399815
93980707,97056370,3,28399280
93980692,97057214,13,28399811
93980692,97056358,3,28399810
93980693,97056358,1,28399276
93980693,97057214,1,28399277
94470867,97553274,1,28553081
96874644,100005714,3,29299645
94470194,97552448,3,28553079
94470199,97553234,24,28553572
94470199,97552449,24,28553573
94470205,97553244,1,28553576
94470855,97553244,1,28553575
95073480,98163268,17,28744044
95555143,98655159,1,28891592
95073482,98163269,24,28743350
95555159,98655175,3,28891595
95556005,98654282,3,28890387
98479895,101630272,17,29780482
98481051,101630272,19,29778814
98481041,101629769,3,29778811
96874923,100005687,12,29299219
96874924,100005687,15,29299220
96874961,100005737,24,29299225
96874620,100006636,17,29299642
91037839,94070909,1,27496784
91037839,94070906,1,27496782
91037132,94070909,1,27496780
91037132,94070906,1,27496779
91527740,94570383,5,27648828
91037881,94072208,3,27496795
91953625,95002046,1,27779436
91526804,94570371,21,27648824
91956933,95005747,26,27779129
91956935,95005748,21,27779437
96874499,100006510,15,29299617
94470106,97553134,1,28553558
94470105,97553133,3,28553557
100309047,103476611,22,30338644
94470821,97552422,15,28553559
95555904,98654197,9,28890369
95073397,98162228,9,28744022
95073396,98163182,18,28744021
96874787,100005552,19,29299618
95074077,98162254,3,28743335
95073415,98163199,21,28744027
95074074,98162251,21,28743334
95555021,98655065,18,28891562
96874772,100005538,1,29299614
96874520,100006533,1,29299197
95554984,98654033,1,28891550
