agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
16607,86471103,7468610,I00000440083,,2017-11-06 00:00:00,2016-08-05 00:00:00,,18,6,,0,C,2016_08_PA0363900_I00000440083_INC,F,,8795191
16607,86471106,7468610,I00000440773,,2017-11-06 00:00:00,2016-08-22 00:00:00,,12,6,,0,C,2016_08_PA0363900_I00000440773_INC,F,,8794631
16607,87430303,7468610,I00000444669,,2017-11-06 00:00:00,2016-08-10 00:00:00,,17,6,,0,C,2016_08_PA0363900_I00000444669_INC,F,,10693783
16607,87004584,7468610,I00000441276,,2017-11-06 00:00:00,2016-08-23 00:00:00,,11,6,,0,C,2016_08_PA0363900_I00000441276_INC,F,,9868787
16607,86470467,7468610,I00000441067,,2017-11-06 00:00:00,2016-08-28 00:00:00,,16,6,,0,C,2016_08_PA0363900_I00000441067_INC,F,,8795193
16607,87005536,7468610,I00000442428,,2017-11-06 00:00:00,2016-08-29 00:00:00,,11,6,,0,C,2016_08_PA0363900_I00000442428_INC,F,,9868807
16607,87004609,7497789,I00000441916,,2017-11-06 00:00:00,2016-09-16 00:00:00,,15,6,,0,C,2016_09_PA0363900_I00000441916_INC,F,,9867924
16607,87004604,7497789,I00000441593,,2017-11-06 00:00:00,2016-09-08 00:00:00,,13,6,,0,C,2016_09_PA0363900_I00000441593_INC,F,,9868831
16607,87004597,7497789,I00000441333,,2017-11-06 00:00:00,2016-09-02 00:00:00,,11,6,,0,C,2016_09_PA0363900_I00000441333_INC,F,,9867907
16607,87004613,7497789,I00000442520,,2017-11-06 00:00:00,2016-09-30 00:00:00,,18,6,,0,C,2016_09_PA0363900_I00000442520_INC,F,,9868844
16607,87004612,7497789,I00000442003,,2017-11-06 00:00:00,2016-09-05 00:00:00,,16,6,,0,C,2016_09_PA0363900_I00000442003_INC,F,,9868842
16607,87004610,7497789,I00000441661,,2017-11-06 00:00:00,2016-09-10 00:00:00,,15,6,,0,C,2016_09_PA0363900_I00000441661_INC,F,,9868835
16607,87004598,7497789,I00000441454,,2017-11-06 00:00:00,2016-09-03 00:00:00,,15,6,,0,C,2016_09_PA0363900_I00000441454_INC,F,,9868819
16607,87004608,7497789,I00000441756,,2017-11-06 00:00:00,2016-09-11 00:00:00,,12,5,2016-09-18 00:00:00,0,C,2016_09_PA0363900_I00000441756_INC,F,,9868838
16607,87004600,7497789,I00000441572,,2017-11-06 00:00:00,2016-09-05 00:00:00,,12,6,,0,C,2016_09_PA0363900_I00000441572_INC,F,,9868825
16607,87004594,7497789,I00000441418,,2017-11-06 00:00:00,2016-09-01 00:00:00,,22,6,,0,C,2016_09_PA0363900_I00000441418_INC,F,,9868812
16607,87004611,7497789,I00000441992,,2017-11-06 00:00:00,2016-09-18 00:00:00,,12,6,,0,C,2016_09_PA0363900_I00000441992_INC,F,,9867922
16607,87004595,7497789,I00000441285,,2017-11-06 00:00:00,2016-09-01 00:00:00,,10,6,,0,C,2016_09_PA0363900_I00000441285_INC,F,,9868811
16607,87005537,7497789,I00000441491,,2017-11-06 00:00:00,2016-09-04 00:00:00,,12,6,,0,C,2016_09_PA0363900_I00000441491_INC,F,,9868821
16607,89283619,7497789,I00000445687,,2017-11-07 00:00:00,2016-09-07 00:00:00,,18,2,2017-01-11 00:00:00,0,C,2016_09_PA0363900_I00000445687_INC,F,,14853839
16607,89284572,7497789,I00000445869,,2017-11-07 00:00:00,2016-09-13 00:00:00,,16,2,2017-01-20 00:00:00,0,C,2016_09_PA0363900_I00000445869_INC,F,,14853844
16607,87430300,7497790,I00000444576,,2017-11-06 00:00:00,2016-10-27 00:00:00,,9,6,,0,C,2016_10_PA0363900_I00000444576_INC,F,,10693785
16607,87004614,7497790,I00000442834,,2017-11-06 00:00:00,2016-10-07 00:00:00,,11,6,,0,C,2016_10_PA0363900_I00000442834_INC,F,,9867930
16607,87004622,7497790,I00000443180,,2017-11-06 00:00:00,2016-10-15 00:00:00,,23,6,,0,C,2016_10_PA0363900_I00000443180_INC,F,,9868865
16607,87004632,7497790,I00000443476,,2017-11-06 00:00:00,2016-10-18 00:00:00,,22,6,,0,C,2016_10_PA0363900_I00000443476_INC,F,,9867943
16607,87004629,7497790,I00000443381,,2017-11-06 00:00:00,2016-10-20 00:00:00,,17,6,,0,C,2016_10_PA0363900_I00000443381_INC,F,,9867938
16607,87004624,7497790,I00000443153,,2017-11-06 00:00:00,2016-10-14 00:00:00,,14,6,,0,C,2016_10_PA0363900_I00000443153_INC,F,,9868864
16607,87004626,7497790,I00000443278,,2017-11-06 00:00:00,2016-10-17 00:00:00,,18,6,,0,C,2016_10_PA0363900_I00000443278_INC,F,,9868870
16607,87005552,7497790,I00000443526,,2017-11-06 00:00:00,2016-10-24 00:00:00,,6,6,,0,C,2016_10_PA0363900_I00000443526_INC,F,,9868887
16607,87004623,7497790,I00000443210,,2017-11-06 00:00:00,2016-10-16 00:00:00,,17,6,,0,C,2016_10_PA0363900_I00000443210_INC,F,,9868866
16607,87004636,7497790,I00000443777,,2017-11-06 00:00:00,2016-10-28 00:00:00,,21,6,,0,C,2016_10_PA0363900_I00000443777_INC,F,,9868890
16607,87004628,7497790,I00000443443,,2017-11-06 00:00:00,2016-10-21 00:00:00,,9,6,,0,C,2016_10_PA0363900_I00000443443_INC,F,,9867941
16607,87004627,7497790,I00000443440,,2017-11-06 00:00:00,2016-10-21 00:00:00,,13,6,,0,C,2016_10_PA0363900_I00000443440_INC,F,,9868871
16607,87005543,7497790,I00000443067,,2017-11-06 00:00:00,2016-10-13 00:00:00,,13,6,,0,C,2016_10_PA0363900_I00000443067_INC,F,,9868849
16607,87430302,7519398,I00000444479,,2017-11-06 00:00:00,2016-11-14 00:00:00,,21,6,,0,C,2016_11_PA0363900_I00000444479_INC,F,,10693786
16607,87430825,7519398,I00000444449,,2017-11-06 00:00:00,2016-11-14 00:00:00,,18,6,,0,C,2016_11_PA0363900_I00000444449_INC,F,,10693789
16607,87430840,7519398,I00000444602,,2017-11-06 00:00:00,2016-11-16 00:00:00,,18,6,,0,C,2016_11_PA0363900_I00000444602_INC,F,,10694309
