victim_id,offender_id,relationship_id,nibrs_victim_offender_id
85891741,88819461,16,25958584
85884173,88812077,1,26995058
85884173,88812076,1,25721229
85887356,88815646,17,26946555
85887356,88815645,25,25721272
85861565,88789987,1,25719169
85888555,88817474,24,26952679
85888555,88817473,24,26089104
85891753,88819472,1,25958587
85884168,88812071,3,25721226
85886242,88813871,21,25721250
85890560,88817657,10,26586412
85887357,88815646,25,26946554
85887357,88815645,5,25721271
85887348,88815633,4,25721268
85865792,88793714,12,25930841
85865793,88793715,5,25930842
85857249,88784627,24,25719134
91527874,94571244,3,27648064
85887358,88815646,19,26946553
85887358,88815645,5,25721270
85880995,88810096,1,25608372
85858410,88786406,3,25719143
85881004,88810105,17,26607118
85880992,88810093,1,25608370
85861566,88789989,24,26944573
85861566,88789988,18,25719170
85859385,88788042,18,26648601
85875486,88803007,3,25644750
85887371,88815660,1,26946558
85887371,88815659,3,26028707
85865809,88793731,9,25930844
85891750,88819470,14,25958586
85861563,88789985,3,25719168
85891733,88819455,16,25999293
85891731,88819455,16,25999295
85886254,88813879,3,25721254
85891740,88819460,18,25999296
85891738,88819458,19,25958583
85861555,88789977,14,25719167
85861544,88789966,26,25719166
85857292,88786195,13,25991188
85884172,88812075,3,25721228
85881015,88810115,3,26627994
85862652,88790167,1,25991321
85884152,88812054,24,25721222
85886250,88813875,25,26944645
85886250,88813874,19,25721251
85886249,88813875,19,26944646
85886249,88813874,25,25721252
85865800,88793722,9,25930843
85862667,88790183,3,25991325
85884160,88812063,4,25721225
85857234,88784611,24,25719129
85891732,88819455,16,25999294
85884155,88812057,3,25721223
85891723,88819447,3,25958582
85880977,88810079,3,25875289
85891749,88819469,24,25958585
85891724,88819448,1,25999292
85862658,88790174,9,26996150
85862658,88790173,9,25991323
85862657,88790174,9,26996151
85862657,88790173,9,25991324
85884176,88812079,1,25721230
85880994,88810095,26,25608371
85891707,88819432,24,25958578
85888533,88817450,1,25757470
85862633,88790151,1,25894623
85881009,88810109,3,26627993
85875488,88803009,1,25644751
85859507,88788165,24,25719151
85888541,88817458,1,26089103
85888540,88817457,24,26952677
85888540,88817456,24,25757471
85862631,88790149,1,27005477
85862631,88790146,18,25894622
85884151,88812053,1,25721221
85884148,88812050,3,25684837
85891720,88819444,3,25958581
85888549,88817466,21,25757472
85862641,88790159,3,25991320
85884154,88812056,17,26028704
85887379,88815668,26,25721276
85887360,88815648,1,26946556
85887360,88815647,1,25721273
85887359,88815648,1,26946557
85887359,88815647,1,25721274
85869117,88797412,20,26630068
85862597,88790115,3,25894620
85872317,88800983,1,26630100
85871225,88799243,3,26630091
85859469,88788127,24,26648621
85891810,88819532,24,26627823
85879791,88808285,24,26650897
85860513,88788287,24,25863579
85864877,88793688,1,25930833
85864850,88793662,9,26984104
85864850,88793663,9,27180009
85864850,88793661,9,25930828
85892751,88821125,1,25793747
85859534,88788196,19,25719159
85852022,88780792,17,25958430
85864851,88793662,9,26984103
85864851,88793663,9,27180008
85864851,88793661,9,25930827
85864849,88793662,9,26984105
85864849,88793663,9,27180010
85864849,88793661,9,25930829
85860605,88789935,3,26648640
85892743,88821117,1,25793743
85854061,88782571,3,25958447
85860539,88788310,24,25894602
85863788,88791944,19,25930824
85868053,88795713,1,25686788
85864842,88793651,1,25834304
85860484,88788262,1,25863577
85885161,88812161,17,25865417
85852025,88780795,1,26989262
85852025,88780794,2,25958432
85852001,88780771,1,25829251
85855266,88784426,1,25906224
85892746,88821121,4,26958713
85892746,88821120,25,25793745
85890721,88819358,1,26946599
85890721,88819357,1,25723309
85890721,88819359,1,27170080
85890710,88819347,1,26946597
85890710,88819346,1,25723305
85866967,88795526,24,25930854
85855251,88784411,15,25958474
85868056,88797257,3,25962007
85860472,88788249,3,25863573
85859530,88788191,1,25719157
85860601,88789931,1,26059719
85859526,88788188,3,26944569
85859526,88788187,1,25719155
85892747,88821121,25,26958712
85892747,88821120,4,25793744
85875664,88804735,18,25723211
85892755,88821129,24,25793749
85890715,88819351,5,25723308
85872299,88800967,1,26630098
85869168,88797460,1,25686796
85869131,88797426,14,26630069
85866995,88795554,1,25930861
85857329,88786234,24,26626828
85855269,88784430,18,26989265
85855269,88784429,18,25958478
85852026,88780795,1,26989261
85852026,88780794,1,25958431
85866973,88795531,5,25930856
85889560,88817571,1,25896468
85889554,88817566,19,25896466
85855267,88784427,3,25958477
85865945,88793857,12,26608253
85892742,88821116,3,25793742
85864875,88793686,3,25930832
85889562,88817573,3,25896469
85886376,88814007,24,26563022
85865946,88793860,1,27216187
85865946,88793859,1,27126726
85865946,88793858,1,25937357
85866987,88795543,3,25930859
85860478,88788257,1,25863574
85889565,88817575,16,25896470
85890713,88819349,9,25876957
85866992,88795548,1,26984107
85866992,88795547,1,25930860
85866988,88795543,1,25930858
85892769,88821143,3,25793752
85868059,88797260,21,25962008
85859535,88788196,9,25719158
85860545,88788317,1,26090631
85851995,88780765,20,25829250
85855258,88784418,17,25958476
85863755,88791914,24,25930822
85854209,88782729,1,26626807
85855260,88784420,3,25906223
85886398,88815586,3,26649715
85892758,88821132,15,25793751
85852011,88780781,3,25958429
85890712,88819348,1,25723307
85860604,88789934,19,26648639
85860452,88788229,15,25719160
85852033,88780802,18,25958435
85852002,88780772,3,25999274
85889555,88817567,14,25896467
85890709,88819347,16,26946598
85890709,88819346,16,25723306
85852029,88780798,3,25958433
85852004,88780774,21,25829253
85864868,88793680,3,25930830
85852040,88780809,1,25958436
85855257,88784417,2,25958475
85860599,88789929,24,26648638
85892780,88821154,1,26958714
85892780,88821153,1,25793756
85892750,88821124,26,25793746
85866968,88795527,24,25930855
85885160,88812161,17,25865418
85865943,88793854,21,26608252
85864848,88793660,5,25930826
85860597,88789927,1,26648637
85852007,88780777,3,25999275
85892756,88821130,26,25793750
85856235,88784510,1,27129249
85856235,88784509,1,26626818
85875655,88804727,21,25723210
85868091,88797293,1,25962012
85864881,88793691,3,25930835
85864843,88793652,21,25834305
85885162,88812162,1,25865419
85863783,88791941,1,26984102
85863783,88791940,1,25930823
91527851,94571226,24,27648056
85852003,88780773,21,25829252
85892775,88821148,24,25793754
85857341,88786246,3,26626831
85856226,88784500,24,26626816
85865962,88795420,24,26966711
85865962,88795419,24,25834313
85865962,88795421,24,27175949
85860504,88788280,3,25863578
85865932,88793843,1,26608251
85889557,88817569,3,25999321
85860521,88788293,15,25863580
85876638,88804813,19,26607081
85876635,88804810,16,26607079
85879876,88808372,1,26607114
85873407,88801166,24,26085337
85873390,88801148,16,25723172
85885259,88813798,23,25721236
85881944,88810133,24,26627997
85853037,88780914,3,26626791
85869177,88797467,24,25686798
85860480,88788259,11,25863576
85860469,88788247,3,25863572
85859517,88788176,21,25719154
85885235,88813772,25,26628935
85885235,88813773,5,27130183
85854137,88782656,1,25958450
85857333,88786238,1,27129255
85857333,88786237,1,26626829
85885231,88813769,14,25876792
85873418,88801176,16,26946575
85873418,88801175,16,25723180
85885236,88813772,17,26628934
85885236,88813773,25,27130182
85885232,88813770,24,26628932
85882094,88810274,26,25684818
85876658,88804830,3,26607083
85873380,88801138,3,25723168
85885221,88813759,1,26628928
85854136,88782656,1,25958451
85853042,88780921,15,26626793
85854158,88782682,21,26626802
85856276,88784549,24,26059714
85856276,88784550,24,27129254
85858448,88786443,24,25697175
85883155,88811961,17,26628905
85878867,88806745,24,26938425
85878867,88806744,24,25683039
85878737,88806602,3,26607096
85856298,88784571,1,25719121
85872338,88801002,3,26630104
85856292,88784567,3,25719117
85873405,88801164,24,25723174
85885257,88813796,17,25721235
85859465,88788125,24,26648620
85859447,88788104,3,26648614
85876651,88804823,16,26607082
85873402,88801161,3,25723173
85853040,88780918,5,26626792
85891650,88819371,1,26946600
85891650,88819372,1,27170081
85891650,88819370,1,25876959
85885227,88813765,1,26628930
85854129,88782651,1,25958449
85882101,88810278,17,25684819
85863667,88791836,1,25937276
85883166,88811970,17,25876789
85883148,88811954,1,25876787
85881955,88810144,9,26628865
85859454,88788114,24,27133691
85859454,88788113,24,26648617
85873416,88801173,18,25595356
85885249,88813788,25,26944641
85885249,88813787,3,25721232
85885234,88813771,24,26628933
85882068,88810249,16,26938433
85882068,88810248,3,25684815
85891653,88819375,1,25876960
85883159,88811964,18,25876788
85882086,88810266,15,25684817
85875591,88804666,3,26650864
85854131,88782653,1,25906221
85856267,88784539,1,26626823
85854135,88782656,1,25958452
85875586,88804662,9,25875283
85872370,88801038,24,26630110
85870187,88799119,3,25962031
85889636,88817645,24,25781921
85863668,88791837,21,25834289
85872371,88801038,24,26630109
85872343,88801007,1,26630105
85873508,88802824,3,26650836
85878846,88806724,1,25683035
85885254,88813793,3,25721234
85882069,88810249,16,26938432
85882069,88810248,16,25684814
85878703,88806571,16,26607090
85856283,88784558,3,25681005
85879844,88808339,18,26607110
85854164,88782688,3,26626805
85859422,88788080,1,27133690
85859422,88788079,1,26648608
85882059,88810244,1,26938430
85882059,88810243,16,25684812
85882058,88810244,16,26938431
85882058,88810243,16,25684813
85879840,88808335,3,26607109
85859435,88788092,1,26648610
85889631,88817640,21,26586408
85888476,88815867,1,27215206
85888476,88815866,1,27118806
85888476,88815865,3,26563055
85856290,88784564,1,26944563
85856290,88784563,1,25719115
85856290,88784566,1,27233389
85856290,88784565,1,27170058
85890719,88819355,16,25876958
85864879,88793689,3,25930834
85860595,88789925,24,26648636
85860481,88788259,16,25863575
85860466,88788245,21,25719162
85854161,88782685,17,26626803
85873411,88801168,9,25723175
85882070,88810251,16,26938434
85882070,88810250,24,25684816
85878863,88806740,16,25683037
85878705,88806573,1,26607092
85888429,88815817,19,26563044
85872295,88800963,21,26630096
85868069,88797270,5,25962010
85860453,88788230,1,25719161
85855248,88784407,14,25906222
85888477,88815867,1,27215205
85888477,88815866,1,27118805
85888477,88815864,3,26563054
85871250,88799264,1,25686836
85878852,88806729,12,26938423
85878852,88806728,18,25683036
85878716,88806583,8,26607093
85875572,88803094,24,25797542
85856289,88784564,15,26944564
85856289,88784563,15,25719116
85856289,88784566,15,27233388
85856289,88784565,15,27170059
85892772,88821146,3,26089071
85892753,88821127,24,25793748
85885157,88812158,22,25865416
85857307,88786211,3,25991191
85859528,88788189,21,25719156
85879862,88808359,1,26607112
85873414,88801171,1,25723178
85854141,88782660,16,25958454
85878728,88806593,10,26607095
85856278,88784553,1,25681003
85881943,88810133,17,26627998
85881942,88810133,19,26627999
85853058,88780937,18,26626796
85889632,88817641,3,26586409
85891645,88819366,6,25723310
85872374,88801039,18,25875279
85883178,88811976,3,25876790
85873481,88801241,1,25644736
85878704,88806572,1,26607091
85859421,88788078,14,26648607
85891648,88819368,22,25723311
85872368,88801036,3,26630108
85859433,88788090,24,26648609
85872356,88801020,24,26630107
85872337,88801001,19,26630103
85875560,88803083,3,25644759
85892771,88821145,15,25793753
85872296,88800964,7,26630097
85869176,88797467,24,25686799
85851970,88780740,1,25935661
85885248,88813788,3,26944642
85885248,88813787,25,25721233
85885219,88813757,21,25876791
85859452,88788110,19,26648616
85871256,88799271,1,25686838
85873386,88801143,24,25723169
85881953,88810142,3,26628864
85881946,88810134,3,26628000
85859441,88788098,18,26648611
85859440,88788098,3,26648612
85871255,88799270,3,25686837
85885218,88813756,1,26628927
85868096,88797298,24,25962014
85855098,88782745,3,26626808
85854138,88782657,21,25958453
85857232,88784610,13,26944565
85857232,88784609,13,25719128
85883158,88811963,17,26628906
85873492,88802806,1,26630122
85855102,88782749,1,26626809
85873417,88801174,5,25723179
85885216,88813754,21,26628926
85853064,88780943,1,26626797
85856306,88784579,1,25719123
85879875,88808371,1,26607113
85873409,88801168,3,25723177
85863670,88791839,9,25834290
85872350,88801014,16,26630106
85873385,88801143,24,25723170
85859456,88788116,18,25664951
85863794,88791950,3,25930825
85856293,88784568,1,25719118
85886409,88815596,5,26944649
85886409,88815595,25,25721256
85872303,88800971,26,26630099
85888468,88815856,25,27118801
85888468,88815855,19,26563050
85888467,88815856,19,27118802
85888467,88815855,25,26563051
85867030,88795589,3,26608256
85885223,88813761,21,26628929
85881933,88810125,1,26627996
85859446,88788103,18,26648613
85851962,88779218,18,26626785
85878718,88806585,16,26607094
85856269,88784543,1,27233421
85856269,88784544,1,27241306
85856269,88784542,1,27216931
85856269,88784541,1,27129252
85856269,88784540,1,26626826
85856268,88784543,1,27233420
85856268,88784544,1,27241307
85856268,88784542,1,27216932
85856268,88784541,1,27129253
85856268,88784540,1,26626827
85858439,88786433,3,25906306
85854150,88782673,17,26626801
85888434,88815823,25,27118799
85888434,88815822,3,26563046
85856270,88784543,1,27233422
85856270,88784544,1,27241305
85856270,88784542,1,27216930
85856270,88784541,1,27129251
85856270,88784540,1,26626825
85873389,88801146,1,26993594
85873389,88801145,1,25723171
85873389,88801147,1,27170076
85859462,88788122,3,26059715
85859461,88788121,24,26648619
85859455,88788115,1,26648618
85889629,88817638,1,27122328
85889629,88817637,1,26586406
85867019,88795579,24,27126727
85867019,88795578,24,26608255
85885321,88813860,3,26944644
85885321,88813859,25,25721248
85879845,88808340,3,26607111
85885230,88813768,24,26628931
85859450,88788108,24,26648615
85888465,88815853,3,26563049
85871261,88799277,3,25686839
85856301,88784574,17,25719122
85856271,88784543,1,27233423
85856271,88784544,1,27241304
85856271,88784542,1,27216929
85856271,88784541,1,27129250
85856271,88784540,1,26626824
85885241,88813780,1,26628936
85889628,88817638,1,27122329
85889628,88817637,1,26586407
85888433,88815823,3,27118800
85888433,88815822,25,26563047
85870166,88797549,21,25686833
85885322,88813860,25,26944643
85885322,88813859,3,25721247
85856216,88784491,3,26626815
