agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
17573,SC011FC00,SC011FC00,Forestry Commission: Cherokee County,Forestry Commission: Cherokee County,6,Other State Agency,,,,,45,SC,2417,Cherokee,45021,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2013,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,8,,,,,,,29221,35.049796,-81.607647
17653,SC019SP00,SC019SP00,Highway Patrol: Edgefield County,Highway Patrol: Edgefield County,4,State Police,,,,,45,SC,2425,Edgefield,45037,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,9,,,,2016,5,0,29824,33.776498,-81.968245
17688,SC0230100,SC0230100,Fountain Inn Police Department,Fountain Inn,1,City,,,9708,Fountain Inn,45,SC,2429,Greenville,45045,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1971,,2016,2013,1991,8254,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,19,13,29644,34.892645,-82.372077
17924,SC0420500,SC0420500,Campobello Police Department,Campobello,1,City,,,9664,Campobello,45,SC,2448,Spartanburg,45083,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,,2014,526,7,"Cities under 2,500",L,Y,N,12,12,5,,,,2015,5,1,29322,34.933239,-81.991053
17649,SC0192600,SC0192600,State Transport Police: Edgefield County,State Transport Police: Edgefield County,6,Other State Agency,,,,,45,SC,2425,Edgefield,45037,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,1,0,29016,33.776498,-81.968245
17981,SC046FC00,SC046FC00,Forestry Commission: York County,Forestry Commission: York County,6,Other State Agency,,,,,45,SC,2452,York,45091,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2014,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,8,,,,2014,1,0,29221,34.97019,-81.183188
17795,SC0320700,SC0320700,Irmo Police Department,Irmo,1,City,,,9732,Irmo,45,SC,2446,Richland,45079,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,1991,12081,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,23,3,29063,33.892556,-81.272851
17558,SC0101100,SC0101100,The Citadel,The Citadel,3,University or College,,663,,,45,SC,2416,Charleston,45019,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1991,,2016,2013,2012,0,7,"Cities under 2,500",L,Y,N,12,12,9,,,,2016,14,2,29409,32.800458,-79.94248
17679,SC0220100,SC0220100,Andrews Police Department,Andrews,1,City,,,9641,Andrews,45,SC,2428,Georgetown,45043,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1996,2863,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2015,10,0,29510,33.417531,-79.296333
17821,SC0340300,SC0340300,Nichols Police Department,Nichols,1,City,,,9772,Nichols,45,SC,2439,Marion,45067,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2010,357,7,"Cities under 2,500",L,N,N,12,12,8,,,,2016,2,1,29581,34.08362,-79.354001
17838,SC0360200,SC0360200,Whitmire Police Department,Whitmire,1,City,,,9842,Whitmire,45,SC,2442,Newberry,45071,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,2002,1456,7,"Cities under 2,500",L,N,N,12,12,10,,,,2016,6,1,29178,34.28973,-81.600053
17747,SC027FC00,SC027FC00,Forestry Commission: Jasper County,Forestry Commission: Jasper County,6,Other State Agency,,,,,45,SC,2433,Jasper,45053,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2011,1,0,29221,32.43059,-81.021627
17757,SC028NR00,SC028NR00,Department of Natural Resources: Kershaw County,Department of Natural Resources: Kershaw County,6,Other State Agency,,,,,45,SC,2434,Kershaw,45055,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,2,0,29201,34.338356,-80.590885
17617,SC0160200,SC0160200,Hartsville Police Department,Hartsville,1,City,,,9725,Hartsville,45,SC,2422,Darlington,45031,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1996,7872,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,33,4,29551,34.332185,-79.962115
17604,SC014NR00,SC014NR00,Department of Natural Resources: Clarendon County,Department of Natural Resources: Clarendon County,6,Other State Agency,,,,,45,SC,2420,Clarendon,45027,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,6,,,,2016,5,0,29201,33.664682,-80.217889
17971,SC045SP00,SC045SP00,Highway Patrol: Williamsburg County,Highway Patrol: Williamsburg County,4,State Police,,,,,45,SC,2451,Williamsburg,45089,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,13,0,29556,33.626463,-79.716475
17570,SC0110200,SC0110200,Gaffney Police Department,Gaffney,1,City,,,9709,Gaffney,45,SC,2417,Cherokee,45021,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,12608,5,"Cities from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,36,5,29342,35.049796,-81.607647
17775,SC0309E00,SC0309E00,Presbyterian College,Presbyterian College,3,University or College,,482,,,45,SC,2436,Laurens,45059,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1996,,2016,2013,2013,0,7,"Cities under 2,500",L,Y,N,12,12,6,,,,2016,7,1,29325,34.483477,-82.005657
25812,SC0370700,SC0370700,Oconee Hospital,Oconee Hospital,5,Other,,,,,45,SC,2443,Oconee,45073,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2016,,2016,2016,,0,7,"Cities under 2,500",M,N,N,12,12,1,,,,,,,,,
17458,SC0020500,SC0020500,Jackson Police Department,Jackson,1,City,,,9735,Jackson,45,SC,2408,Aiken,45003,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2002,1765,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,4,0,29831,33.550013,-81.632983
17491,SC0042600,SC0042600,State Transport Police: Anderson County,State Transport Police: Anderson County,6,Other State Agency,,,,,45,SC,2410,Anderson,45007,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,6,,,,2016,3,0,29016,34.519549,-82.638086
17865,SC0380600,SC0380600,Eutawville Police Department,Eutawville,1,City,,,9702,Eutawville,45,SC,2444,Orangeburg,45075,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,307,7,"Cities under 2,500",L,N,N,12,12,7,,,,2015,1,1,29048,33.436135,-80.802913
17940,SC042FC00,SC042FC00,Forestry Commission: Spartanburg County,Forestry Commission: Spartanburg County,6,Other State Agency,,,,,45,SC,2448,Spartanburg,45083,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2014,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,1,0,29221,34.933239,-81.991053
17728,SC0260200,SC0260200,Conway Police Department,Conway,1,City,,,9681,Conway,45,SC,2432,Horry,45051,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,20938,5,"Cities from 10,000 thru 24,999",L,N,Y,12,12,10,,,,2016,49,4,29528,33.909269,-78.976675
17692,SC0230500,SC0230500,Simpsonville Police Department,Simpsonville,1,City,,,9814,Simpsonville,45,SC,2429,Greenville,45045,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1971,,2016,2013,1991,20566,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,34,11,29681,34.892645,-82.372077
17944,SC0430100,SC0430100,Sumter Police Department,Sumter,1,City,,,9823,Sumter,45,SC,2449,Sumter,45085,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,41017,4,"Cities from 25,000 thru 49,999",L,N,Y,12,12,10,,,,2016,110,48,29150,33.916046,-80.382472
17586,SC0130100,SC0130100,Cheraw Police Department,Cheraw,1,City,,,9671,Cheraw,45,SC,2419,Chesterfield,45025,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1996,5781,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,25,2,29520,34.637018,-80.159227
17496,SC0050000,SC0050000,Bamberg County Sheriff's Office,Bamberg,2,County,,,,,45,SC,2411,Bamberg,45009,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,7527,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,13,0,29003,33.203021,-81.053161
17729,SC0260300,SC0260300,Aynor Police Department,Aynor,1,City,,,9644,Aynor,45,SC,2432,Horry,45051,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2011,660,7,"Cities under 2,500",L,Y,N,12,12,9,,,,2016,5,1,29511,33.909269,-78.976675
17941,SC042NR00,SC042NR00,Department of Natural Resources: Spartanburg County,Department of Natural Resources: Spartanburg County,6,Other State Agency,,,,,45,SC,2448,Spartanburg,45083,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2015,0,9E,MSA State Police,L,Y,N,12,12,5,,,,2016,4,0,29201,34.933239,-81.991053
17671,SC0210900,SC0210900,Timmonsville Police Department,Timmonsville,1,City,,,9826,Timmonsville,45,SC,2427,Florence,45041,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2014,,2392,7,"Cities under 2,500",L,Y,N,5,5,6,,,,2015,3,0,29161,34.028535,-79.710233
25792,SC0041100,SC0041100,Tri-County Technical College,Tri-County Technical College,3,University or College,,998,,,45,SC,2410,Anderson,45007,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2016,,2016,2016,,0,7,"Cities under 2,500",M,Y,N,12,12,1,,,,,,,29670,34.519549,-82.638086
17763,SC0292600,SC0292600,State Transport Police: Lancaster County,State Transport Police: Lancaster County,6,Other State Agency,,,,,45,SC,2435,Lancaster,45057,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,6,,,,,,,29016,34.686818,-80.703688
17550,SC0100300,SC0100300,Mount Pleasant Police Department,Mount Pleasant,1,City,,,9767,Mount Pleasant,45,SC,2416,Charleston,45019,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,2002,80446,3,"Cities from 50,000 thru 99,000",L,N,N,12,12,10,,,,2016,146,21,29464,32.800458,-79.94248
17640,SC0182600,SC0182600,State Transport Police: Dorchester County,State Transport Police: Dorchester County,6,Other State Agency,,,,,45,SC,2424,Dorchester,45035,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,2,1,29016,33.082186,-80.404697
17518,SC0070200,SC0070200,Bluffton Police Department,Bluffton,1,City,,,9656,Bluffton,45,SC,2413,Beaufort,45013,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2002,15689,5,"Cities from 10,000 thru 24,999",L,N,Y,12,12,10,,,,2016,50,6,29910,32.358147,-80.68932
17881,SC0390300,SC0390300,Easley Police Department,Easley,1,City,,,9693,Easley,45,SC,2445,Pickens,45077,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,20676,5,"Cities from 10,000 thru 24,999",L,N,Y,12,12,10,,,,2016,44,11,29641,34.88538,-82.723376
17479,SC003SP00,SC003SP00,Highway Patrol: Allendale County,Highway Patrol: Allendale County,4,State Police,,,,,45,SC,2409,Allendale,45005,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,7,,,,2016,3,0,29810,32.979784,-81.363421
17809,SC032NR00,SC032NR00,Department of Natural Resources: Lexington County,Department of Natural Resources: Lexington County,6,Other State Agency,,,,,45,SC,2438,Lexington,45063,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,9E,MSA State Police,L,Y,N,12,12,7,,,,2016,6,0,29201,33.892556,-81.272851
17749,SC027SP00,SC027SP00,Highway Patrol: Jasper County,Highway Patrol: Jasper County,4,State Police,,,,,45,SC,2433,Jasper,45053,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2012,0,9D,"MSA counties under 10,000",L,Y,N,12,12,9,,,,2016,10,0,29936,32.43059,-81.021627
17714,SC0250000,SC0250000,Hampton County Sheriff's Office,Hampton,2,County,,,,,45,SC,2431,Hampton,45049,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,12388,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,33,7,29924,32.778323,-81.143362
17767,SC029SP00,SC029SP00,Highway Patrol: Lancaster County,Highway Patrol: Lancaster County,4,State Police,,,,,45,SC,2435,Lancaster,45057,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,9,,,,2016,11,0,29720,34.686818,-80.703688
17532,SC0080600,SC0080600,Hanahan Police Department,Hanahan,1,City,,,9722,Hanahan,45,SC,2414,Berkeley,45015,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1974,,2016,2013,1991,20337,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,32,7,29410,33.2077,-79.953655
17892,SC0400100,SC0400100,Columbia Police Department,Columbia,1,City,,,9680,Columbia,45,SC,2446,Richland,45079,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,132495,2,"Cities from 100,000 thru 249,000",L,N,Y,12,12,10,,,,2016,338,86,29201,34.029783,-80.896566
17571,SC0112600,SC0112600,State Transport Police: Cherokee County,State Transport Police: Cherokee County,6,Other State Agency,,,,,45,SC,2417,Cherokee,45021,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,7,,,,2012,7,0,29016,35.049796,-81.607647
17875,SC038FC00,SC038FC00,Forestry Commission: Orangeburg County,Forestry Commission: Orangeburg County,6,Other State Agency,,,,,45,SC,2444,Orangeburg,45075,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,7,,,,2013,1,0,29221,33.436135,-80.802913
17786,SC031NR00,SC031NR00,Department of Natural Resources: Lee County,Department of Natural Resources: Lee County,6,Other State Agency,,,,,45,SC,2437,Lee,45061,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,6,,,,2016,3,0,29201,34.15864,-80.251209
17895,SC0400600,SC0400600,University of South Carolina: Columbia,University of South Carolina: Columbia,3,University or College,,807,,,45,SC,2446,Richland,45079,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1977,,2016,2013,1991,0,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,65,18,29208,34.029783,-80.896566
17594,SC013FC00,SC013FC00,Forestry Commission: Chesterfield County,Forestry Commission: Chesterfield County,6,Other State Agency,,,,,45,SC,2419,Chesterfield,45025,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,8,,,,2016,3,0,29221,34.637018,-80.159227
17737,SC0262600,SC0262600,State Transport Police: Horry County,State Transport Police: Horry County,6,Other State Agency,,,,,45,SC,2432,Horry,45051,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,6,,,,2014,1,0,29016,33.909269,-78.976675
17662,SC0210000,SC0210000,Florence County Sheriff's Office,Florence,2,County,,,,,45,SC,2427,Florence,45041,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,86894,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,12,10,,,,2016,190,39,29541,34.028535,-79.710233
17578,SC0120200,SC0120200,Great Falls Police Department,Great Falls,1,City,,,9716,Great Falls,45,SC,2418,Chester,45023,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1996,1926,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,5,0,29055,34.689345,-81.161249
17615,SC0160000,SC0160000,Darlington County Sheriff's Office,Darlington,2,County,,,,,45,SC,2422,Darlington,45031,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,2015,52177,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,12,8,,,,2016,61,71,29540,34.332185,-79.962115
17765,SC029FC00,SC029FC00,Forestry Commission: Lancaster County,Forestry Commission: Lancaster County,6,Other State Agency,,,,,45,SC,2435,Lancaster,45057,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2013,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,8,,,,2010,1,0,29221,34.686818,-80.703688
17938,SC0423000,SC0423000,South Carolina School for the Deaf and Blind,South Carolina School for the Deaf and Blind,6,Other State Agency,,,,,45,SC,2448,Spartanburg,45083,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2005,,2016,2013,2015,0,7,"Cities under 2,500",L,Y,N,12,12,7,,,,2014,1,0,29302,34.933239,-81.991053
17834,SC035NR00,SC035NR00,Department of Natural Resources: Marlboro County,Department of Natural Resources: Marlboro County,6,Other State Agency,,,,,45,SC,2440,Marlboro,45069,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,6,,,,2016,3,0,29201,34.601805,-79.677942
17778,SC030NR00,SC030NR00,Department of Natural Resources: Laurens County,Department of Natural Resources: Laurens County,6,Other State Agency,,,,,45,SC,2436,Laurens,45059,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,4,0,29201,34.483477,-82.005657
17563,SC0102600,SC0102600,State Transport Police: Charleston County,State Transport Police: Charleston County,6,Other State Agency,,,,,45,SC,2416,Charleston,45019,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,3,0,29016,32.800458,-79.94248
17799,SC0321100,SC0321100,Springdale Police Department,Springdale,1,City,,,9839,West Columbia,45,SC,2438,Lexington,45063,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1971,,2016,2013,1996,2775,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,7,0,29170,33.892556,-81.272851
17680,SC0220200,SC0220200,Georgetown Police Department,Georgetown,1,City,,,9711,Georgetown,45,SC,2428,Georgetown,45043,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,9028,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,35,4,29440,33.417531,-79.296333
17935,SC042169E,SC0421600,Spartanburg Methodist College,Spartanburg Methodist College,3,University or College,,565,,,45,SC,2448,Spartanburg,45083,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2006,,2016,2013,2015,0,7,"Cities under 2,500",L,Y,N,12,12,7,,,,2016,4,0,,,
17835,SC035SP00,SC035SP00,Highway Patrol: Marlboro County,Highway Patrol: Marlboro County,4,State Police,,,,,45,SC,2440,Marlboro,45069,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2013,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,8,,,,2016,9,0,29512,34.601805,-79.677942
17963,SC0450200,SC0450200,Kingstree Police Department,Kingstree,1,City,,,9742,Kingstree,45,SC,2451,Williamsburg,45089,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,3151,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,10,3,29556,33.626463,-79.716475
17471,SC002SP00,SC002SP00,Highway Patrol: Aiken County,Highway Patrol: Aiken County,4,State Police,,,,,45,SC,2408,Aiken,45003,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,9,,,,2016,18,0,29803,33.550013,-81.632983
17672,SC0211000,SC0211000,Francis Marion University,Francis Marion University,3,University or College,,221,,,45,SC,2427,Florence,45041,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1990,,2016,2013,2000,0,7,"Cities under 2,500",L,Y,N,12,12,9,,,,2016,9,5,29501,34.028535,-79.710233
17568,SC0110000,SC0110000,Cherokee County Sheriff's Office,Cherokee,2,County,,,,,45,SC,2417,Cherokee,45021,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,2014,41733,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,12,9,,,,2016,55,37,29340,35.049796,-81.607647
17933,SC0421400,SC0421400,University of South Carolina: Upstate,University of South Carolina: Upstate,3,University or College,,808,,,45,SC,2448,Spartanburg,45083,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1987,,2016,2013,2010,0,7,"Cities under 2,500",L,Y,N,12,12,9,,,,2016,14,1,29303,34.933239,-81.991053
17618,SC0160300,SC0160300,Lamar Police Department,Lamar,1,City,,,9745,Lamar,45,SC,2422,Darlington,45031,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,974,7,"Cities under 2,500",L,Y,N,12,12,9,,,,2016,4,0,29069,34.332185,-79.962115
17547,SC0100000,SC0100000,Charleston County Sheriff's Office,Charleston,2,County,,,,,45,SC,2416,Charleston,45019,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,87017,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,8,12,9,,,,2016,267,455,29405,32.800458,-79.94248
17642,SC018FC00,SC018FC00,Forestry Commission: Dorchester County,Forestry Commission: Dorchester County,6,Other State Agency,,,,,45,SC,2424,Dorchester,45035,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2013,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,8,,,,,,,29221,33.082186,-80.404697
17703,SC0240000,SC0240000,Greenwood County Sheriff's Office,Greenwood,2,County,,,,,45,SC,2430,Greenwood,45047,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,42733,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,12,10,,,,2016,79,76,29646,34.155796,-82.127876
25401,SC0070500,SC0070500,University of South Carolina: Beaufort,University of South Carolina: Beaufort,3,University or College,,931,,,45,SC,2413,Beaufort,45013,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2014,,2016,2014,2015,0,7,"Cities under 2,500",L,Y,N,12,12,2,,,,2016,11,0,29909,32.358147,-80.68932
17636,SC0180100,SC0180100,St. George Police Department,St. George,1,City,,,9804,Saint George,45,SC,2424,Dorchester,45035,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,1996,2153,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,10,0,29477,33.082186,-80.404697
17766,SC029NR00,SC029NR00,Department of Natural Resources: Lancaster County,Department of Natural Resources: Lancaster County,6,Other State Agency,,,,,45,SC,2435,Lancaster,45057,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,3,0,29201,34.686818,-80.703688
17919,SC0420000,SC0420000,Spartanburg County Sheriff's Office,Spartanburg,2,County,,,,,45,SC,2448,Spartanburg,45083,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,227656,9A,"MSA counties 100,000 or over",L,Y,N,12,12,10,,,,2016,314,29,29304,34.933239,-81.991053
17806,SC0322600,SC0322600,State Transport Police: Lexington County,State Transport Police: Lexington County,6,Other State Agency,,,,,45,SC,2438,Lexington,45063,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,10,2,29016,33.892556,-81.272851
17526,SC0080000,SC0080000,Berkeley County Sheriff's Office,Berkeley,2,County,,,,,45,SC,2414,Berkeley,45015,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,116330,9A,"MSA counties 100,000 or over",L,Y,N,12,12,10,,,,2016,150,118,29461,33.2077,-79.953655
23297,SC0381400,SC0381400,Orangeburg-Calhoun Technical College,Orangeburg-Calhoun Technical College,3,University or College,,456,,,45,SC,2444,Orangeburg,45075,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2013,,2016,2013,2015,0,7,"Cities under 2,500",L,N,N,12,12,2,,,,2016,5,0,29118,33.436135,-80.802913
17670,SC0210800,SC0210800,Scranton Police Department,Scranton,1,City,,,9810,Scranton,45,SC,2427,Florence,45041,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2003,862,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,1,0,29591,34.028535,-79.710233
17633,SC017NR00,SC017NR00,Department of Natural Resources: Dillon County,Department of Natural Resources: Dillon County,6,Other State Agency,,,,,45,SC,2423,Dillon,45033,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,6,,,,2016,3,0,29201,34.390172,-79.374964
17816,SC033NR00,SC033NR00,Department of Natural Resources: McCormick County,Department of Natural Resources: McCormick County,6,Other State Agency,,,,,45,SC,2441,Mccormick,45065,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,7,,,,2016,3,0,29201,33.897605,-82.316192
17638,SC0180300,SC0180300,Harleyville Police Department,Harleyville,1,City,,,9724,Harleyville,45,SC,2424,Dorchester,45035,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2007,693,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,4,0,29448,33.082186,-80.404697
