victim_id,circumstances_id,justifiable_force_id
92828840,1,
90817214,10,
92329852,1,
92289138,1,
92757905,9,
102026802,1,
90824689,1,
95731484,1,
95731482,1,
97152171,9,
94735899,1,
94739278,1,
94742355,1,
97211532,10,
97211891,10,
97211888,10,
97178379,1,
97177550,1,
97182949,1,
97191846,1,
97239379,1,
97159703,1,
97161966,1,
95711963,1,
95742246,1,
95749576,1,
92730463,10,
92731980,1,
92760002,9,
92835087,1,
92305755,1,
92305755,6,
92304947,6,
92304947,1,
92246822,1,
91403000,1,
95707975,1,
95761366,10,
92794367,1,
93245145,1,
93244563,1,
90799622,9,
93307667,8,
92231230,10,
92739807,10,
92835345,1,
97128411,1,
93322799,1,
90801218,4,
92724628,1,
92244328,8,
92251934,9,
98195754,1,
92823480,1,
92824787,1,
92750703,10,
92236179,1,
95672595,1,
95686569,1,
95753906,1,
95669055,6,
95668449,6,
95756925,1,
95723801,1,
95723805,1,
93273287,6,
90796997,9,
90796175,9,
90785554,6,
92827734,1,
90785491,2,
90788536,10,
92747680,1,
92819924,9,
90792671,10,
92324663,1,
92324794,1,
92257867,9,
92257224,9,
92257863,9,
92259855,9,
92319289,1,
92320944,1,
92320568,1,
92724284,10,
92749827,1,
92235515,9,
97132632,1,
97133964,1,
97152852,1,
95753701,1,
94774746,1,
95696256,1,
95699814,10,
97181033,1,
97181033,8,
97185064,1,
97185072,1,
95762782,1,
95751400,1,
95755357,1,
95758104,1,
95760100,1,
90784758,1,
90785593,9,
91553536,1,
92327326,9,
92751942,1,
92826013,1,
95728424,10,
92232884,9,
92232885,9,
92328467,10,
92328462,10,
92726718,1,
94823074,1,
94724736,1,
97143265,1,
95711609,1,
95714691,9,
95718705,9,
97199273,1,
94723034,1,
94734561,1,
95737037,1,
95751060,10,
97205502,8,
95731488,1,
97211885,10,
92265873,10,
92265995,1,
92265995,3,
90822093,10,
90809662,1,
92331203,9,
92756860,1,
102026803,1,
92275502,1,
92298130,10,
94106938,1,
94106941,1,
97235889,1,
94751462,10,
98342438,1,
95688008,9,
95698924,9,
95742854,10,
92731755,10,
92302000,1,
94142103,1,
92240814,9,
92241231,6,
94737706,1,
95670317,10,
92751480,1,
92758523,9,
92733701,10,
92772695,9,
92808932,1,
93304177,1,
95686047,1,
95687871,9,
92738156,6,
92837430,1,
91428210,10,
92724630,9,
98194789,9,
91553351,1,
92744623,10,
92785998,1,
90794654,9,
90796747,10,
92742751,1,
92742750,1,
92744698,10,
92745934,1,
92762844,1,
92221384,10,
92226748,9,
92226748,1,
95672599,1,
95699771,1,
95682072,9,
95683204,1,
95689790,9,
95727897,1,
97181779,9,
91355571,10,
93273941,1,
98289193,10,
94156332,1,
92222957,1,
93327257,10,
95758595,1,
94784837,1,
95712663,1,
95720000,10,
97138597,10,
97183309,6,
97183309,8,
95685299,9,
95750424,6,
92825426,1,
90804175,1,
91382868,1,
90790724,6,
91553233,1,
91553538,1,
92225074,1,
92268527,1,
92327171,1,
90800056,10,
92328459,1,
92278399,2,
94804475,1,
94806939,1,
97215170,10,
97202169,8,
97144806,9,
95721021,8,
95695843,9,
95761512,1,
94720960,9,
94780066,1,
94835275,1,
94783588,6,
92276710,1,
92330983,1,
92758814,9,
92270015,9,
97148264,2,
97148264,1,
95731486,1,
95774978,10,
97232604,1,
97182333,10,
97234024,3,
97234278,10,
92730454,10,
92758291,1,
94152382,6,
92252306,1,
92305759,6,
92305759,1,
94738464,10,
95736053,1,
98259602,6,
95733168,9,
95758710,10,
92829618,9,
93245065,9,
92214152,1,
92727299,9,
95679581,9,
95686049,1,
95687869,9,
95770966,1,
95774545,10,
92228290,1,
92734882,9,
92738875,9,
92836719,1,
90792130,10,
93323123,1,
92731035,9,
101941569,1,
98194107,9,
92741126,1,
92746729,1,
92747920,1,
90792550,10,
92744687,10,
92744692,10,
94100491,9,
94102270,1,
95748315,1,
95751495,10,
95700241,1,
95700889,9,
92241413,10,
95713557,9,
92268095,10,
92279865,1,
92254247,6,
92256177,1,
92256178,1,
95688303,10,
95689075,1,
92269730,1,
92306602,1,
92306564,1,
92305584,1,
98282391,1,
98284131,1,
92297169,10,
92297177,10,
93273737,1,
93281095,1,
92285216,1,
92312274,1,
95689860,10,
95690198,6,
95701252,10,
95747357,10,
95717209,10,
92305816,9,
92322503,1,
92322917,1,
92326713,1,
92312056,9,
92318008,1,
95719079,10,
95717120,10,
95742032,10,
95745896,10,
95758153,1,
95731878,1,
95734228,9,
95763829,10,
95765175,10,
93294626,1,
90793812,9,
91549857,10,
90794794,1,
97137535,10,
98247448,1,
93321102,1,
93320425,1,
93251081,1,
93324319,1,
90812034,9,
92214776,10,
94777491,10,
91383525,10,
91384274,10,
93318693,1,
92779846,1,
92792750,10,
91379449,1,
91381053,1,
92741845,10,
94783887,1,
98199692,1,
98199382,9,
92261749,9,
92809315,1,
92810974,10,
92311535,1,
92749462,1,
91384048,2,
91392900,9,
93243078,1,
93252529,9,
97203100,1,
97156445,6,
97156445,1,
97183104,8,
97183104,6,
92751038,9,
92757236,10,
91378581,10,
92291845,6,
92297489,1,
92303464,1,
92313813,1,
93256426,1,
93261065,10,
93261063,9,
92761979,1,
100771308,9,
95689862,10,
95701396,1,
95752153,6,
95693378,1,
92323127,1,
92312775,1,
95716398,10,
95729019,1,
95734223,1,
91550677,10,
93888393,1,
90794792,1,
94787852,1,
101885721,1,
91357998,1,
93327912,1,
100669642,9,
90794037,1,
91365564,3,
91365564,1,
91365802,3,
91365802,1,
93321101,1,
93244956,1,
93244286,9,
90807959,9,
93245665,1,
93322466,1,
90811505,9,
94777018,10,
91393703,1,
93317248,9,
93317250,9,
90821611,9,
92789760,1,
92739936,10,
92739940,10,
92740109,1,
92741711,1,
92742126,1,
92742109,1,
92742438,1,
98199784,9,
95739443,10,
97237282,10,
93331485,1,
92747528,1,
91393371,1,
100759099,1,
93242647,1,
97162555,1,
97167753,1,
97204011,1,
97209051,9,
97137456,1,
97184820,9,
97184820,8,
94712548,4,
94711635,4,
94722662,1,
93896066,1,
90826071,10,
90797178,1,
93293586,1,
91550559,1,
92750928,9,
92293643,10,
92296474,10,
92312897,1,
92317175,1,
91371718,10,
91394876,6,
91395639,10,
91405371,10,
95747602,1,
95748837,1,
95734219,1,
95746866,1,
91359844,10,
91359846,10,
92310609,9,
92311209,9,
90784160,1,
95763830,10,
95765180,10,
94786005,1,
91390927,2,
91390934,2,
95776002,1,
95689233,1,
91376742,6,
93246575,10,
90812033,6,
90812033,1,
94776417,10,
94777492,10,
91399164,8,
92740107,1,
92740102,1,
92740371,1,
92742007,10,
92742119,1,
92741593,1,
92742490,1,
92269478,9,
92775524,1,
95713003,1,
95713527,1,
95729118,1,
95688609,9,
91363061,11,5
92302259,10,
91402046,1,
92312093,9,
91373217,1,
100757999,1,
92752763,1,
97203095,1,
97209661,9,
97209667,9,
97159799,10,
97174030,9,
97181588,9,
97181588,8,
97181591,9,
97181591,8,
97183216,8,
97183216,9,
97183735,8,
97183735,9,
91368585,1,
91378587,10,
92812726,1,
91402997,1,
93260325,1,
92764347,8,
91373707,10,
91394836,1,
91407088,10,
93250582,10,
95693374,1,
97147851,3,
94740541,10,
94741352,9,
94746604,10,
100775429,10,
97214738,1,
94768283,1,
94721181,9,
94725705,1,
94740286,6,
100907740,9,
94789283,1,
94796953,1,
92767228,10,
92776574,1,
92787955,1,
91427420,8,
91550691,1,
92252456,1,
92256344,1,
92267222,1,
92255509,9,
93280245,1,
92286360,1,
90817916,1,
92299088,10,
95687461,9,
92260261,1,
92260626,1,
92303695,10,
92276226,1,
92311005,10,
92312038,1,
92314746,10,
92319789,9,
92319789,1,
95702987,9,
95713863,1,
92305820,9,
92322405,1,
91369712,9,
92311207,9,
92318011,1,
92827043,9,
95737369,1,
95741474,1,
95750698,10,
95756159,9,
95746867,1,
93888391,1,
91390408,2,
97135626,10,
97137226,10,
95765177,10,
95673246,10,
95685642,9,
95688563,1,
90800405,6,
93250326,1,
90814531,10,
97138678,9,
95713007,1,
95713519,1,
98199383,9,
93320053,1,
92786008,1,
92792176,1,
91386650,1,
92740105,1,
92740374,1,
92807574,1,
92809241,3,
95676666,1,
97237284,10,
97164238,10,
97167754,1,
93331440,1,
92798086,9,
92308764,1,
92314010,1,
91401973,9,
92745999,1,
91379240,10,
93242645,1,
97203097,9,
95669998,1,
97183729,8,
97183729,9,
97183733,8,
97183733,9,
93327753,9,
93327782,1,
91358629,1,
92810360,2,
92252620,9,
92264961,9,
92224564,9,
92776429,1,
92287208,1,
92298228,10,
95732628,1,
95687897,9,
92311795,6,
92311638,10,
98283067,1,
92293972,1,
92296523,10,
92297175,10,
92302455,1,
92302450,1,
92306167,1,
92808319,10,
92311004,10,
92314717,10,
92317094,1,
92316198,6,
95699066,1,
95717641,1,
95695586,1,
95699581,10,
95700014,10,
92300722,9,
91371110,10,
90785600,8,
90786650,1,
95715455,4,
95737371,1,
95727899,1,
95757545,6,
95735025,9,
95746863,1,
95765176,10,
94786061,1,
94108149,1,
93890874,1,
91390933,2,
91398690,1,
90795653,9,
90799491,1,
95673668,10,
95690158,9,
101350560,1,
93313415,1,
93321105,1,
97136796,10,
93326708,1,
94727169,2,
92796865,1,
92742113,1,
92742132,1,
92313636,1,
92240276,1,
92779452,1,
92299093,10,
92285459,1,
95671922,6,
94147847,9,
95741839,9,
101908835,1,
92251254,1,
97194752,1,
98284130,1,
92297165,10,
93279720,6,
93281159,10,
93296324,1,
92808489,6,
92311006,10,
92313353,1,
92312037,1,
92314086,10,
95684387,1,
95746468,1,
92294746,1,
92311211,9,
95695741,1,
95717372,1,
95715453,4,
95728993,1,
95738745,1,
95730992,10,
95734225,1,
95749285,1,
95763831,10,
100659831,9,
93290188,1,
90788979,1,
90792896,10,
91549173,1,
91387700,1,
91390929,2,
90795647,9,
95676255,1,
100655654,1,
100657312,1,
95686361,6,
95687840,1,
93320427,1,
90806772,9,
93306351,10,
93252416,1,
93258617,9,
90814721,10,
95709722,10,
95712827,9,
94772590,9,
94776422,10,
91392264,10,
94727173,2,
92740546,1,
98254921,9,
93331303,1,
92259748,1,
92262772,10,
92269868,9,
92269472,9,
92270678,8,
92270678,9,
95674356,1,
95683636,9,
95687507,9,
91363684,1,
92800261,10,
92803923,10,
92810320,1,
92305596,9,
91362590,1,
92270911,10,
91392903,9,
100759098,1,
93242646,1,
97203093,9,
97209050,9,
97209498,1,
97184817,8,
97184817,9,
94741149,10,
94741156,10,
94748644,10,
97241252,1,
94760947,10,
94768599,9,
94773578,1,
94781310,1,
94793026,1,
94794787,1,
92767696,10,
91393349,1,
94748025,1,
94753187,1,
95669877,1,
95684258,1,
95687394,1,
95687394,5,
91550554,9,
93248313,1,
92267570,9,
92268326,1,
94764582,1,
94769998,1,
95691148,1,
95704204,8,
95704204,6,
95704592,10,
100790402,1,
95707630,1,
94792748,1,
92810484,1,
92822598,10,
92822595,10,
91401492,10,
92313086,1,
90786397,1,
92238570,10,
92238731,10,
93326713,9,
93326832,9,
93305238,1,
93308110,1,
90804363,1,
90816246,1,
93254373,10,
92736249,9,
92282884,1,
93265967,1,
92739758,1,
92724565,10,
93327707,1,
93330355,10,
92758834,1,
92766690,10,
92768713,10,
93319719,10,
93243807,1,
93777314,1,
93770169,6,
93772158,1,
93295209,1,
93317604,10,
92767354,1,
93805031,1,
100804103,1,
92791807,10,
92795228,1,
93311927,6,
92269991,1,
93269544,9,
92812711,1,
93811852,6,
93286873,10,
93314894,9,
93314479,9,
93315933,10,
92815905,1,
92791909,1,
93830124,10,
92302793,1,
92305277,1,
93311052,1,
92828209,10,
90797828,1,
90821257,10,
94768101,9,
94768101,8,
94767601,8,
94767601,1,
93817879,1,
92234727,6,
92238421,10,
100766099,1,
92227120,1,
93898209,10,
93295140,9,
100653611,9,
100654946,1,
92731073,9,
92285938,8,
91376584,1,
91380351,8,
93330931,1,
93330947,1,
93331436,1,
98349125,1,
97155132,1,
94741153,10,
94741151,10,
97231849,6,
94707293,10,
94776834,6,
94725151,1,
94781477,1,
94795045,9,
94795044,9,
92778514,1,
92778856,9,
95670288,9,
94747090,1,
95687040,9,
95667838,1,
92781405,1,
92782362,1,
93251964,9,
92806795,1,
92806794,1,
92269494,9,
94722413,9,
94725046,1,
94729445,9,
95685359,1,
94769567,1,
94773529,1,
95701992,1,
95704902,1,
95706684,1,
95715156,10,
95683351,10,
94739972,1,
94780840,1,
94791215,1,
91402866,1,
93304458,1,
93307253,9,
90788768,1,
90799507,6,
92238567,10,
92238565,10,
91393225,6,
93248493,9,
93252462,10,
92308321,9,
92282180,1,
93293278,9,
92734501,6,
92742250,9,
92309154,1,
92746695,1,
92724563,10,
93894356,1,
92758956,1,
92759682,1,
92762073,10,
92733769,9,
92738129,10,
92792665,1,
92311339,9,
93244938,8,
92731704,1,
93772955,1,
92234186,10,
92252013,1,
92257961,1,
92782654,1,
92767444,10,
92732195,10,
93808551,10,
93303145,1,
92276741,1,
94757330,1,
92812064,9,
92812788,1,
92773842,1,
92786493,1,
92778463,10,
93825252,1,
93825878,1,
93285714,10,
93265827,1,
93275746,10,
93290096,1,
93295419,6,
93297880,2,
92815398,1,
93268448,1,
93829850,1,
93330886,10,
93302747,1,
92278225,8,
90821179,1,
92216732,10,
91366338,1,
91367759,1,
90802313,10,
92761199,8,
91398278,1,
91405820,9,
93283369,9,
92739860,6,
95669834,9,
95685844,10,
95687648,10,
95674159,1,
94734168,10,
91550985,1,
93247196,1,
93246569,9,
93248640,9,
95722070,10,
92822597,10,
92822594,10,
92822600,10,
91401163,1,
91401488,10,
95704901,1,
95715897,1,
97128804,1,
95700412,1,
95702698,8,
95702698,6,
94779758,6,
94783918,1,
93297332,1,
92302782,1,
92306579,1,
91376525,9,
91377869,1,
93326846,9,
93327870,10,
93277511,1,
93246967,1,
92304812,1,
91406993,10,
92738462,6,
92738462,1,
93294878,1,
93298301,1,
92746165,10,
92749434,3,
92749434,1,
92724564,10,
92759234,1,
92762123,1,
92738016,6,
92738098,1,
92797951,1,
92778981,1,
100656719,9,
92764515,10,
93770171,6,
93287587,1,
93296797,1,
92257707,9,
93805030,1,
93806676,6,
93813889,10,
93269880,9,
92796789,10,
93309257,1,
92793455,1,
93807267,1,
93825256,1,
93303311,1,
91387126,8,
93316681,1,
94114529,1,
92286302,9,
92291307,10,
92299038,6,
93299218,9,
92817397,1,
92817616,10,
92824252,1,
100770436,1,
93897867,9,
90795988,10,
90824446,1,
90825658,10,
93767563,1,
93769351,10,
93830198,9,
92311836,6,
92311937,1,
93305317,8,
93310467,1,
92826113,1,
92827803,1,
92278547,10,
94767711,9,
94767609,8,
94767609,9,
94767636,9,
91419941,1,
92238423,10,
94779239,1,
92836194,1,
93331409,1,
93272530,9,
92241704,1,
95718377,10,
93255399,1,
93291229,6,
92746652,1,
92750960,1,
92749502,1,
92753685,10,
92223570,1,
92238479,10,
92824113,1,
92265764,10,
92282786,9,
92765957,1,
92296423,1,
92299368,1,
92312165,1,
92792720,10,
92798387,1,
92294071,1,
92300700,1,
90834608,9,
90790462,10,
90794169,1,
92811625,1,
92214264,1,
92314070,1,
94140569,1,
90782924,9,
92739015,1,
92757188,10,
92323102,1,
92326190,1,
92310472,6,
92312585,10,
92757482,10,
92758812,3,
91392204,5,
92293957,6,
92293641,10,
92313812,1,
92316587,10,
93816276,1,
93254537,1,
93276928,9,
92760402,9,
97203136,1,
94743586,10,
94759609,1,
100775076,1,
100776097,1,
100777005,10,
94707291,10,
93253466,1,
95708977,9,
92780381,1,
92780795,6,
100800249,1,
97229532,8,
94735223,10,
94737667,1,
94739737,12,2
94788302,1,
94789286,1,
95669831,9,
95669829,9,
94742567,1,
94750581,1,
94750581,8,
95669876,1,
94721597,9,
95676195,1,
92788406,1,
92298558,1,
93248318,1,
92797298,9,
92800158,1,
92806798,1,
92262156,1,
95700093,1,
95684855,8,
95691146,1,
95700413,1,
94791387,1,
95720761,9,
91403480,1,
93297574,1,
93307150,1,
93307248,6,
92302343,1,
93262931,1,
90786542,10,
90788496,1,
90800720,1,
91398116,9,
91402855,1,
93248774,1,
93247986,9,
92279465,10,
92284901,1,
92288061,1,
92290283,1,
92296011,6,
92735733,6,
93275533,10,
92746167,10,
92753163,1,
93310704,1,
92749260,9,
92749424,1,
93286755,3,
92766646,1,
92759472,10,
92760554,1,
91363393,6,
92733768,9,
93290272,2,
93306106,9,
93305338,9,
92780686,6,
92731702,1,
92731706,9,
100655313,6,
93287871,1,
92232213,8,
92790002,6,
92796019,1,
92791809,10,
94753534,1,
92804491,1,
92811813,1,
92797303,9,
93811849,6,
92778457,10,
93825255,1,
93825254,1,
91394771,1,
93314881,9,
94115356,1,
92286341,1,
92299046,1,
92817612,10,
92817617,10,
93829831,1,
93330130,1,
93330887,10,
93331510,10,
94115217,1,
92319127,1,
92826047,1,
90818147,1,
90823918,9,
94768259,1,
93818629,8,
93798473,1,
93260519,3,
93275274,1,
93313643,1,
90795986,10,
93295206,6,
94748244,10,
100652549,9,
91552429,1,
92750144,1,
91363267,1,
92274408,9,
92312094,9,
91392187,9,
100757997,1,
100770787,1,
93278996,1,
93898211,10,
90826206,1,
93274963,1,
93769357,10,
90788596,1,
90788623,1,
91361251,1,
97203527,10,
97209049,9,
97180929,9,
97180929,8,
94719705,9,
91378584,10,
91385361,9,
91393173,1,
92312900,1,
93266246,6,
93266246,1,
93271810,10,
92764198,1,
91364819,3,
91395872,6,
102087139,10,
97196398,9,
94739303,1,
94741147,10,
94741139,10,
100775430,10,
94774838,10,
94774125,8,
94781480,1,
94795315,9,
93255562,9,
95708982,9,
92772645,1,
92788407,1,
92298495,9,
95670665,9,
95670572,10,
95676196,1,
95682799,10,
95697814,1,
93247198,1,
93251746,1,
93872268,1,
92266960,1,
93259652,1,
93269867,1,
93274337,10,
92821491,1,
95704591,10,
94749347,1,
94777709,1,
93307251,9,
93307247,1,
93309336,8,
93309336,1,
92310925,10,
92244684,1,
93280720,1,
93282514,1,
92296907,1,
93287110,1,
92304051,2,
93315976,1,
93315621,10,
93315616,10,
93327774,1,
93327866,1,
93328567,1,
92320440,1,
92756899,1,
92764526,10,
92765343,9,
92767516,1,
91363507,9,
93330749,10,
92779723,10,
93306109,9,
92311776,10,
92778985,1,
92750187,1,
100655150,9,
100656360,1,
92764509,10,
93253767,9,
92759916,1,
92760378,1,
93794049,10,
94727996,1,
91403652,1,
93254533,1,
92730644,10,
91368247,1,
91405523,1,
97219087,1,
97234468,1,
100734484,10,
94740553,10,
94741144,10,
94743773,10,
94745411,1,
94756289,1,
97225433,1,
100641376,10,
94789276,1,
94788306,1,
92773797,1,
92788412,1,
94752048,1,
94799074,9,
94802019,1,
95671923,1,
95673838,1,
95667836,1,
94722416,9,
91549962,9,
93246523,1,
93248643,9,
92278669,1,
93266280,10,
91402738,1,
95672462,9,
94773824,1,
97158165,1,
95691431,1,
95704699,9,
94759673,10,
95717849,1,
94776628,1,
93307249,9,
92311674,9,
92314496,1,
93312884,9,
93262930,1,
90801792,1,
90803283,1,
93304696,1,
93307245,1,
91392896,1,
91405912,10,
93329684,10,
93282986,1,
93256048,1,
93259689,1,
92288064,1,
92289459,1,
92292498,1,
92292499,1,
92733965,1,
93293570,6,
93285618,1,
92732303,10,
92310171,1,
93310705,1,
93327894,1,
93328467,1,
93895754,1,
92745665,5,
92749908,1,
92759214,10,
92762390,10,
92764184,9,
92319327,1,
92320394,1,
91366597,1,
92783077,1,
93300781,6,
92779872,1,
92746691,6,
92747102,10,
93790699,10,
93247993,1,
93287112,2,
92233600,10,
92234283,6,
92757794,1,
93793072,10,
93814949,1,
93266397,1,
93269876,9,
93269877,9,
94755036,1,
93270451,9,
93270454,9,
93282605,1,
92785484,9,
92791551,1,
93810844,1,
93825250,6,
93826046,1,
100721050,1,
100722640,9,
100770786,1,
90795987,10,
91398749,9,
97132577,10,
93283371,9,
92729433,10,
93324936,1,
90824363,10,
94092570,1,
92802316,1,
93255823,1,
92750962,1,
92823940,10,
92271487,9,
92273485,1,
92274365,8,
92282655,9,
92282827,10,
92782593,1,
92787102,9,
92783197,9,
90821159,1,
92265387,6,
92790264,9,
92784882,1,
92296169,1,
90835519,9,
90837814,8,
90836973,1,
92293014,1,
90791450,10,
93795317,10,
91377647,1,
92306817,1,
97159096,1,
97159093,1,
93253757,9,
92732608,1,
92303650,1,
94140568,1,
90787789,9,
93766626,1,
93769614,1,
92312588,10,
92312583,10,
92788000,1,
92763389,8,
91398317,9,
91400568,1,
92255356,1,
93787495,9,
93791288,9,
92813098,8,
92813088,8,
92793509,9,
93327630,1,
93246086,10,
92257453,9,
93328311,1,
93328485,1,
94776678,1,
94778671,17,
93881040,10,
95685969,10,
95690266,10,
91357736,10,
92761471,10,
92298379,6,
93323103,1,
92768750,1,
93826743,1,
93791557,6,
93807341,1,
93282285,9,
93258676,10,
93259829,10,
93260242,10,
90834998,1,
90835987,9,
93310155,6,
93787662,1,
93874220,9,
92308040,1,
93317130,9,
93249883,1,
93255450,1,
95740564,1,
97185030,8,
97185030,9,
97185029,9,
97185029,8,
97188482,9,
97188482,8,
95738760,1,
95739003,1,
95751673,10,
94795430,1,
92831777,1,
93324781,1,
93285207,9,
93285207,8,
93837236,1,
93862668,1,
92768846,1,
93869429,1,
93878093,1,
92284882,1,
93795885,9,
93798218,1,
93888255,1,
90813862,1,
92787920,6,
92303555,1,
92312848,1,
92312405,1,
101354498,1,
91368285,10,
91370718,1,
92210019,1,
92320012,9,
100782825,9,
100792382,1,
92219777,9,
91364277,10,
92262479,1,
93291515,1,
92239581,10,
94098910,10,
93290355,1,
92260178,6,
92260178,1,
92761096,10,
92749982,1,
92749499,1,
92749494,1,
92216875,1,
92226449,1,
92238485,10,
92238478,10,
92822645,1,
92269064,1,
92282144,1,
92306206,1,
92781412,1,
92787098,9,
93832343,9,
92771868,10,
92777958,6,
90834081,1,
90834081,8,
92249287,1,
97201168,9,
92824258,1,
92824261,1,
92308487,1,
92308486,1,
92788596,1,
92806888,9,
92287561,1,
92731770,10,
92307087,1,
92308300,9,
90800909,1,
94140566,1,
90785308,1,
90790667,1,
92744523,1,
92233988,9,
92744958,1,
92326907,9,
92319518,10,
90804888,1,
92774030,9,
92775965,1,
100768912,10,
92753266,1,
92813090,8,
92778073,1,
92792856,1,
93323466,1,
93323466,6,
93327689,1,
92757704,9,
92757704,1,
93818648,1,
93789229,1,
93789795,1,
93328194,1,
92757252,1,
92758798,1,
92761123,8,
93256499,1,
92787688,9,
92763969,1,
93826504,1,
92767522,9,
93260254,1,
92291878,1,
92301368,9,
92752450,10,
93829042,1,
93829379,1,
94779365,1,
93912906,1,
102069350,1,
92729310,6,
92761836,9,
92224079,1,
92236684,1,
92243299,1,
93323614,1,
93789915,6,
93790166,9,
93805950,6,
95751671,10,
95751670,10,
94796974,10,
92746834,1,
93245901,10,
93815267,1,
92763420,1,
93327453,1,
93279499,9,
93769989,1,
93791754,6,
93882640,1,
93878162,1,
93881001,1,
93882812,10,
93888779,10,
93891006,1,
92768399,10,
100874367,10,
93772034,9,
93887032,1,
93889911,1,
92798002,1,
90805763,9,
91366282,1,
100649487,6,
100650811,1,
100806336,1,
100664968,6,
100791574,1,
92320664,9,
97195164,10,
92728820,1,
92728031,1,
92800503,1,
91392656,4,
91549333,2,
91551772,1,
92279782,1,
92279829,10,
93776244,6,
92729602,1,
92732024,1,
92743029,1,
93847847,1,
93848878,1,
100640534,1,
100799067,9,
100659123,10,
93773204,9,
92768762,10,
92768766,10,
92768235,2,
92736463,9,
92747633,1,
93787616,9,
93787616,1,
92813087,8,
92787973,1,
92793511,6,
92796708,1,
93323353,1,
93325168,10,
93325167,10,
92732412,1,
92735150,9,
93246083,10,
92257586,9,
92264563,9,
92264561,9,
92268800,1,
92275441,1,
92757693,1,
93789232,1,
92786291,1,
92796792,9,
93321802,6,
92765001,9,
92767123,1,
98300116,6,
93807340,1,
93259363,10,
90835865,1,
93785920,10,
92736731,1,
95716637,1,
95727448,9,
95743577,1,
94762537,9,
95735121,1,
95745942,1,
100874366,10,
92236679,1,
93242574,1,
93765502,1,
93830931,10,
92749087,1,
92763012,1,
93816491,1,
93816942,1,
92764553,9,
93325151,1,
93325548,1,
90788534,10,
92240202,10,
93819300,2,
93291629,1,
93307082,1,
93835229,1,
93888782,10,
92779975,1,
93890210,6,
90813863,1,
91368286,10,
91367285,1,
93248335,10,
100655314,1,
100649549,1,
100651011,1,
100653065,10,
100806225,1,
100658099,1,
100658100,1,
100792381,1,
92236882,1,
91392660,4,
91392661,4,
97188880,9,
93775215,1,
91554253,6,
93841533,1,
100649637,1,
100802794,9,
100640539,1,
100640536,1,
101891121,10,
100684332,9,
100811871,1,
92740208,1,
92740493,1,
93793786,6,
92804955,10,
93800480,1,
93847854,1,
93790188,1,
92746893,10,
93837300,1,
93860705,1,
90805306,10,
92213458,6,
92837945,1,
91367244,9,
92760289,8,
98350927,1,
91394242,1,
93283364,1,
92739748,1,
93325272,1,
90801191,10,
90801195,10,
92209131,10,
92809177,1,
92809568,1,
92812895,1,
93293496,1,
92750880,1,
92733670,1,
92749190,9,
90814481,1,
92238477,10,
92238482,10,
92238486,10,
92238481,10,
92816473,1,
92823937,9,
92824127,1,
92277927,1,
92282790,9,
92282783,9,
93832344,9,
92766730,9,
92766732,10,
92286831,1,
100641380,10,
92824262,1,
92824565,1,
92825718,1,
92308310,10,
92310373,10,
92310564,1,
92797822,10,
92804364,9,
92806889,9,
92287317,6,
92735990,1,
92741046,1,
92743668,1,
92216221,1,
92216223,1,
90783795,9,
90786165,1,
90786529,1,
90786821,1,
92752482,10,
92758769,2,
92764335,9,
92739075,10,
92231538,9,
92747898,10,
92763051,1,
92768691,1,
91398319,9,
92736462,9,
92245643,1,
92255355,1,
92257259,1,
93781370,10,
92809201,1,
92787974,9,
93323057,1,
93324664,6,
93327632,1,
93327952,10,
93327976,1,
92728743,1,
92258042,9,
92757644,1,
93779100,10,
93780634,9,
92804528,6,
93328509,1,
93328588,9,
93256500,1,
93258322,9,
92771606,1,
92288038,8,
93319262,6,
98298261,10,
93828024,10,
92767525,9,
92301366,9,
93873525,9,
98195205,1,
92736185,1,
98196995,1,
92239534,1,
93806228,1,
93823244,9,
94772835,1,
92745839,6,
95736979,1,
94762674,9,
95751675,10,
97208629,1,
92257094,9,
93290774,1,
93791726,10,
93834384,1,
93881194,6,
93844704,1,
93849051,8,
93849051,1,
93826843,9,
93826887,1,
92275325,1,
93841072,6,
93893977,10,
92789906,1,
92300804,1,
92312853,1,
91368284,10,
90809649,1,
100653932,1,
100785126,9,
100789196,9,
100649872,1,
92210641,9,
93243621,1,
91392658,4,
92834540,1,
93807285,1,
93269882,9,
91377961,9,
93285347,10,
92807126,1,
97166712,1,
97166713,1,
92807695,1,
92812065,9,
92245773,1,
92787029,1,
92793023,1,
92793020,1,
93825251,9,
93297181,1,
91394976,10,
92797549,1,
93314876,9,
93293204,9,
92819017,1,
92819200,1,
92821451,1,
92822033,1,
92822308,1,
92824075,1,
92824244,1,
93272631,10,
93830197,9,
94115218,1,
92310784,9,
90798750,1,
90822079,10,
93818637,9,
92838503,9,
93276564,1,
91405819,9,
97132576,10,
92743294,9,
90824361,10,
90801198,10,
90800363,10,
94092290,9,
92746646,1,
92746642,1,
92749783,1,
90826225,1,
90814478,1,
90814682,1,
92817170,1,
92821158,9,
92765462,10,
92772634,10,
92786582,9,
92766150,10,
92772302,10,
92777959,8,
92259616,1,
92824260,1,
92293342,10,
92307512,1,
92318424,1,
92788168,10,
92797825,10,
92796677,10,
92804367,9,
90837813,8,
92303844,1,
92306394,9,
93253755,1,
92296422,1,
93787481,10,
90804722,1,
90782928,9,
90783796,9,
93769803,10,
92753183,1,
92739077,10,
92740075,1,
92741185,6,
92744343,10,
92310657,1,
