offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
84230999,73083278,51,C,20,,,
84239963,73083279,45,C,20,,,
84231000,73083280,5,C,39,,,
84226367,73083281,56,C,20,,,
84226368,73083282,23,C,5,,,
84235806,73083283,14,C,18,,,
84231001,73083284,16,C,20,,,
84233962,73083285,47,C,20,,,
84236029,73083286,2,C,36,,,
84231002,73083287,47,C,6,,,
84226369,73083288,44,C,3,,,
84231003,73083290,51,C,20,,,
84233964,73083291,40,C,20,,,
84233965,73083291,16,C,20,,,
84233966,73083291,35,C,20,,,
84235807,73083292,5,C,20,,,
84236030,73083293,51,C,20,,,
84231004,73083294,45,C,18,,,
84226370,73083295,49,A,20,0,F,
84239964,73083296,5,C,6,,,
84231091,73083297,5,C,18,,,
84231092,73083298,45,C,20,,,
84226371,73083299,11,C,20,,,
84239965,73083300,51,C,20,,,
84231005,73083301,47,C,20,,,
84231006,73083301,2,C,20,,,
84231007,73083302,11,C,5,,,
84231093,73083303,51,C,20,,,
84226372,73083304,2,C,24,,,
84226373,73083304,28,C,24,,,
84226374,73083304,39,C,24,,,
84231094,73083306,14,C,13,,,
84231095,73083307,16,C,20,,,
84231096,73083308,51,C,20,,,
84235808,73083309,45,C,20,,,
84226375,73083310,18,C,3,,,
84226376,73083311,49,C,28,0,F,
84239967,73083312,47,C,20,,,
84236031,73083313,51,C,20,,,
84233967,73083314,51,C,21,,,
84231097,73083315,41,C,20,,,
84231098,73083315,46,C,20,,,
84226377,73083316,47,C,20,,,
84235809,73083317,54,C,20,,,
84235810,73083318,47,C,20,,,
84231008,73083319,51,C,20,,,
84226378,73083320,5,A,25,,,
84231009,73083321,47,C,20,,,
84226379,73084084,21,C,20,,,
84236032,73084085,45,C,20,,,
84236033,73084086,5,C,20,,,
84231099,73084087,5,C,20,,,
84231100,73084089,45,C,20,,,
84239968,73084090,21,C,18,,,
84231011,73084091,45,C,20,,,
84235811,73084092,5,C,11,,,
84231101,73084093,51,C,20,,,
84239969,73084094,35,C,23,,,
84226380,73084095,45,C,38,,,
84239970,73084096,45,C,20,,,
84231102,73084097,51,C,20,,,
84236034,73084098,49,C,36,0,N,
84236035,73084099,51,C,18,,,
84236036,73084099,16,C,18,,,
84236037,73084099,35,C,18,,,
84236038,73084100,51,C,20,,,
84235812,73084101,2,C,20,,,
84236039,73084102,5,C,25,,,
84235813,73084103,49,C,20,0,N,
84231012,73084104,51,C,20,,,
84233969,73084105,21,C,20,,,
84231103,73084106,5,A,18,,,
84236040,73084107,5,C,20,,,
84236041,73084108,45,C,20,,,
84226381,73084109,45,C,13,,,
84236042,73084110,44,C,20,,,
84236043,73084111,5,C,5,,,
84239971,73084112,5,A,20,,,
84236044,73084113,51,C,38,,,
84235814,73084114,14,C,13,,,
84235815,73084115,27,C,20,,,
84235816,73084115,35,C,20,,,
84233970,73084116,51,C,20,,,
84233971,73084116,5,C,20,,,
84231104,73084117,49,C,20,0,N,
84235817,73084118,5,C,18,,,
84231013,73084119,51,C,20,,,
84239972,73084120,51,C,7,,,
84226382,73084121,5,C,4,,,
84231105,73084122,5,C,20,,,
84235818,73084123,16,C,23,,,
84231106,73084124,49,A,20,0,N,
84231107,73084125,49,A,46,0,N,
84226383,73084126,36,C,20,,,
84236045,73084127,51,C,20,,,
84233972,73084128,3,C,20,,,
84235819,73084129,51,C,20,,,
84236047,73084132,51,C,20,,,
84233973,73084133,16,C,46,,,
84233974,73084133,35,C,46,,,
84226384,73084134,45,C,20,,,
84236048,73084135,49,C,20,0,N,
84233975,73084136,5,C,20,,,
84236049,73084137,47,C,20,,,
84233976,73084138,49,C,20,0,N,
84235821,73084139,39,C,13,,,
84236050,73084140,5,C,18,,,
84233977,73084141,44,C,20,,,
84233978,73084142,36,C,20,,,
84239973,73084143,23,C,7,,,
84226385,73084144,3,C,20,,,
84235822,73084145,45,C,20,,,
84236051,73084146,3,C,20,,,
84236052,73084147,45,C,5,,,
84236053,73084148,45,C,20,,,
84233979,73084149,5,C,8,,,
84239974,73084150,45,C,20,,,
84239975,73084151,51,C,11,,,
84226386,73084152,41,C,20,,,
84236054,73084153,39,C,20,,,
84226387,73084154,51,C,18,,,
84231108,73084155,5,C,20,,,
84239976,73084156,51,C,13,,,
84233980,73084157,45,C,20,,,
84235823,73084158,45,C,20,,,
84239977,73084159,45,C,20,,,
84236055,73084160,14,C,13,,,
84233981,73084161,51,C,11,,,
84239978,73084162,51,C,13,,,
84239982,73084189,5,C,20,,,
84233996,73085031,16,C,38,,,
84233997,73085031,35,C,38,,,
84231022,73084225,5,C,18,,,
84235837,73084226,49,C,20,0,N,
84239979,73084163,47,C,24,,,
84231109,73084164,47,C,11,,,
84226388,73084165,45,C,25,,,
84231014,73084166,45,C,11,,,
84226389,73084167,51,C,13,,,
84236056,73084168,27,C,13,,,
84236057,73084169,51,C,41,,,
84226390,73084170,45,C,25,,,
84226391,73084170,2,C,25,,,
84226392,73084170,5,C,25,,,
84236058,73084171,5,C,21,,,
84226393,73084172,51,C,8,,,
84226394,73084173,36,C,20,,,
84231110,73084174,2,C,20,,,
84233982,73084175,45,C,20,,,
84231111,73084176,45,C,25,,,
84233983,73084177,45,C,11,,,
84233984,73084178,45,C,20,,,
84231112,73084179,16,C,41,,,
84239980,73084180,16,C,20,,,
84239981,73084180,35,C,20,,,
84231113,73084181,39,C,24,,,
84231015,73084182,45,C,20,,,
84231016,73084183,49,C,20,0,N,
84226395,73084184,5,C,20,,,
84236059,73084185,27,C,20,,,
84236060,73084186,45,C,20,,,
84236061,73084186,11,C,20,,,
84236062,73084186,2,C,20,,,
84231114,73084187,45,C,20,,,
84235824,73084188,51,C,18,,,
84226396,73084190,49,C,20,0,N,
84226397,73084190,5,C,20,,,
84239983,73084191,35,C,7,,,
84231115,73084192,49,C,20,0,N,
84235825,73084193,45,C,20,,,
84235826,73084193,2,C,20,,,
84235827,73084194,14,C,13,,,
84236063,73084195,5,C,20,,,
84226398,73084196,5,C,20,,,
84231017,73084197,49,C,20,0,N,
84233985,73084198,5,C,20,,,
84231018,73084200,16,C,7,,,
84231019,73084200,35,C,7,,,
84235828,73084201,51,C,20,,,
84226399,73084202,45,C,20,,,
84231020,73084203,35,C,20,,,
84233986,73084204,27,C,20,,,
84226400,73084205,51,C,20,,,
84226401,73084206,29,A,20,,,
84231117,73084207,45,C,7,,,
84235829,73084208,5,C,13,,,
84235830,73084209,51,C,20,,,
84226402,73084210,56,C,20,,,
84233987,73084212,49,C,20,0,N,
84233988,73084213,5,C,20,,,
84235832,73084215,49,C,20,0,N,
84235833,73084215,5,C,20,,,
84226403,73084216,51,C,20,,,
84239984,73084217,5,C,13,,,
84231118,73084218,45,C,20,,,
84231021,73084219,5,C,20,,,
84235834,73084220,5,C,13,,,
84233989,73084221,5,C,20,,,
84239985,73084222,56,C,20,,,
84235835,73084223,5,C,41,,,
84235836,73084223,39,C,41,,,
84226404,73084224,51,C,20,,,
84231790,73085923,51,C,20,,,
84234772,73085928,16,C,7,,,
84236090,73085929,39,C,41,,,
84239991,73085009,5,C,18,,,
84236067,73085010,14,C,18,,,
84231120,73085011,56,C,20,,,
84235842,73085012,21,C,20,,,
84231121,73085013,27,C,20,,,
84235843,73085014,51,C,41,,,
84236068,73085015,5,C,18,,,
84235844,73085016,35,C,18,,,
84231122,73085017,47,C,5,,,
84226408,73085018,16,C,13,,,
84226409,73085018,35,C,13,,,
84226410,73085019,45,C,20,,,
84226411,73085020,45,C,20,,,
84239992,73085021,51,C,20,,,
84235845,73085022,47,C,20,,,
84235846,73085023,51,C,20,,,
84235847,73085023,49,C,20,0,N,
84231123,73085024,47,C,6,,,
84233995,73085025,44,C,25,,,
84236069,73085026,51,C,13,,,
84226412,73085028,49,C,20,0,N,
84226413,73085028,5,C,20,,,
84235850,73085029,45,C,20,,,
84226414,73085030,27,C,20,,,
84226415,73085030,49,C,20,0,F,
84226416,73085030,5,C,20,,,
84236070,73085032,49,C,20,0,N,
84233998,73085033,5,C,38,,,
84235851,73085034,47,C,20,,,
84239993,73085035,5,C,20,,,
84235852,73085036,51,C,20,,,
84236071,73085037,49,C,20,0,N,
84236072,73085037,5,C,20,,,
84240735,73085038,45,C,20,,,
84233999,73085039,14,C,20,,,
84231025,73085040,5,C,18,,,
84226417,73085041,51,C,20,,,
84235853,73085044,44,C,20,,,
84234000,73085056,45,C,20,,,
84240740,73085068,45,C,20,,,
84240741,73085069,5,C,18,,,
84239986,73084227,49,A,20,0,N,
84233990,73084228,36,C,20,,,
84231119,73084229,45,C,20,,,
84233991,73084230,5,C,20,,,
84233992,73084231,39,C,25,,,
84239987,73084232,51,C,20,,,
84239988,73084233,49,C,20,0,N,
84231023,73084234,51,C,13,,,
84235838,73084235,5,C,13,,,
84235839,73084236,51,C,20,,,
84235840,73084237,5,C,13,,,
84235841,73084238,45,C,20,,,
84231024,73084239,47,C,20,,,
84234005,73085110,45,C,20,,,
84236084,73085119,5,C,38,,,
84240744,73085120,49,C,20,0,F,
84226405,73085001,45,C,20,,,
84226406,73085001,28,C,20,,,
84233993,73085002,5,C,20,,,
84233994,73085003,51,C,20,,,
84226407,73085004,5,C,5,,,
84236064,73085005,21,C,13,,,
84239989,73085006,21,C,13,,,
84239990,73085007,45,C,11,,,
84236065,73085008,51,C,20,,,
84236066,73085008,35,C,20,,,
84226418,73085042,45,C,20,,,
84226419,73085042,2,C,20,,,
84226420,73085043,49,C,20,0,N,
84235854,73085045,14,C,20,,,
84226421,73085046,51,C,20,,,
84236073,73085047,49,C,20,0,N,
84226422,73085048,51,C,20,,,
84236074,73085049,27,C,20,,,
84236075,73085050,40,C,13,,,
84231124,73085051,13,C,4,,,
84226423,73085052,16,C,18,,,
84226424,73085052,35,C,18,,,
84226425,73085053,5,C,20,,,
84240736,73085054,5,C,4,,,
84235855,73085055,5,C,38,,,
84231125,73085057,36,C,20,,,
84231026,73085058,5,C,13,,,
84235856,73085059,5,C,20,,,
84226426,73085060,56,C,20,,,
84226427,73085061,5,C,13,,,
84231126,73085062,5,C,20,,,
84240737,73085063,45,C,23,,,
84240738,73085064,28,C,20,,,
84235857,73085065,5,C,13,,,
84231027,73085066,47,C,20,,,
84240739,73085067,44,C,20,,,
84226428,73085070,49,C,18,0,N,
84234001,73085071,49,C,20,0,N,
84231028,73085072,14,C,13,,,
84231029,73085073,5,C,20,,,
84231773,73085074,5,C,38,,,
84235858,73085075,28,C,20,,,
84236076,73085076,45,C,20,,,
84236077,73085077,45,C,13,,,
84227177,73085078,51,C,20,,,
84227178,73085079,45,C,20,,,
84231774,73085080,5,C,20,,,
84235859,73085081,51,C,20,,,
84236078,73085082,5,C,18,,,
84236079,73085083,47,C,20,,,
84240742,73085084,14,C,13,,,
84235860,73085085,45,C,7,,,
84231127,73085086,51,C,20,,,
84231128,73085086,49,C,20,0,N,
84234002,73085087,51,C,20,,,
84236080,73085088,45,C,20,,,
84231775,73085089,16,C,19,,,
84231776,73085090,49,C,20,0,N,
84235861,73085091,51,C,20,,,
84231129,73085092,27,C,46,,,
84231777,73085093,45,C,20,,,
84227179,73085094,41,C,20,,,
84235862,73085095,20,A,18,,,
84227180,73085096,20,A,7,,,
84234003,73085097,51,C,20,,,
84235863,73085098,45,C,20,,,
84231130,73085099,8,C,20,,,
84235868,73085157,5,C,18,,,
84231778,73085100,47,C,20,,,
84234004,73085101,47,C,20,,,
84231779,73085102,5,C,20,,,
84231131,73085103,49,C,20,0,N,
84231132,73085104,45,C,20,,,
84236081,73085105,47,C,20,,,
84231780,73085106,45,C,20,,,
84231781,73085107,14,C,13,,,
84236082,73085108,14,C,20,,,
84240743,73085109,56,C,20,,,
84231782,73085111,51,C,20,,,
84234006,73085112,45,C,20,,,
84236083,73085113,51,C,20,,,
84231783,73085114,16,C,13,,,
84231784,73085114,35,C,13,,,
84227181,73085115,27,C,20,,,
84234007,73085116,51,C,20,,,
84234008,73085117,45,C,18,,,
84234009,73085118,45,C,20,,,
84235864,73085121,2,A,20,,,
84235865,73085122,23,C,24,,,
84234010,73085123,45,C,5,,,
84231133,73085124,49,C,20,0,N,
84231134,73085125,47,C,20,,,
84236085,73085126,45,C,20,,,
84227182,73085127,45,C,20,,,
84231785,73085128,46,C,20,,,
84234011,73085129,5,C,18,,,
84231786,73085130,14,C,20,,,
84231787,73085130,5,C,20,,,
84227183,73085131,16,C,25,,,
84227184,73085131,35,C,25,,,
84231135,73085132,14,C,18,,,
84231136,73085133,51,C,20,,,
84235866,73085134,14,C,18,,,
84236086,73085135,51,C,20,,,
84227185,73085136,51,C,20,,,
84234012,73085137,51,C,20,,,
84231137,73085138,16,C,20,,,
84234013,73085139,47,C,20,,,
84234014,73085139,2,C,20,,,
84236087,73085140,56,C,20,,,
84231138,73085141,45,C,20,,,
84234769,73085142,36,C,20,,,
84235867,73085143,51,C,20,,,
84240745,73085144,39,C,24,,,
84234770,73085145,5,C,20,,,
84240746,73085146,49,C,20,0,N,
84240747,73085147,51,C,20,,,
84231139,73085148,5,C,13,,,
84227186,73085149,23,C,7,,,
84240748,73085150,5,C,18,,,
84240749,73085151,16,C,20,,,
84240750,73085151,35,C,20,,,
84236088,73085152,21,C,20,,,
84240751,73085153,5,C,13,,,
84231788,73085154,5,C,18,,,
84231789,73085155,21,C,18,,,
84236089,73085156,51,C,20,,,
84227187,73085924,51,C,13,,,
84240752,73085925,5,C,13,,,
84231140,73085926,23,C,5,,,
84234771,73085927,49,C,20,0,N,
84231141,73085930,39,C,13,,,
84240753,73085931,50,C,2,,,
84240754,73085932,45,C,20,,,
84236091,73085933,14,A,13,,,
84236092,73085934,45,C,13,,,
84235869,73085935,47,C,25,,,
84231142,73085936,49,A,20,0,F,
84236093,73085937,45,C,13,,,
84235870,73085938,28,C,7,,,
84235871,73085939,47,C,34,,,
84236094,73085940,47,C,20,,,
84227188,73085941,8,C,20,,,
84231143,73085942,51,C,20,,,
84227189,73085943,47,C,20,,,
84236095,73085944,51,C,20,,,
84235872,73085945,47,C,34,,,
84231144,73085946,47,C,30,,,
84227190,73085947,11,C,30,,,
84234773,73085948,49,C,20,0,F,
84240755,73085949,51,C,38,,,
84227191,73085950,44,C,20,,,
84231791,73085951,3,C,20,,,
84227192,73085952,45,C,20,,,
84234774,73085953,14,C,18,,,
84234775,73085954,11,C,7,,,
84231145,73085955,49,C,20,0,F,
84234776,73085956,45,C,20,,,
84240756,73085957,45,C,20,,,
84235873,73085958,14,C,20,,,
84231793,73085962,44,C,20,,,
84236096,73085963,14,C,30,,,
84240757,73085964,37,C,3,,,
84231794,73085965,28,C,38,,,
84234778,73085966,14,C,20,,,
84235874,73085967,14,C,13,,,
84231147,73085968,47,C,20,,,
84227193,73085969,49,A,38,0,N,
84231146,73085959,5,C,13,,,
84234777,73085960,5,C,13,,,
84231792,73085961,5,C,13,,,
84231795,73085970,51,C,18,,,
84231796,73085971,45,C,25,,,
84231797,73085971,28,C,25,,,
84234779,73085972,49,C,20,0,N,
84231148,73085973,14,C,20,,,
84227194,73085974,45,C,20,,,
84234780,73085975,49,A,20,0,N,
84227195,73085976,51,C,20,,,
84231149,73085977,14,C,18,,,
84235875,73085978,14,C,20,,,
84227196,73085979,45,C,20,,,
84227197,73085980,47,C,20,,,
84231150,73085981,47,C,20,,,
84235876,73085982,2,A,20,,,
84240758,73085983,40,A,13,,,
84234781,73085984,47,C,20,,,
84236097,73086009,23,C,24,,,
84227198,73086010,45,C,20,,,
84227199,73086010,41,C,20,,,
84235877,73086011,47,C,20,,,
84240759,73086012,47,C,20,,,
84234782,73086013,2,C,21,,,
84231151,73086014,51,C,20,,,
84235878,73086015,51,C,5,,,
84240760,73086017,51,C,20,,,
84236098,73086018,23,C,8,,,
84227200,73086019,51,C,10,,,
84231798,73086020,47,C,20,,,
84231896,73086021,5,C,20,,,
84227201,73086022,51,C,5,,,
84234783,73086023,23,C,17,,,
84227202,73086024,11,C,11,,,
84227203,73086024,46,C,11,,,
84235879,73086025,45,C,6,,,
84231897,73086026,51,C,13,,,
84227204,73086028,45,C,30,,,
84234784,73086029,23,C,5,,,
84227205,73086030,23,C,12,,,
84234785,73086031,23,C,8,,,
84235880,73086032,16,C,13,,,
84240761,73086033,51,C,20,,,
84240762,73086034,51,C,20,,,
84236099,73086035,16,C,20,,,
84236100,73086035,35,C,20,,,
84231799,73086036,23,C,8,,,
84227206,73086037,35,C,13,,,
84231800,73086038,23,C,8,,,
84231801,73086039,51,C,20,,,
84231802,73086039,16,C,20,,,
84235881,73086040,14,C,7,,,
84231803,73086041,51,C,20,,,
84231898,73086042,56,C,20,,,
84231827,73086985,47,C,20,,,
84231899,73086043,51,C,20,,,
84227207,73086044,47,C,20,,,
84234786,73086045,41,C,20,,,
84227208,73086046,47,C,20,,,
84240763,73086047,47,C,20,,,
84240764,73086047,5,C,20,,,
84240765,73086048,23,C,12,,,
84234787,73086049,23,C,8,,,
84231900,73086052,47,C,25,,,
84231807,73086062,47,C,5,,,
84240770,73086076,43,C,20,,,
84243715,73090608,45,C,20,,,
84234257,73089730,43,C,20,,,
84240773,73086874,8,C,20,,,
84231815,73086897,23,C,8,,,
84236645,73086910,45,C,20,,,
84227238,73086972,23,C,8,,,
84236126,73086976,23,C,8,,,
84234788,73086050,5,C,20,,,
84234789,73086051,23,C,23,,,
84231804,73086053,51,C,20,,,
84236101,73086054,35,C,13,,,
84236102,73086055,23,C,7,,,
84236103,73086056,5,C,20,,,
84240766,73086057,45,C,20,,,
84240767,73086058,23,C,23,,,
84231805,73086059,14,C,20,,,
84235882,73086060,2,C,25,,,
84231806,73086061,29,C,13,,,
84235883,73086063,51,C,20,,,
84240768,73086064,14,C,34,,,
84227209,73086065,16,C,4,,,
84227210,73086065,35,C,4,,,
84227211,73086066,23,C,7,,,
84236104,73086067,51,C,20,,,
84236105,73086068,41,C,20,,,
84236106,73086068,46,C,20,,,
84231901,73086069,16,C,20,,,
84231902,73086069,35,C,20,,,
84231808,73086070,35,C,20,,,
84231903,73086071,41,C,20,,,
84236107,73086072,47,C,20,,,
84227212,73086073,23,C,7,,,
84240769,73086074,5,C,13,,,
84231809,73086075,47,C,34,,,
84235884,73086077,23,C,8,,,
84236108,73086078,23,C,5,,,
84236634,73086079,5,C,13,,,
84238867,73090611,8,C,20,,,
84242230,73090614,51,C,20,,,
84236109,73086850,40,C,20,,,
84236110,73086850,49,C,20,0,N,
84236635,73086851,47,C,20,,,
84236636,73086851,28,C,20,,,
84227213,73086852,23,C,24,,,
84240771,73086853,23,C,24,,,
84234790,73086854,23,C,24,,,
84231904,73086857,23,C,24,,,
84234793,73086864,51,C,20,,,
84236113,73086867,45,C,20,,,
84231819,73086920,45,C,13,,,
84236647,73086922,45,C,20,,,
84234803,73086923,47,C,20,,,
84234816,73087779,2,C,8,,,
84240772,73086855,45,C,20,,,
84236637,73086856,47,C,20,,,
84236638,73086858,16,C,46,,,
84236639,73086858,35,C,46,,,
84231810,73086859,51,C,20,,,
84231905,73086860,23,C,5,,,
84234791,73086861,7,C,30,,,
84234792,73086861,16,C,30,,,
84236111,73086862,45,C,25,,,
84231906,73086863,23,C,5,,,
84236112,73086865,23,C,24,,,
84231811,73086866,23,C,5,,,
84236114,73086868,51,C,20,,,
84236640,73086869,2,C,21,,,
84227214,73086870,44,C,20,,,
84234794,73086871,51,C,20,,,
84227215,73086872,23,C,5,,,
84231812,73086873,20,C,20,,,
84236115,73086875,47,C,20,,,
84236116,73086876,23,C,8,,,
84231813,73086877,23,C,24,,,
84236641,73086878,5,C,18,,,
84240774,73086879,35,C,13,,,
84240775,73086880,23,C,24,,,
84240776,73086881,23,C,24,,,
84227216,73086882,47,C,20,,,
84231907,73086883,23,C,12,,,
84227217,73086884,45,C,7,,,
84231814,73086885,23,C,5,,,
84231908,73086886,23,C,7,,,
84236642,73086887,45,C,18,,,
84234795,73086888,56,C,20,,,
84227218,73086889,23,C,5,,,
84236643,73086890,45,C,20,,,
84236644,73086891,23,C,8,,,
84236117,73086892,23,C,8,,,
84234796,73086893,23,C,5,,,
84234797,73086894,5,C,18,,,
84231909,73086895,45,C,20,,,
84236118,73086898,35,C,13,,,
84227219,73086899,23,C,8,,,
84236119,73086900,5,C,8,,,
84234798,73086901,49,C,20,0,F,
84227220,73086902,45,C,13,,,
84227221,73086902,5,C,13,,,
84234799,73086903,2,C,4,,,
84227222,73086904,23,C,8,,,
84227223,73086905,45,C,20,,,
84227224,73086905,11,C,20,,,
84240777,73086906,51,C,20,,,
84240778,73086906,16,C,20,,,
84240779,73086906,35,C,20,,,
84234800,73086907,5,C,20,,,
84231910,73086908,23,C,8,,,
84240780,73086909,47,C,20,,,
84240781,73086909,5,C,20,,,
84231816,73086912,47,C,20,,,
84231817,73086915,23,C,24,,,
84236646,73086918,45,C,20,,,
84227225,73086921,45,C,20,,,
84227226,73086921,5,C,20,,,
84240783,73086924,14,C,20,,,
84227227,73086925,14,C,20,,,
84227228,73086925,5,C,18,,,
84231820,73086926,23,C,8,,,
84240784,73086927,23,C,24,,,
84227229,73086928,39,C,13,,,
84231912,73086929,46,C,20,,,
84236122,73086930,23,C,24,,,
84236123,73086931,23,C,12,,,
84231913,73086932,23,C,8,,,
84227230,73086933,23,C,23,,,
84240785,73086934,5,C,20,,,
84231914,73086935,2,C,7,,,
84236124,73086936,5,C,20,,,
84231915,73086937,23,C,8,,,
84234804,73086938,23,C,8,,,
84234805,73086938,5,C,8,,,
84234806,73086938,35,C,8,,,
84240786,73086939,23,C,8,,,
84240787,73086940,23,C,8,,,
84234807,73086941,23,C,12,,,
84227231,73086942,45,C,20,,,
84227232,73086943,23,C,5,,,
84227233,73086944,21,C,20,,,
84231916,73086945,39,C,18,,,
84240788,73086946,23,C,5,,,
84236125,73086947,23,C,5,,,
84227234,73086948,23,C,8,,,
84231821,73086949,51,C,18,,,
84234808,73086950,39,C,38,,,
84242854,73086951,23,C,5,,,
84240789,73086952,23,C,24,,,
84242855,73086953,23,C,8,,,
84231822,73086954,2,C,24,,,
84242856,73086955,23,C,8,,,
84240790,73086956,45,C,20,,,
84242857,73086957,45,C,18,,,
84231917,73086958,23,C,5,,,
84242858,73086959,23,C,8,,,
84240791,73086960,23,C,8,,,
84240792,73086961,23,C,8,,,
84227235,73086962,45,C,20,,,
84227236,73086962,5,C,20,,,
84242859,73086963,23,C,8,,,
84231823,73086964,23,C,8,,,
84231918,73086965,23,C,8,,,
84242860,73086966,23,C,8,,,
84242861,73086967,11,C,23,,,
84227237,73086968,51,C,20,,,
84231919,73086969,23,C,8,,,
84234809,73086970,47,C,20,,,
84234810,73086971,23,C,5,,,
84227241,73086973,5,C,8,,,
84227239,73086973,51,C,8,,,
84227240,73086973,23,C,8,,,
84231920,73086974,20,C,38,,,
84240793,73086975,23,C,12,,,
84242862,73086977,5,C,20,,,
84227242,73086978,47,C,20,,,
84231824,73086979,23,C,8,,,
84231825,73086979,16,C,8,,,
84231826,73086979,35,C,8,,,
84242863,73086980,23,C,8,,,
84227243,73086981,16,C,13,,,
84227244,73086981,35,C,13,,,
84231921,73086982,23,C,8,,,
84242864,73086983,47,C,38,,,
84240794,73086984,5,C,21,,,
84231828,73086986,51,C,20,,,
84227245,73086987,23,C,8,,,
84234811,73086988,23,C,8,,,
84234812,73086989,45,C,20,,,
84242865,73086990,23,C,8,,,
84227249,73087001,23,C,8,,,
84241784,73088706,41,C,21,,,
84241786,73088719,39,C,24,,,
84234824,73087815,14,C,20,,,
84242875,73087818,14,C,20,,,
84240799,73087842,41,C,21,,,
84234801,73086911,49,C,20,0,N,
84231911,73086913,23,C,7,,,
84236120,73086914,2,C,5,,,
84236121,73086914,41,C,5,,,
84240782,73086916,51,C,25,,,
84234802,73086917,7,C,5,,,
84231818,73086919,5,C,13,,,
84240807,73087882,2,C,5,,,
84236903,73087884,2,C,25,,,
84231942,73087899,23,C,24,,,
84241776,73087900,23,C,20,,,
84240818,73087930,2,C,2,,,
84227246,73086991,23,C,8,,,
84231829,73086992,45,C,6,,,
84231830,73086993,14,C,20,,,
84227247,73086994,45,C,12,,,
84242866,73086995,23,C,8,,,
84242867,73086996,23,C,8,,,
84234813,73086997,14,C,18,,,
84227248,73086998,45,C,8,,,
84242868,73086999,14,C,8,,,
84236127,73087000,23,C,8,,,
84231831,73087002,51,C,20,,,
84242869,73087003,47,C,21,,,
84236128,73087004,5,C,13,,,
84236129,73087005,51,C,25,,,
84236130,73087006,40,C,24,,,
84236882,73087006,23,C,24,,,
84236883,73087006,39,C,24,,,
84231832,73087776,14,C,20,,,
84234814,73087777,23,C,8,,,
84234815,73087777,2,C,8,,,
84231922,73087778,2,C,8,,,
84227250,73087780,51,C,20,,,
84240795,73087781,45,C,20,,,
84236884,73087782,21,C,20,,,
84234817,73087783,5,C,20,,,
84240796,73087784,51,C,20,,,
84231923,73087785,26,A,20,,,
84231833,73087786,23,C,7,,,
84231924,73087787,14,C,20,,,
84234818,73087788,5,C,11,,,
84227251,73087789,40,C,2,,,
84240797,73087790,23,C,12,,,
84242870,73087791,35,C,13,,,
84231925,73087792,45,C,20,,,
84236885,73087793,23,C,12,,,
84234819,73087794,23,C,12,,,
84231926,73087795,23,C,8,,,
84231927,73087795,2,C,8,,,
84236886,73087796,16,C,20,,,
84236887,73087796,35,C,20,,,
84231928,73087797,51,C,20,,,
84242871,73087798,23,C,8,,,
84236888,73087799,14,C,20,,,
84234820,73087800,16,C,23,,,
84234821,73087800,35,C,23,,,
84227252,73087801,5,C,20,,,
84242872,73087802,5,C,13,,,
84236889,73087803,45,C,20,,,
84231929,73087804,5,C,8,,,
84234822,73087805,51,C,20,,,
84231834,73087806,27,C,20,,,
84231930,73087807,47,C,20,,,
84231931,73087808,51,C,20,,,
84234823,73087809,23,C,12,,,
84227253,73087810,2,C,20,,,
84231835,73087811,51,C,20,,,
84227254,73087812,2,C,12,,,
84240798,73087813,23,C,12,,,
84231932,73087814,4,C,11,,,
84242873,73087816,47,C,20,,,
84242874,73087816,5,C,20,,,
84234825,73087817,23,C,8,,,
84236890,73087819,45,C,20,,,
84227255,73087820,49,C,20,0,F,
84227256,73087820,5,C,20,,,
84236891,73087821,51,C,20,,,
84234826,73087822,21,C,20,,,
84227257,73087823,51,C,20,,,
84231933,73087824,47,C,20,,,
84231934,73087824,5,C,20,,,
84231836,73087825,13,C,7,,,
84236892,73087826,16,C,13,,,
84236893,73087826,35,C,13,,,
84243619,73087827,41,C,11,,,
84243620,73087828,23,C,8,,,
84243621,73087828,5,C,8,,,
84227258,73087829,23,C,8,,,
84227259,73087830,23,C,8,,,
84231837,73087831,51,C,20,,,
84231838,73087832,14,C,20,,,
84231839,73087832,5,C,20,,,
84234827,73087833,23,C,8,,,
84227260,73087834,16,C,20,,,
84227261,73087834,35,C,20,,,
84238794,73087835,23,C,8,,,
84243622,73087836,5,C,20,,,
84234828,73087837,23,C,12,,,
84238795,73087838,23,C,12,,,
84243623,73087839,47,C,20,,,
84236894,73087840,23,C,8,,,
84236895,73087840,35,C,8,,,
84238796,73087841,5,C,20,,,
84243624,73087843,51,C,20,,,
84234829,73087844,45,C,20,,,
84227262,73087845,45,C,20,,,
84231935,73087846,51,C,18,,,
84243625,73087847,23,C,8,,,
84243626,73087848,5,C,38,,,
84227263,73087849,23,C,8,,,
84234830,73087850,23,C,12,,,
84234831,73087851,5,C,20,,,
84234832,73087852,45,C,20,,,
84240800,73087853,23,C,12,,,
84240801,73087854,39,C,13,,,
84231936,73087856,23,C,8,,,
84236896,73087858,5,C,20,,,
84238797,73087860,2,C,11,,,
84227266,73087861,23,C,8,,,
84240802,73087862,2,C,5,,,
84236899,73087864,45,C,20,,,
84236902,73087881,23,C,5,,,
84227273,73087883,23,C,25,,,
84227274,73087885,23,C,24,,,
