agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
15662,73065845,6553779,I00000400244,,,2014-05-15 00:00:00,,7,6,,0,C,2014_05_PA0011500_I00000400244_INC_NIBRS,,,
15662,73065846,6576229,I00000402450,,,2014-06-18 00:00:00,,12,6,,0,C,2014_06_PA0011500_I00000402450_INC_NIBRS,,,
15662,73065847,6576229,I00000402458,,,2014-06-12 00:00:00,,11,6,,0,C,2014_06_PA0011500_I00000402458_INC_NIBRS,,,
15662,73065848,6598679,I00000402460,,,2014-07-08 00:00:00,,12,6,,0,C,2014_07_PA0011500_I00000402460_INC_NIBRS,,,
15662,73065849,6598679,I00000403367,,,2014-07-29 00:00:00,,16,6,,0,C,2014_07_PA0011500_I00000403367_INC_NIBRS,,,
15662,73065851,6598679,I00000403800,,,2014-07-23 00:00:00,,20,6,,0,C,2014_07_PA0011500_I00000403800_INC_NIBRS,,,
15662,73065852,6598679,I00000403802,,,2014-07-23 00:00:00,,17,6,,0,C,2014_07_PA0011500_I00000403802_INC_NIBRS,,,
15662,73065850,6621129,I00000403536,,,2014-08-02 00:00:00,,18,6,,0,C,2014_08_PA0011500_I00000403536_INC_NIBRS,,,
15662,73065853,6621129,I00000404743,,,2014-08-22 00:00:00,,23,6,,0,C,2014_08_PA0011500_I00000404743_INC_NIBRS,,,
15662,73065854,6666029,I00000407725,,,2014-10-04 00:00:00,,19,6,,0,C,2014_10_PA0011500_I00000407725_INC_NIBRS,,,
15662,73065855,6688479,I00000410321,,,2014-11-06 00:00:00,,15,6,,0,C,2014_11_PA0011500_I00000410321_INC_NIBRS,,,
15662,73065856,6710929,I00000410979,,,2014-12-09 00:00:00,,17,6,,0,C,2014_12_PA0011500_I00000410979_INC_NIBRS,,,
15663,73065857,6463980,I00000394990,,,2014-01-04 00:00:00,,7,6,,0,C,2014_01_PA0011800_I00000394990_INC_NIBRS,,,
15663,73065858,6463980,I00000394993,,,2014-01-05 00:00:00,,9,6,,0,C,2014_01_PA0011800_I00000394993_INC_NIBRS,,,
15663,73065859,6463980,I00000395185,,,2014-01-09 00:00:00,,6,6,,0,C,2014_01_PA0011800_I00000395185_INC_NIBRS,,,
15663,73065860,6463980,I00000395187,,,2014-01-09 00:00:00,,8,6,,0,C,2014_01_PA0011800_I00000395187_INC_NIBRS,,,
15663,73065861,6463980,I00000395188,,,2014-01-09 00:00:00,,11,6,,0,C,2014_01_PA0011800_I00000395188_INC_NIBRS,,,
15663,73065862,6463980,I00000395264,,,2014-01-11 00:00:00,,21,6,,0,C,2014_01_PA0011800_I00000395264_INC_NIBRS,,,
15663,73065863,6463980,I00000395409,,,2014-01-15 00:00:00,,20,6,,0,C,2014_01_PA0011800_I00000395409_INC_NIBRS,,,
15663,73065864,6463980,I00000395528,,,2014-01-19 00:00:00,,3,6,,0,C,2014_01_PA0011800_I00000395528_INC_NIBRS,,,
15663,73065865,6463980,I00000395570,,,2014-01-17 00:00:00,,12,6,,0,C,2014_01_PA0011800_I00000395570_INC_NIBRS,,,
