victim_id,offender_id,relationship_id,nibrs_victim_offender_id
79542663,82365576,16,24844072
79542664,82365576,16,24844071
79542669,82365578,16,24844070
79542675,82365582,16,24844069
79542679,82365587,3,24755151
79542685,82365591,16,24421847
79542716,82365619,16,24755150
79542719,82365622,1,24184271
79542720,82365622,1,24184270
79542722,82365624,21,24844068
79542732,82365636,16,24755149
79542733,82365636,16,24755148
79542742,82365645,3,24184269
79542768,82367177,1,24755186
79542787,82367197,1,24282911
79542781,82367191,16,24282913
79542786,82367196,15,24282912
79542790,82367200,9,24282910
79542798,82367209,9,24844103
79542798,82367210,9,25402531
79542799,82367212,3,24844102
79542811,82367225,15,24844098
79542802,82367215,18,24844101
79542803,82367216,1,24844100
79542804,82367217,1,24844099
79542812,82367226,19,24844097
79556694,82381701,3,24327092
79557600,82381703,18,24586838
79557602,82381705,24,25079470
79557611,82381714,3,25079469
79557619,82381722,1,25079468
79557626,82381729,5,25079467
79557670,82381770,3,25079426
79557673,82381773,18,24411450
79557676,82381776,25,25079425
79557676,82381777,16,25486621
79557677,82381776,3,25079424
79557677,82381777,25,25486620
79557663,82381765,1,25079428
79557664,82381765,3,25079427
79557668,82381768,3,24280551
79557683,82381784,3,25079423
79557683,82381785,25,25486619
79557684,82381784,25,25079422
79557684,82381785,16,25486618
79557685,82381786,16,25079421
79557693,82381793,16,24280550
79557694,82381793,16,24280549
79557696,82381794,24,25079420
79557699,82381797,1,24280548
79557702,82381800,4,25079419
79557708,82381806,1,25079418
79557714,82381812,1,25079417
79557716,82381814,1,25079416
79557717,82381815,3,25079415
79557720,82381817,1,25079413
79557720,82381818,1,25368868
79557719,82381817,1,25079414
79557719,82381818,1,25368869
79557731,82381829,16,24453909
79557739,82381837,16,25079412
79557740,82381838,3,25079411
79557741,82381839,1,24453908
79557755,82381851,16,24280539
79557757,82381853,17,24280538
79557761,82383367,21,24715682
79557762,82383368,3,24715681
79557768,82383374,1,24586997
79557770,82383376,24,24715680
79558668,82383380,18,24715678
79557774,82383380,18,24715679
79558676,82383388,1,24715677
79558677,82383389,1,24586996
79558680,82383392,16,24715676
79558681,82383392,16,24715675
79558682,82383393,3,24413231
79558684,82383395,24,24715674
79558684,82383396,24,25422404
79558684,82383397,24,25539193
79558688,82383401,3,24677699
79558689,82383402,3,24366759
79558691,82383404,21,24677698
79558704,82383418,4,24677697
79558711,82383426,3,24677696
79558744,82383458,18,24677692
79558745,82383459,16,24677691
79558748,82383462,16,25134972
79558749,82383462,16,25134971
79558750,82383462,16,25134970
79558721,82383435,21,24366758
79558724,82383438,24,24677695
79558726,82383440,3,24677694
79558727,82383441,24,24677693
79558727,82383442,24,25416755
79558727,82383443,24,25516376
79558757,82383470,18,24677690
79558758,82383471,16,24677689
79558759,82383471,18,24677688
79558763,82383475,16,24366757
79558764,82383476,4,24366756
79558766,82383480,12,24677687
79558767,82383481,16,24677686
79558770,82383484,1,24677685
79558771,82383485,1,24677684
79558773,82383487,22,24366755
79558774,82383488,16,25134969
79558776,82383490,5,24677683
79558779,82383494,1,24366754
79558782,82383497,1,24366753
79558783,82383498,3,25134968
79558789,82383504,16,24677668
79558790,82383505,1,24677667
79558792,82383507,3,24326971
79558801,82383516,3,24677666
79558804,82383519,24,24677665
79558804,82383520,24,25416754
79558804,82383521,24,25539191
79558806,82383523,24,24326970
79558815,82383532,3,24677664
79558822,82383539,15,24677663
79558831,82383550,16,24677662
79558833,82383552,16,24677661
79558834,82383552,16,24677660
79559735,82383559,16,24677659
79559736,82383560,16,24677658
79559740,82383563,1,24677657
79559753,82383576,25,24677656
79559753,82383577,16,25396194
79559754,82383576,16,24677655
79559754,82383577,25,25396193
79559760,82383583,18,24326969
79559760,82383584,18,25324771
79559760,82383585,18,25539190
79559765,82383590,16,24677654
79559770,82383597,1,24677653
79559780,82383607,1,24677652
79559784,82383612,16,24326936
79559785,82383612,16,24326935
79559795,82383622,1,24677646
79559796,82383623,1,24677645
79559817,82383645,17,24677644
79559819,82383647,26,24677643
79559825,82385165,16,24715673
79559825,82385166,18,25422403
79559826,82385165,16,24715672
79559826,82385166,18,25422402
79559833,82385172,16,24715671
79559834,82385173,3,24715670
79559838,82385177,1,24542125
79559839,82385178,18,24409095
79559843,82385182,10,24715669
79559848,82385184,18,24413227
79559845,82385184,24,24413230
79559847,82385184,1,24413228
79559846,82385184,18,24413229
79559849,82385185,3,24715668
79559850,82385186,1,24715667
79559853,82385189,3,24715666
79559861,82385197,26,24715665
79559868,82385203,17,24413226
79559869,82385204,16,24715664
79559870,82385205,16,24715663
79559876,82385211,24,24715662
79559879,82385213,3,24715661
79559880,82385214,9,24413225
79559881,82385214,16,24413224
79542817,82367233,19,24844096
79542817,82367234,1,25428437
79542819,82367236,21,24755175
79542819,82367237,17,25428436
79542820,82367236,22,24755174
79542820,82367237,20,25428435
79542821,82367236,20,24755173
79542821,82367237,20,25428434
79542830,82367247,24,24755172
79542832,82367250,19,24755171
79542833,82367251,1,24755170
79542833,82367252,1,25428433
79542834,82367251,1,24755169
79542834,82367252,1,25428432
79542835,82367253,3,24755168
79543722,82367257,3,24755167
79543723,82367257,3,24755166
79543724,82367258,3,24755165
79543743,82367276,8,24570697
79543749,82367283,3,24755164
79543755,82367289,24,24755163
79543757,82367291,9,24755162
79543758,82367292,1,24570696
79543759,82367292,3,24570695
79543760,82367293,3,24844095
79543761,82367294,3,24755161
79543774,82367309,24,24755159
79543773,82367309,16,24755160
79543777,82367312,17,24570694
79543780,82367314,3,24844066
79543782,82367317,3,24755147
79543789,82367321,20,24755146
79543795,82367327,24,24844065
79543822,82367351,14,24844064
79543830,82367357,24,24753704
79543829,82367357,24,24753705
79543799,82367331,21,24755145
79543800,82367332,3,24755144
79543815,82367343,4,24755143
79543818,82367347,17,24753706
79543831,82367358,21,24844063
79543832,82367359,17,24753703
79543835,82367362,21,24753702
79543845,82367372,3,24753701
79543847,82367374,19,24844062
79543853,82367380,3,24753700
79543864,82367391,4,24753699
79543869,82367393,24,24753698
79543872,82367396,24,24753697
79543876,82367399,3,24753695
79543875,82367399,3,24753696
79543884,82367408,1,24753694
79543889,82367412,3,24753693
79543893,82367416,19,24184268
79544777,82367421,3,24753692
79544783,82367429,21,24860601
79544783,82367430,16,25446719
79544784,82367429,16,24860600
79544784,82367430,21,25446718
79544788,82367437,1,24421867
79544788,82367438,1,25364555
79544787,82367437,1,24421868
79544787,82367438,1,25364556
79544791,82367443,19,24860599
79544792,82367444,1,24860598
79544792,82367446,1,25545301
79544792,82367445,1,25446717
79528793,82352733,24,24369336
79528794,82352734,17,25091244
79528795,82352735,21,24369335
79528796,82352736,3,24369334
79528801,82352741,1,24369312
79528814,82352755,16,24369311
79528827,82352767,1,24369310
79528837,82352777,16,24369309
79528838,82352777,16,24369308
79528839,82352778,5,24369307
79528841,82352780,5,24369306
79528845,82352784,18,24369305
79528870,82352809,18,25070497
