agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
16445,PA0260900,PA0260900,Dawson Police Department,Dawson,1,City,,,8950,Dawson,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,2000,357,7,"Cities under 2,500",L,Y,N,0,0,0,16465,PA026SP00,State Police: Fayette County,1986,2,0,15428,39.918725,-79.639946
16082,PA0113100,PA0113100,Hastings Police Department,Hastings,1,City,,,9079,Hastings,42,PA,2267,Cambria,42021,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,2230,7,"Cities under 2,500",L,Y,N,11,0,9,,,,2016,2,0,16646,40.497668,-78.711398
16465,PA026SP00,PA026SP00,State Police: Fayette County,State Police: Fayette County,4,State Police,,,,,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,78677,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,10,,,,2016,1,0,15456,39.918725,-79.639946
16756,PA0410600,PA0410600,Clinton Township Police Department,Clinton Township,1,City,,,9247,Montgomery,42,PA,2297,Lycoming,42081,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1981,,2016,2014,2008,3722,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,16764,PA041SP00,State Police: Lycoming County,1992,2,0,17752,41.34362,-77.055225
17228,PA0652700,PA0652700,Ligonier Police Department,Ligonier,1,City,,,9174,Ligonier,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1963,,2016,2013,,1544,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,2,0,15658,40.311068,-79.466688
16247,PA018SP00,PA018SP00,State Police: Clinton County,State Police: Clinton County,4,State Police,,,,,42,PA,2274,Clinton,42035,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,16249,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,0,9,,,,2016,1,0,17751,41.245301,-77.649141
16397,PA0234400,PA0234400,Delaware County Park,Delaware County Park,5,Other,,,,,42,PA,2279,Delaware,42045,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,2016,55,1,19063,39.91667,-75.398786
17067,PA0562600,PA0562600,Summit Township Police Department,Summit Township,1,City,,,9222,Meyersdale,42,PA,2312,Somerset,42111,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,2212,7,"Cities under 2,500",L,N,N,12,0,10,,,,2012,1,0,15552,39.981297,-79.028486
16537,PA0350200,PA0350200,Dunmore Police Department,Dunmore,1,City,,,8970,Dunmore,42,PA,2291,Lackawanna,42069,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,13725,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,9,,,,2016,17,0,18512,41.44025,-75.609587
17174,PA0633600,PA0633600,West Brownsville Police Department,West Brownsville,1,City,,,8853,Brownsville,42,PA,2319,Washington,42125,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1978,,2016,2013,,976,7,"Cities under 2,500",L,Y,N,10,0,8,,,,2016,1,1,15417,40.200005,-80.252132
16866,PA0463800,PA0463800,"Upper Providence Township, Montgomery County","Upper Providence Township, Montgomery County",1,City,,,9326,Oaks,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,23032,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,28,2,19456,40.209999,-75.370201
15946,PA0070200,PA0070200,Hollidaysburg Police Department,Hollidaysburg,1,City,,,9093,Hollidaysburg,42,PA,2263,Blair,42013,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,5776,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,7,2,16648,40.497922,-78.310636
16391,PA0233600,PA0233600,Upper Chichester Township Police Department,Upper Chichester Township,1,City,,,8836,Boothwyn,42,PA,2279,Delaware,42045,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,17047,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,22,1,19061,39.91667,-75.398786
15706,PA0021300,PA0021300,McKeesport Police Department,McKeesport,1,City,,,9213,McKeesport,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,21290,5,"Cities from 10,000 thru 24,999",L,Y,N,11,0,9,,,,2016,52,3,15132,40.46892,-79.98092
16435,PA025SP00,PA025SP00,State Police: Erie County,State Police: Erie County,4,State Police,,,,,42,PA,2281,Erie,42049,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,89983,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,10,,,,2016,1,0,16514,42.117952,-80.096386
16113,PA012BF00,PA012BF00,Bureau of Forestry: Cameron County,Bureau of Forestry: Cameron County,6,Other State Agency,,,,,42,PA,2268,Cameron,42023,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1994,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,7,,,,,,,17101,41.438289,-78.198314
16647,PA0380400,PA0380400,Richland Police Department,Richland,1,City,,,9393,Richland,42,PA,2294,Lebanon,42075,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1968,,2016,2014,2012,1556,7,"Cities under 2,500",L,Y,N,0,0,3,16664,PA0382400,"Millcreek Township, Lebanon County",2002,2,0,17087,40.367344,-76.458009
16799,PA0432400,PA0432400,South Pymatuning Township Police Department,South Pymatuning Township,1,City,,,9436,Sharpsville,42,PA,2299,Mercer,42085,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1984,,2016,2013,,2628,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,3,0,16150,41.300014,-80.252786
17250,PA0656300,PA0656300,Smithton Borough Police Department,Smithton Borough,1,City,,,9459,Smithton,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2010,,2016,2013,,382,7,"Cities under 2,500",L,Y,N,11,0,6,,,,2013,1,0,15479,40.311068,-79.466688
25394,PA0531500,PA0531500,State Park Rangers: Lyman Run,State Park Rangers: Lyman Run,6,Other State Agency,,,,,42,PA,2309,Potter,42105,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2014,,2016,2013,,0,7,"Cities under 2,500",L,N,N,12,0,3,,,,2016,3,0,     ,41.748587,-77.894436
16276,PA0193000,PA0193000,Roaring Creek Township Police Department,Roaring Creek Township,1,City,,,8874,Catawissa,42,PA,2275,Columbia,42037,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1987,,2016,,,541,7,"Cities under 2,500",L,Y,N,12,0,1,,,,2015,4,0,17820,41.045517,-76.40426
16587,PA0361800,PA0361800,Christiana Police Department,Christiana,1,City,,,8889,Christiana,42,PA,2292,Lancaster,42071,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1991,,2016,2013,,1170,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2006,7,1,17509,40.041992,-76.250198
16571,PA0360200,PA0360200,Elizabethtown Police Department,Elizabethtown,1,City,,,8993,Elizabethtown,42,PA,2292,Lancaster,42071,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,11625,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,17,2,17022,40.041992,-76.250198
16898,PA0480400,PA0480400,Easton Police Department,Easton,1,City,,,8986,Easton,42,PA,2304,Northampton,42095,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,27116,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,62,4,18042,40.752791,-75.307447
16180,PA0153500,PA0153500,New Garden Township Police Department,New Garden Township,1,City,,,9150,Landenberg,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1974,,2016,2013,,12121,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,12,1,19350,39.973965,-75.749732
16806,PA0440300,PA0440300,Derry Township Police Department,Derry Township,1,City,,,9592,Yeagertown,42,PA,2300,Mifflin,42087,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1986,,2016,2014,2004,7310,6,"Cities from 2,500 thru 9,999",L,N,N,0,0,0,16804,PA0440100,Mifflin County Regional,1992,7,0,17099,40.61189,-77.620661
16351,PA0223400,PA0223400,Pennsylvania Fish and Boat Commission,Pennsylvania Fish and Boat Commission,6,Other State Agency,,,,,42,PA,2278,Dauphin,42043,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2011,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,11,0,5,,,,2016,88,0,17106,40.412565,-76.792634
16772,PA0420700,PA0420700,Otto Eldred Regional Police Department,Otto Eldred Regional,1,City,,,8991,Eldred,42,PA,2298,Mckean,42083,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1977,,2016,2013,,2327,7,"Cities under 2,500",L,N,N,12,0,7,,,,1980,3,0,16731,41.81459,-78.572463
16127,PA0131200,PA0131200,Beaver Meadows Police Department,Beaver Meadows,1,City,,,8803,Beaver Meadows,42,PA,2269,Carbon,42025,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,846,7,"Cities under 2,500",L,Y,N,10,0,8,,,,2016,1,0,18216,40.918366,-75.705039
17069,PA056DE00,PA056DE00,Bureau of Narcotics: Somerset County,Bureau of Narcotics: Somerset County,6,Other State Agency,,,,,42,PA,2312,Somerset,42111,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,,,,17120,39.981297,-79.028486
23284,PA0407500,PA0407500,State Park Rangers: Frances Slocum,State Park Rangers: Frances Slocum,6,Other State Agency,,,,,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2013,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,4,,,,2016,1,0,     ,41.172787,-75.976035
16183,PA0153800,PA0153800,West Sadsbury Township Police Department,West Sadsbury Township,1,City,,,9340,Parkersburg,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2005,,2016,2013,,2489,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,5,0,19365,39.973965,-75.749732
16255,PA0190800,PA0190800,"Scott Township Police Department, Columbia County","Scott Township, Columbia County",1,City,,,8831,Bloomsburg,42,PA,2275,Columbia,42037,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,5128,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,6,0,17815,41.045517,-76.40426
16467,PA027BF00,PA027BF00,Bureau of Forestry: Forest County,Bureau of Forestry: Forest County,6,Other State Agency,,,,,42,PA,2283,Forest,42053,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1995,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,7,,,,,,,17101,41.513304,-79.249705
16101,PA0115900,PA0115900,West Hills Regional Police Department,West Hills Regional,1,City,,,9129,Johnstown,42,PA,2267,Cambria,42021,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1978,,2016,2013,,10415,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,11,1,15905,40.497668,-78.711398
17354,PA47BCI0X,PA47BCI00,"State Police, Bureau of Criminal Investigation: Montour County","State Police, Bureau of Criminal Investigation: Montour County",4,State Police,,,,,42,PA,2303,Montour,42093,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,0,9E,MSA State Police,L,Y,N,12,0,10,,,,2007,7,0,,,
17066,PA0562500,PA0562500,Elk Lick Township Police Department,Elk Lick Township,1,City,,,9565,West Salisbury,42,PA,2312,Somerset,42111,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2006,,2016,2013,,2162,7,"Cities under 2,500",L,N,N,12,0,7,,,,,,,15565,39.981297,-79.028486
17257,PA0660300,PA0660300,Nicholson Police Department,Nicholson,1,City,,,9308,Nicholson,42,PA,2322,Wyoming,42131,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2014,1996,747,7,"Cities under 2,500",L,Y,N,0,0,0,17266,PA066SP00,State Police: Wyoming County,1973,1,0,18446,41.525219,-76.008709
16616,PA0365000,PA0365000,Elizabethtown College,Elizabethtown College,3,University or College,,190,,,42,PA,2292,Lancaster,42071,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2012,5,12,17022,40.041992,-76.250198
17323,PA16BCI0X,PA16BCI00,"State Police, Bureau of Criminal Investigation: Clarion County","State Police, Bureau of Criminal Investigation: Clarion County",4,State Police,,,,,42,PA,2272,Clarion,42031,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,0,8E,Non-MSA State Police,L,N,N,12,0,10,,,,,,,,,
17203,PA0650100,PA0650100,Murrysville Police Department,Murrysville,1,City,,,9271,Murrysville,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,20180,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,21,2,15668,40.311068,-79.466688
16318,PA0212100,PA0212100,County Detective: Cumberland County,County Detective: Cumberland County,5,Other,,,,,42,PA,2277,Cumberland,42041,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1990,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,5,,,,2016,6,2,17013,40.164782,-77.26344
16752,PA0410200,PA0410200,Montoursville Police Department,Montoursville,1,City,,,9249,Montoursville,42,PA,2297,Lycoming,42081,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,4576,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2015,5,1,17754,41.34362,-77.055225
17136,PA0620900,PA0620900,Clarendon Police Department,Clarendon,1,City,,,8891,Clarendon,42,PA,2318,Warren,42123,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,1996,441,7,"Cities under 2,500",L,N,N,0,0,0,17139,PA062SP00,State Police: Warren County,1976,1,0,16313,41.843669,-79.313173
16958,PA050BF00,PA050BF00,Bureau of Forestry: Perry County,Bureau of Forestry: Perry County,6,Other State Agency,,,,,42,PA,2306,Perry,42099,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1994,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,7,,,,2007,1,0,17101,40.39778,-77.266328
16673,PA0390400,PA0390400,Emmaus Police Department,Emmaus,1,City,,,9001,Emmaus,42,PA,2295,Lehigh,42077,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,11364,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,19,2,18049,40.614241,-75.590627
16809,PA0440900,PA0440900,Union Township Police Department,Union Township,1,City,,,8810,Belleville,42,PA,2300,Mifflin,42087,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1979,,2016,2014,2006,3453,6,"Cities from 2,500 thru 9,999",L,N,N,0,0,0,16804,PA0440100,Mifflin County Regional,2001,1,0,17004,40.61189,-77.620661
25395,PA0592000,PA0592000,State Park Rangers: Hills Creek,State Park Rangers: Hills Creek,6,Other State Agency,,,,,42,PA,2315,Tioga,42117,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2014,,2016,2013,,0,7,"Cities under 2,500",L,N,N,12,0,3,,,,2016,3,0,     ,41.766859,-77.257288
15941,PA006BF00,PA006BF00,Bureau of Forestry: Berks County,Bureau of Forestry: Berks County,6,Other State Agency,,,,,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1994,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,7,,,,2007,1,0,17101,40.413957,-75.92686
15648,PA0003500,PA0003500,Ode: Lackawana County,Ode: Lackawana County,6,Other State Agency,,,,,42,PA,2291,Lackawanna,42069,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1991,2002,2016,2014,2002,0,9D,"MSA counties under 10,000",L,Y,N,0,0,0,16567,PA035DE00,Bureau of Narcotics: Lackawanna County,1999,12,34,17120,41.44025,-75.609587
16491,PA0300500,PA0300500,Perry Township Police Department,Perry Township,1,City,,,9262,Mount Morris,42,PA,2286,Greene,42059,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,1978,1455,7,"Cities under 2,500",L,N,N,0,0,0,23302,PA0301000,"Southwest Regional, Greene County",1977,1,1,15349,39.847707,-80.225655
15888,PA0060100,PA0060100,Birdsboro Police Department,Birdsboro,1,City,,,8828,Birdsboro,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,5147,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,7,1,19508,40.413957,-75.92686
17055,PA0560800,PA0560800,Confluence Police Department,Confluence,1,City,,,8917,Confluence,42,PA,2312,Somerset,42111,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,749,7,"Cities under 2,500",L,N,N,4,0,3,,,,2013,1,0,15424,39.981297,-79.028486
16332,PA0220800,PA0220800,"Susquehanna Township, Dauphin County","Susquehanna Township, Dauphin County",1,City,,,9074,Harrisburg,42,PA,2278,Dauphin,42043,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,24584,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,42,2,17110,40.412565,-76.792634
16665,PA0382500,PA0382500,Fort Indiantown Gap,Fort Indiantown Gap,5,Other,,,,,42,PA,2294,Lebanon,42075,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2009,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,9,0,7,,,,2016,18,0,17003,40.367344,-76.458009
16377,PA0232100,PA0232100,Morton Police Department,Morton,1,City,,,9255,Morton,42,PA,2279,Delaware,42045,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,2695,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,4,1,19070,39.91667,-75.398786
16555,PA0352300,PA0352300,Moosic Police Department,Moosic,1,City,,,9251,Moosic,42,PA,2291,Lackawanna,42069,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,5672,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,10,0,18507,41.44025,-75.609587
16514,PA032SP00,PA032SP00,State Police: Indiana County,State Police: Indiana County,4,State Police,,,,,42,PA,2288,Indiana,42063,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,65711,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,0,10,,,,2016,1,0,15701,40.651432,-79.087545
15722,PA0021N00,PA0021N00,University of Pittsburgh: Pittsburgh,University of Pittsburgh: Pittsburgh,3,University or College,,801,,,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1999,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,98,61,15260,40.46892,-79.98092
16573,PA0360400,PA0360400,Ephrata Township Police Department,Ephrata Township,1,City,,,9005,Ephrata,42,PA,2292,Lancaster,42071,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,10285,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,1,0,17522,40.041992,-76.250198
15723,PA0021P00,PA0021P00,Pennsylvania State University: McKeesport,Pennsylvania State University: McKeesport,3,University or College,,470,,,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,9,,,,2016,5,0,15132,40.46892,-79.98092
16098,PA0115500,PA0115500,Ashville Police Department,Ashville,1,City,,,8784,Ashville,42,PA,2267,Cambria,42021,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1977,,2016,2013,,220,7,"Cities under 2,500",L,Y,N,10,0,8,,,,2007,1,0,16613,40.497668,-78.711398
15679,PA0020800,PA0020800,Dormont Police Department,Dormont,1,City,,,9358,Pittsburgh,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,8496,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,13,1,15216,40.46892,-79.98092
25290,PA0451200,PA0451200,State Park Rangers: Tobyhanna,State Park Rangers: Tobyhanna,6,Other State Agency,,,,,42,PA,2301,Monroe,42089,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2013,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,4,,,,2016,1,0,     ,41.05624,-75.329065
16297,PA020SP00,PA020SP00,State Police: Crawford County,State Police: Crawford County,4,State Police,,,,,42,PA,2276,Crawford,42039,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,49403,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,0,10,,,,2016,1,0,16335,41.68684,-80.107811
17221,PA0652000,PA0652000,Salem Township Police Department,Salem Township,1,City,,,9283,New Alexandria,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2014,1979,6597,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,17253,PA065SP00,State Police: Westmoreland County,1978,1,0,15670,40.311068,-79.466688
16910,PA0481600,PA0481600,Lower Mount Bethel Township Police Department,Lower Mount Bethel Township,1,City,,,9201,Martins Creek,42,PA,2304,Northampton,42095,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,2009,3075,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,16931,PA048SP00,State Police: Northampton County,1992,1,0,18063,40.752791,-75.307447
16441,PA0260500,PA0260500,Masontown Police Department,Masontown,1,City,,,9205,Masontown,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,3387,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,5,0,15461,39.918725,-79.639946
16962,PA0510100,PA0510100,Fairmont Park Police Department,Fairmont Park,1,City,,,9352,Philadelphia,42,PA,2307,Philadelphia,42101,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2014,1998,0,7,"Cities under 2,500",L,Y,N,0,0,0,17376,PAPEP0000,Philadelphia,,,,19121,40.009376,-75.133346
16167,PA0151900,PA0151900,Avondale Police Department,Avondale,1,City,,,8792,Avondale,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,1437,7,"Cities under 2,500",L,Y,N,4,0,9,,,,,,,19311,39.973965,-75.749732
17152,PA0631300,PA0631300,Burgettstown Police Department,Burgettstown,1,City,,,8856,Burgettstown,42,PA,2319,Washington,42125,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,1353,7,"Cities under 2,500",L,Y,N,12,0,5,,,,2016,1,0,15021,40.200005,-80.252132
17310,PA067BF00,PA067BF00,Bureau of Forestry: York County,Bureau of Forestry: York County,6,Other State Agency,,,,,42,PA,2323,York,42133,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1994,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,7,,,,2007,1,0,17101,39.921751,-76.728889
17355,PA48BCI0X,PA48BCI00,"State Police, Bureau of Criminal Investigation: Northampton County","State Police, Bureau of Criminal Investigation: Northampton County",4,State Police,,,,,42,PA,2304,Northampton,42095,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,0,9E,MSA State Police,L,Y,N,12,0,10,,,,2007,5,0,,,
17283,PA0672000,PA0672000,Hellam Township Police Department,Hellam Township,1,City,,,9085,Hellam,42,PA,2323,York,42133,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,8656,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,8,2,17406,39.921751,-76.728889
25383,PA0242500,PA0242500,State Park Rangers: Bendigo,State Park Rangers: Bendigo,6,Other State Agency,,,,,42,PA,2280,Elk,42047,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2014,,2016,2013,,0,7,"Cities under 2,500",L,N,N,12,0,3,,,,2016,2,0,     ,41.427334,-78.653938
15738,PA0023000,PA0023000,Braddock Police Department,Braddock,1,City,,,8841,Braddock,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,2136,7,"Cities under 2,500",L,Y,N,12,0,8,,,,2015,1,0,15104,40.46892,-79.98092
16323,PA021SP00,PA021SP00,State Police: Cumberland County,State Police: Cumberland County,4,State Police,,,,,42,PA,2277,Cumberland,42041,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,60955,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,9,,,,2016,1,0,17013,40.164782,-77.26344
16562,PA0353000,PA0353000,Greenfield Township Police Department,Greenfield Township,1,City,,,8867,Carbondale,42,PA,2291,Lackawanna,42069,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,2062,7,"Cities under 2,500",L,Y,N,0,0,0,,,,2013,1,0,18407,41.44025,-75.609587
15770,PA0026300,PA0026300,East McKeesport Police Department,East McKeesport,1,City,,,8982,East Mc Keesport,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,2690,6,"Cities from 2,500 thru 9,999",L,Y,N,2,0,9,,,,2016,3,0,15035,40.46892,-79.98092
